SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 10, 'PARTIDO REPUBLICANO BRASILEIRO')","('QT_VOTOS', 11, 'PARTIDO PROGRESSISTA')","('QT_VOTOS', 12, 'PARTIDO DEMOCRÁTICO TRABALHISTA')","('QT_VOTOS', 13, 'PARTIDO DOS TRABALHADORES')","('QT_VOTOS', 14, 'PARTIDO TRABALHISTA BRASILEIRO')","('QT_VOTOS', 15, 'PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO')","('QT_VOTOS', 16, 'PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO')","('QT_VOTOS', 17, 'PARTIDO SOCIAL LIBERAL')","('QT_VOTOS', 19, 'PARTIDO TRABALHISTA NACIONAL')","('QT_VOTOS', 20, 'PARTIDO SOCIAL CRISTÃO')","('QT_VOTOS', 21, 'PARTIDO COMUNISTA BRASILEIRO')","('QT_VOTOS', 22, 'PARTIDO LIBERAL')","('QT_VOTOS', 23, 'PARTIDO POPULAR SOCIALISTA')","('QT_VOTOS', 25, 'PARTIDO DA FRENTE LIBERAL')","('QT_VOTOS', 26, 'PARTIDO DOS APOSENTADOS DA NAÇÃO')","('QT_VOTOS', 27, 'PARTIDO SOCIAL DEMOCRATA CRISTÃO')","('QT_VOTOS', 28, 'PARTIDO RENOVADOR TRABALHISTA BRASILEIRO')","('QT_VOTOS', 29, 'PARTIDO DA CAUSA OPERÁRIA')","('QT_VOTOS', 31, 'PARTIDO HUMANISTA DA SOLIDARIEDADE')","('QT_VOTOS', 33, 'PARTIDO DA MOBILIZAÇÃO NACIONAL')","('QT_VOTOS', 36, 'PARTIDO TRABALHISTA CRISTÃO')","('QT_VOTOS', 40, 'PARTIDO SOCIALISTA BRASILEIRO')","('QT_VOTOS', 43, 'PARTIDO VERDE')","('QT_VOTOS', 44, 'PARTIDO REPUBLICANO PROGRESSISTA')","('QT_VOTOS', 45, 'PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA')","('QT_VOTOS', 50, 'PARTIDO SOCIALISMO E LIBERDADE')","('QT_VOTOS', 56, 'PARTIDO DE REEDIFICAÇÃO DA ORDEM NACIONAL')","('QT_VOTOS', 65, 'PARTIDO COMUNISTA DO BRASIL')","('QT_VOTOS', 70, 'PARTIDO TRABALHISTA DO BRASIL')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
AC,1007,BUJARI,0,0,0,2048,0,0,0,0,0,0,0,0,0,187,0,3,0,0,0,0,0,0,0,0,0,23,0,0,0,843,5140,110,4297,1926
AC,1015,CAPIXABA,0,0,0,1888,0,0,0,0,0,0,0,0,0,547,0,22,0,0,0,0,0,0,0,0,0,14,0,0,0,1009,4983,89,3974,1414
AC,1023,PORTO ACRE,0,0,0,2767,0,0,0,0,0,0,0,0,0,538,0,5,0,0,0,0,0,0,0,0,0,20,0,0,0,1162,7473,153,6311,2828
AC,1031,SANTA ROSA,0,0,0,858,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,1594,16,1264,389
AC,1040,MARECHAL THAUMATURGO,0,0,0,2288,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1550,6539,34,4989,2643
AC,1058,BRASILÉIA,0,0,0,6421,0,0,0,0,0,0,0,0,0,186,0,1,0,0,0,0,0,0,0,0,0,56,0,0,0,2417,13674,286,11257,4307
AC,1066,PORTO WALTER,0,0,0,1732,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1331,4612,23,3281,1496
AC,1074,CRUZEIRO DO SUL,0,0,0,14122,0,0,0,0,0,0,0,0,0,1914,0,26,0,0,0,0,0,0,0,0,0,71,0,0,0,10783,43781,653,32998,16212
AC,1082,RODRIGUES ALVES,0,0,0,2939,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1820,7039,46,5219,2152
AC,1090,MÂNCIO LIMA,0,0,0,3342,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1658,8366,112,6708,3096
AC,1104,JORDÃO,0,0,0,1541,0,0,0,0,0,0,0,0,0,53,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,793,3231,12,2438,830
AC,1112,EPITACIOLÂNDIA,0,0,0,4243,0,0,0,0,0,0,0,0,0,174,0,1,0,0,0,0,0,0,0,0,0,32,0,0,0,1436,8148,224,6712,2038
AC,1120,ACRELÂNDIA,0,0,0,2961,0,0,0,0,0,0,0,0,0,1695,0,13,0,0,0,0,0,0,0,0,0,34,0,0,0,1409,7548,219,6139,1217
AC,1139,FEIJÓ,0,0,0,7639,0,0,0,0,0,0,0,0,0,377,0,2,0,0,0,0,0,0,0,0,0,48,0,0,0,3950,15049,235,11099,2798
AC,1392,RIO BRANCO,0,0,0,97358,0,0,0,0,0,0,0,0,0,9688,0,719,0,0,0,0,0,0,0,0,0,1824,0,0,0,30127,193549,5433,163422,48400
AC,1457,SENA MADUREIRA,0,0,0,9535,0,0,0,0,0,0,0,0,0,1401,0,7,0,0,0,0,0,0,0,0,0,96,0,0,0,4408,20416,357,16008,4612
AC,1473,TARAUACÁ,0,0,0,7262,0,0,0,0,0,0,0,0,0,862,0,2,0,0,0,0,0,0,0,0,0,35,0,0,0,4981,18876,469,13895,5265
AC,1490,XAPURI,0,0,0,4051,0,0,0,0,0,0,0,0,0,260,0,9,0,0,0,0,0,0,0,0,0,14,0,0,0,1884,9628,137,7744,3273
AC,1511,PLÁCIDO DE CASTRO,0,0,0,4838,0,0,0,0,0,0,0,0,0,1057,0,8,0,0,0,0,0,0,0,0,0,42,0,0,0,2237,11128,238,8891,2708
AC,1538,SENADOR GUIOMARD,0,0,0,6023,0,0,0,0,0,0,0,0,0,803,0,13,0,0,0,0,0,0,0,0,0,84,0,0,0,2651,13641,369,10990,3698
AC,1554,MANUEL URBANO,0,0,0,1724,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1059,4371,96,3312,1187
AC,1570,ASSIS BRASIL,0,0,0,1852,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,584,4054,47,3470,1410
AL,27006,PARIPUEIRA,0,0,2452,0,0,0,0,0,1,0,0,293,0,324,5,30,1517,0,0,0,0,0,0,0,0,35,0,0,0,895,6560,321,5665,687
AL,27014,ÁGUA BRANCA,0,0,3335,0,0,0,0,0,1,0,0,91,0,1983,0,2,2735,0,0,0,0,0,0,0,0,33,0,0,0,3256,13550,464,10294,1650
AL,27022,PARICONHA,0,0,1086,0,0,0,0,0,0,0,0,30,0,999,0,0,2301,0,0,0,0,0,0,0,0,11,0,0,0,1629,7167,203,5538,908
AL,27030,ANADIA,0,0,1865,0,0,0,0,0,4,0,0,303,0,262,1,0,5143,0,0,0,0,0,0,0,0,29,0,0,0,3307,12769,382,9462,1473
AL,27049,ESTRELA DE ALAGOAS,0,0,847,0,0,0,0,0,0,0,0,58,0,1913,0,1,3157,0,0,0,0,0,0,0,0,6,0,0,0,3056,10672,309,7616,1325
AL,27057,ARAPIRACA,0,0,36143,0,0,0,0,0,107,0,0,1859,0,3486,11,6,36419,0,0,0,0,0,0,0,0,238,0,0,0,18025,110124,3706,92099,10124
AL,27065,JEQUIÁ DA PRAIA,0,0,870,0,0,0,0,0,0,0,0,118,0,198,0,0,3509,0,0,0,0,0,0,0,0,25,0,0,0,1605,7376,275,5771,776
AL,27073,ATALAIA,0,0,5418,0,0,0,0,0,3,0,0,778,0,1612,3,1,9372,0,0,0,0,0,0,0,0,28,0,0,0,5719,27003,951,21284,3118
AL,27081,CAMPESTRE,0,0,1965,0,0,0,0,0,0,0,0,23,0,20,0,1,730,0,0,0,0,0,0,0,0,2,0,0,0,1038,4321,116,3283,426
AL,27090,BARRA DE SANTO ANTÔNIO,0,0,2504,0,0,0,0,0,2,0,0,257,0,626,0,1,1759,0,0,0,0,0,0,0,0,28,0,0,0,1186,7694,436,6508,895
AL,27111,BARRA DE SÃO MIGUEL,0,0,1013,0,0,0,0,0,2,0,0,481,0,812,4,0,1119,0,0,0,0,0,0,0,0,15,0,0,0,641,4716,152,4075,477
AL,27138,BATALHA,0,0,2545,0,0,0,0,0,0,0,0,406,0,2255,0,0,1355,0,0,0,0,0,0,0,0,429,0,0,0,1548,9944,255,8396,1151
AL,27154,BELÉM,0,0,839,0,0,0,0,0,0,0,0,90,0,259,0,0,1722,0,0,0,0,0,0,0,0,1,0,0,0,887,4571,207,3684,566
AL,27170,BELO MONTE,0,0,747,0,0,0,0,0,0,0,0,22,0,691,0,0,1142,0,0,0,0,0,0,0,0,6,0,0,0,723,3965,143,3242,491
AL,27197,BOCA DA MATA,0,0,3312,0,0,0,0,0,3,0,0,512,0,1288,2,2,6742,0,0,0,0,0,0,0,0,17,0,0,0,3836,18414,846,14578,1854
AL,27219,BRANQUINHA,0,0,1406,0,0,0,0,0,3,0,0,190,0,249,0,1,2218,0,0,0,0,0,0,0,0,4,0,0,0,1627,7048,284,5421,1066
AL,27235,CACIMBINHAS,0,0,2814,0,0,0,0,0,1,0,0,28,0,196,0,2,1675,0,0,0,0,0,0,0,0,8,0,0,0,1594,7474,102,5880,1054
AL,27251,CAJUEIRO,0,0,4983,0,0,0,0,0,0,0,0,276,0,398,2,0,2962,0,0,0,0,0,0,0,0,17,0,0,0,2596,13389,583,10793,1572
AL,27278,CAMPO ALEGRE,0,0,2847,0,0,0,0,0,1,0,0,302,0,801,2,0,9113,0,0,0,0,0,0,0,0,29,0,0,0,4805,20616,715,15811,2001
AL,27294,CAMPO GRANDE,0,0,2016,0,0,0,0,0,1,0,0,34,0,59,0,0,2528,0,0,0,0,0,0,0,0,1,0,0,0,953,6599,264,5646,743
AL,27316,CANAPI,0,0,1876,0,0,0,0,0,0,0,0,266,0,2514,0,3,2112,0,0,0,0,0,0,0,0,7,0,0,0,2927,11747,438,8820,1604
AL,27332,CAPELA,0,0,4038,0,0,0,0,0,2,0,0,209,0,838,0,1,2563,0,0,0,0,0,0,0,0,27,0,0,0,2587,12352,553,9765,1534
AL,27359,CARNEIROS,0,0,2152,0,0,0,0,0,1,0,0,32,0,455,0,1,703,0,0,0,0,0,0,0,0,4,0,0,0,814,4838,121,4024,555
AL,27375,CHÃ PRETA,0,0,1603,0,0,0,0,0,1,0,0,299,0,305,0,1,1190,0,0,0,0,0,0,0,0,2,0,0,0,717,5240,267,4523,855
AL,27391,COITÉ DO NÓIA,0,0,3215,0,0,0,0,0,0,0,0,56,0,524,0,0,1006,0,0,0,0,0,0,0,0,9,0,0,0,1734,7715,185,5981,986
AL,27413,COLÔNIA LEOPOLDINA,0,0,2866,0,0,0,0,0,3,0,0,255,0,637,0,1,3981,0,0,0,0,0,0,0,0,48,0,0,0,3052,13215,879,10163,1493
AL,27430,COQUEIRO SECO,0,0,753,0,0,0,0,0,0,0,0,110,0,71,0,0,1707,0,0,0,0,0,0,0,0,14,0,0,0,543,3723,174,3180,351
AL,27456,CORURIPE,0,0,5636,0,0,0,0,0,3,0,0,445,0,400,1,3,18070,0,0,0,0,0,0,0,0,37,0,0,0,6034,34573,1277,28539,2667
AL,27472,DELMIRO GOUVEIA,0,0,10309,0,0,0,0,0,1,0,0,243,0,2391,4,2,6754,0,0,0,0,0,0,0,0,44,0,0,0,7458,31831,1439,24373,3186
AL,27499,DOIS RIACHOS,0,0,2244,0,0,0,0,0,1,0,0,88,0,933,0,0,1765,0,0,0,0,0,0,0,0,9,0,0,0,1745,7965,217,6220,963
AL,27510,FEIRA GRANDE,0,0,3813,0,0,0,0,0,35,0,0,277,0,767,0,1,3527,0,0,0,0,0,0,0,0,12,0,0,0,2356,13337,745,10981,1804
AL,27537,FELIZ DESERTO,0,0,1186,0,0,0,0,0,1,0,0,7,0,237,0,7,490,0,0,0,0,0,0,0,0,3,0,0,0,450,2815,118,2365,316
AL,27553,FLEXEIRAS,0,0,310,0,0,0,0,0,1,0,0,102,0,1820,1,0,2472,0,0,0,0,0,0,0,0,5,0,0,0,1471,7239,185,5768,872
AL,27570,GIRAU DO PONCIANO,0,0,5397,0,0,0,0,0,3,0,0,453,0,1421,2,1,5613,0,0,0,0,0,0,0,0,27,0,0,0,4968,21364,866,16396,2613
AL,27596,IBATEGUARA,0,0,1931,0,0,0,0,0,0,0,0,317,0,1363,0,1,2175,0,0,0,0,0,0,0,0,21,0,0,0,2402,9806,475,7404,1121
AL,27618,IGACI,0,0,2821,0,0,0,0,0,0,0,0,244,0,1529,0,1,6444,0,0,0,0,0,0,0,0,6,0,0,0,4827,18907,660,14080,2375
AL,27634,IGREJA NOVA,0,0,2856,0,0,0,0,0,25,0,0,96,0,1044,0,1,4682,0,0,0,0,0,0,0,0,18,0,0,0,3341,15560,1446,12219,2051
AL,27650,INHAPI,0,0,1305,0,0,0,0,0,0,0,0,570,0,2819,0,2,1534,0,0,0,0,0,0,0,0,27,0,0,0,2922,11398,460,8476,1759
AL,27677,JACARÉ DOS HOMENS,0,0,453,0,0,0,0,0,1,0,0,53,0,1389,0,1,978,0,0,0,0,0,0,0,0,52,0,0,0,654,4152,99,3498,472
AL,27693,JACUÍPE,0,0,2067,0,0,0,0,0,0,0,0,16,0,60,0,0,948,0,0,0,0,0,0,0,0,0,0,0,0,1155,4992,223,3837,523
AL,27715,JAPARATINGA,0,0,1506,0,0,0,0,0,0,0,0,42,0,108,0,0,1335,0,0,0,0,0,0,0,0,4,0,0,0,1036,5001,359,3965,611
AL,27731,JARAMATAIA,0,0,1604,0,0,0,0,0,0,0,0,29,0,253,1,0,962,0,0,0,0,0,0,0,0,7,0,0,0,740,4286,119,3546,571
AL,27758,JOAQUIM GOMES,0,0,2280,0,0,0,0,0,1,0,0,504,0,1104,1,1,3461,0,0,0,0,0,0,0,0,26,0,0,0,4003,13934,630,9931,1923
AL,27774,JUNDIÁ,0,0,1033,0,0,0,0,0,10,0,0,50,0,25,0,0,940,0,0,0,0,0,0,0,0,4,0,0,0,819,3418,107,2599,430
AL,27790,JUNQUEIRO,0,0,2264,0,0,0,0,0,0,0,0,261,0,3112,0,0,4577,0,0,0,0,0,0,0,0,21,0,0,0,4119,17109,858,12990,1897
AL,27812,LAGOA DA CANOA,0,0,2718,0,0,0,0,0,48,0,0,226,0,882,1,0,3417,0,0,0,0,0,0,0,0,33,0,0,0,2625,11666,426,9041,1290
AL,27839,LIMOEIRO DE ANADIA,0,0,4936,0,0,0,0,0,1,0,0,196,0,1822,0,0,2799,0,0,0,0,0,0,0,0,8,0,0,0,3204,15294,513,12090,1815
AL,27855,MACEIÓ,0,0,166578,0,0,0,0,0,703,0,0,37557,0,24702,298,158,124924,0,0,0,0,0,0,0,0,5399,0,0,0,63909,476691,18353,412782,34110
AL,27871,MAJOR ISIDORO,0,0,3104,0,0,0,0,0,6,0,0,67,0,691,1,0,4901,0,0,0,0,0,0,0,0,5,0,0,0,2741,13436,352,10695,1568
AL,27898,MARAGOGI,0,0,4498,0,0,0,0,0,0,0,0,111,0,178,1,2,3543,0,0,0,0,0,0,0,0,51,0,0,0,2975,14463,1447,11488,1657
AL,27910,MARAVILHA,0,0,2266,0,0,0,0,0,0,0,0,78,0,330,0,0,2025,0,0,0,0,0,0,0,0,8,0,0,0,2184,8097,278,5913,928
AL,27936,MARECHAL DEODORO,0,0,5472,0,0,0,0,0,31,0,0,1181,0,1686,10,10,9383,0,0,0,0,0,0,0,0,99,0,0,0,4058,25915,1269,21857,2716
AL,27952,MARIBONDO,0,0,2463,0,0,0,0,0,0,0,0,420,0,498,0,4,3772,0,0,0,0,0,0,0,0,9,0,0,0,2220,10964,372,8744,1206
AL,27979,MAR VERMELHO,0,0,1486,0,0,0,0,0,0,0,0,50,0,216,0,2,405,0,0,0,0,0,0,0,0,5,0,0,0,338,2929,104,2591,323
AL,27995,MATA GRANDE,0,0,1313,0,0,0,0,0,1,0,0,128,0,2749,0,0,4658,0,0,0,0,0,0,0,0,10,0,0,0,3693,15945,1104,12252,2289
AL,28010,MATRIZ DE CAMARAGIBE,0,0,6207,0,0,0,0,0,1,0,0,157,0,411,0,1,2685,0,0,0,0,0,0,0,0,10,0,0,0,3755,15526,643,11771,1656
AL,28037,MESSIAS,0,0,2558,0,0,0,0,0,4,0,0,332,0,478,0,6,3395,0,0,0,0,0,0,0,0,14,0,0,0,1951,10223,373,8272,1112
AL,28053,MINADOR DO NEGRÃO,0,0,1225,0,0,0,0,0,0,0,0,66,0,118,0,0,1024,0,0,0,0,0,0,0,0,3,0,0,0,907,4062,143,3155,576
AL,28070,MONTEIRÓPOLIS,0,0,1175,0,0,0,0,0,0,0,0,58,0,723,1,0,1243,0,0,0,0,0,0,0,0,12,0,0,0,1041,4989,195,3948,541
AL,28096,MURICI,0,0,4038,0,0,0,0,0,8,0,0,817,0,1275,0,3,5154,0,0,0,0,0,0,0,0,59,0,0,0,2775,17083,604,14308,2350
AL,28118,NOVO LINO,0,0,1938,0,0,0,0,0,1,0,0,55,0,797,0,0,2276,0,0,0,0,0,0,0,0,5,0,0,0,1217,7520,296,6303,935
AL,28134,OLHO D'ÁGUA DAS FLORES,0,0,1850,0,0,0,0,0,2,0,0,313,0,1602,0,2,4881,0,0,0,0,0,0,0,0,19,0,0,0,2621,13028,405,10407,1333
AL,28150,OLHO D'ÁGUA DO CASADO,0,0,524,0,0,0,0,0,0,0,0,24,0,1516,0,1,1747,0,0,0,0,0,0,0,0,2,0,0,0,1351,6220,163,4869,892
AL,28177,OLHO D'ÁGUA GRANDE,0,0,1366,0,0,0,0,0,0,0,0,11,0,265,0,0,662,0,0,0,0,0,0,0,0,3,0,0,0,851,3865,238,3014,469
AL,28193,OLIVENÇA,0,0,1873,0,0,0,0,0,0,0,0,63,0,756,0,2,2163,0,0,0,0,0,0,0,0,5,0,0,0,1655,7783,189,6128,1077
AL,28215,OURO BRANCO,0,0,3265,0,0,0,0,0,0,0,0,74,0,250,2,0,1383,0,0,0,0,0,0,0,0,2,0,0,0,1579,7513,179,5934,779
AL,28231,PALESTINA,0,0,375,0,0,0,0,0,1,0,0,115,0,786,0,0,1104,0,0,0,0,0,0,0,0,7,0,0,0,508,3365,82,2857,387
AL,28258,PALMEIRA DOS ÍNDIOS,0,0,13100,0,0,0,0,0,5,0,0,587,0,1898,3,6,14564,0,0,0,0,0,0,0,0,128,0,0,0,9767,46607,1678,36840,4871
AL,28274,PÃO DE AÇÚCAR,0,0,3196,0,0,0,0,0,1,0,0,279,0,652,0,0,6601,0,0,0,0,0,0,0,0,39,0,0,0,3396,16328,453,12932,1711
AL,28290,PASSO DE CAMARAGIBE,0,0,2323,0,0,0,0,0,2,0,0,286,0,553,0,1,3120,0,0,0,0,0,0,0,0,7,0,0,0,1981,9678,435,7697,970
AL,28312,PAULO JACINTO,0,0,1834,0,0,0,0,0,0,0,0,104,0,510,1,0,1433,0,0,0,0,0,0,0,0,5,0,0,0,641,5383,201,4742,654
AL,28339,PENEDO,0,0,7248,0,0,0,0,0,4,0,0,386,0,4547,3,3,10940,0,0,0,0,0,0,0,0,60,0,0,0,7372,34998,1354,27626,3081
AL,28355,PIAÇABUÇU,0,0,2115,0,0,0,0,0,19,0,0,158,0,301,0,2,4204,0,0,0,0,0,0,0,0,21,0,0,0,2882,11693,584,8811,1407
AL,28371,PILAR,0,0,4362,0,0,0,0,0,3,0,0,1306,0,1184,4,0,8601,0,0,0,0,0,0,0,0,240,0,0,0,4916,24036,1172,19120,2248
AL,28398,PINDOBA,0,0,1017,0,0,0,0,0,0,0,0,45,0,60,0,0,475,0,0,0,0,0,0,0,0,1,0,0,0,250,2211,44,1961,319
AL,28410,PIRANHAS,0,0,2197,0,0,0,0,0,1,0,0,127,0,1935,1,0,4678,0,0,0,0,0,0,0,0,13,0,0,0,3239,14303,382,11064,1730
AL,28436,POÇO DAS TRINCHEIRAS,0,0,1999,0,0,0,0,0,3,0,0,50,0,573,0,0,3442,0,0,0,0,0,0,0,0,9,0,0,0,1788,9094,232,7306,998
AL,28452,PORTO CALVO,0,0,6458,0,0,0,0,0,3,0,0,194,0,1036,0,1,3349,0,0,0,0,0,0,0,0,6,0,0,0,4521,18487,954,13966,1965
AL,28479,PORTO DE PEDRAS,0,0,1614,0,0,0,0,0,8,0,0,36,0,197,0,0,1756,0,0,0,0,0,0,0,0,12,0,0,0,1410,6042,411,4632,598
AL,28495,PORTO REAL DO COLÉGIO,0,0,2299,0,0,0,0,0,1,0,0,68,0,407,0,3,5152,0,0,0,0,0,0,0,0,9,0,0,0,2526,12870,980,10344,1425
AL,28517,QUEBRÂNGULO,0,0,1966,0,0,0,0,0,7,0,0,135,0,1334,2,3,2387,0,0,0,0,0,0,0,0,32,0,0,0,1245,8791,411,7546,1269
AL,28533,RIO LARGO,0,0,12715,0,0,0,0,0,10,0,0,2231,0,2495,10,389,14282,0,0,0,0,0,0,0,0,150,0,0,0,7817,45986,2251,38169,3636
AL,28550,ROTEIRO,0,0,320,0,0,0,0,0,13,0,0,213,0,205,0,0,1822,0,0,0,0,0,0,0,0,3,0,0,0,1230,4525,208,3295,511
AL,28576,SANTA LUZIA DO NORTE,0,0,1620,0,0,0,0,0,0,0,0,340,0,146,0,1,1333,0,0,0,0,0,0,0,0,10,0,0,0,871,5055,182,4184,552
AL,28592,SANTANA DO IPANEMA,0,0,8152,0,0,0,0,0,4,0,0,426,0,792,2,0,9643,0,0,0,0,0,0,0,0,36,0,0,0,5269,27851,687,22582,2840
AL,28614,SANTANA DO MUNDAÚ,0,0,1358,0,0,0,0,0,0,0,0,222,0,478,1,1,2551,0,0,0,0,0,0,0,0,14,0,0,0,1242,7222,302,5980,1053
AL,28630,SÃO BRÁS,0,0,1206,0,0,0,0,0,0,0,0,78,0,283,0,0,1345,0,0,0,0,0,0,0,0,2,0,0,0,868,4888,572,4020,534
AL,28657,SÃO JOSÉ DA LAJE,0,0,3937,0,0,0,0,0,5,0,0,273,0,746,0,2,4258,0,0,0,0,0,0,0,0,262,0,0,0,1793,13772,620,11979,1876
AL,28673,SÃO JOSÉ DA TAPERA,0,0,3114,0,0,0,0,0,1,0,0,142,0,2063,2,2,5398,0,0,0,0,0,0,0,0,20,0,0,0,4223,17836,510,13613,2361
AL,28690,SÃO LUÍS DO QUITUNDE,0,0,4265,0,0,0,0,0,2,0,0,478,0,1441,3,1,6726,0,0,0,0,0,0,0,0,13,0,0,0,4406,20694,1004,16288,2355
AL,28711,SÃO MIGUEL DOS CAMPOS,0,0,5688,0,0,0,0,0,25,0,0,1287,0,1450,1,2,14446,0,0,0,0,0,0,0,0,123,0,0,0,4377,32036,1430,27659,3207
AL,28738,SÃO MIGUEL DOS MILAGRES,0,0,1275,0,0,0,0,0,0,0,0,166,0,343,1,0,1469,0,0,0,0,0,0,0,0,2,0,0,0,749,4945,313,4196,627
AL,28754,SÃO SEBASTIÃO,0,0,5197,0,0,0,0,0,33,0,0,495,0,1033,4,1,6189,0,0,0,0,0,0,0,0,9,0,0,0,4612,21598,1656,16986,2369
AL,28770,SATUBA,0,0,1592,0,0,0,0,0,7,0,0,756,0,338,5,0,3008,0,0,0,0,0,0,0,0,39,0,0,0,1373,8327,452,6954,757
AL,28797,TANQUE D'ARCA,0,0,1330,0,0,0,0,0,0,0,0,36,0,103,0,0,1356,0,0,0,0,0,0,0,0,1,0,0,0,1308,4889,211,3581,544
AL,28819,TAQUARANA,0,0,3476,0,0,0,0,0,3,0,0,151,0,373,0,0,3460,0,0,0,0,0,0,0,0,44,0,0,0,2544,12134,393,9590,1690
AL,28835,TRAIPÚ,0,0,4549,0,0,0,0,0,0,0,0,65,0,573,18,1,6015,0,0,0,0,0,0,0,0,34,0,0,0,3923,17734,338,13811,2218
AL,28851,UNIÃO DOS PALMARES,0,0,8085,0,0,0,0,0,10,0,0,1534,0,2090,1,8,10631,0,0,0,0,0,0,0,0,95,0,0,0,8555,36702,1520,28147,4173
AL,28878,VIÇOSA,0,0,5305,0,0,0,0,0,5,0,0,582,0,648,2,2,5293,0,0,0,0,0,0,0,0,58,0,0,0,3603,18459,793,14856,2168
AL,28894,CRAÍBAS,0,0,2727,0,0,0,0,0,4,0,0,188,0,888,0,0,5073,0,0,0,0,0,0,0,0,8,0,0,0,2685,13808,459,11123,1776
AL,28916,SENADOR RUI PALMEIRA,0,0,2280,0,0,0,0,0,0,0,0,39,0,1060,1,0,1188,0,0,0,0,0,0,0,0,1,0,0,0,1404,7066,127,5662,966
AL,28932,SENADOR TEOTÔNIO VILELA,0,0,5567,0,0,0,0,0,3,0,0,158,0,640,0,2,9786,0,0,0,0,0,0,0,0,9,0,0,0,6993,26373,763,19380,2452
AM,2003,APUÍ,0,0,38,0,0,1743,0,0,0,0,0,2038,0,1217,0,0,0,2,0,0,0,0,12,0,0,0,0,0,0,1891,7532,171,5641,420
AM,2011,NOVO AIRÃO,0,0,76,0,0,1419,0,0,0,0,0,2109,0,517,0,0,0,3,0,0,0,0,220,0,0,0,0,0,0,1772,6592,87,4820,389
AM,2020,GUAJARÁ,0,0,18,0,0,252,0,0,0,0,0,2623,0,993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3009,7698,162,4689,640
AM,2038,ANORI,0,0,58,0,0,472,0,0,0,0,6,3607,0,898,0,0,0,1,0,0,0,0,146,0,0,0,0,0,0,1817,7427,71,5610,351
AM,2046,CAREIRO DA VÁRZEA,0,0,60,0,0,1549,0,0,0,0,7,3846,0,2060,0,0,0,0,0,0,0,0,1251,0,0,0,0,0,0,2924,12667,105,9743,865
AM,2054,ATALAIA DO NORTE,0,0,5,0,0,347,0,0,0,0,0,1939,0,366,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1208,4194,49,2986,273
AM,2070,AUTAZES,0,0,134,0,0,853,0,0,0,0,6,7640,0,2172,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,4260,16443,119,12183,1003
AM,2097,BARCELOS,0,0,22,0,0,751,0,0,0,0,2,2196,0,1621,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,1810,6894,70,5084,367
AM,2119,BARREIRINHA,0,0,26,0,0,2153,0,0,0,0,1,6329,0,515,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,3087,13344,179,10257,802
AM,2135,BENJAMIN CONSTANT,0,0,92,0,0,2022,0,0,0,0,5,6352,0,1131,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,3154,13966,156,10812,1036
AM,2151,BOCA DO ACRE,0,0,47,0,0,1674,0,0,0,0,4,6829,0,1265,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,4119,15584,345,11465,1229
AM,2178,BORBA,0,0,70,0,0,696,0,0,0,0,2,8292,0,1244,0,0,0,1,0,0,0,0,165,0,0,0,0,0,0,3810,15315,96,11505,939
AM,2194,CANUTAMA,0,0,22,0,0,200,0,0,0,0,3,2064,0,1006,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,1522,5314,39,3792,401
AM,2216,CARAUARI,0,0,25,0,0,3100,0,0,0,0,0,4767,0,434,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,4821,13939,156,9118,618
AM,2232,CAREIRO,0,0,49,0,0,1706,0,0,0,0,0,5961,0,2107,0,0,0,1,0,0,0,0,444,0,0,0,0,0,0,4048,15470,191,11422,963
AM,2259,COARI,0,0,500,0,0,4569,0,0,0,0,14,17353,0,2372,0,0,0,1,0,0,0,0,902,0,0,0,0,0,0,8339,36863,420,28524,2393
AM,2275,CODAJÁS,0,0,204,0,0,648,0,0,0,0,0,5719,0,878,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,3334,11505,69,8171,490
