SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 10, 'PARTIDO REPUBLICANO BRASILEIRO')","('QT_VOTOS', 11, 'PARTIDO PROGRESSISTA')","('QT_VOTOS', 12, 'PARTIDO DEMOCRÁTICO TRABALHISTA')","('QT_VOTOS', 13, 'PARTIDO DOS TRABALHADORES')","('QT_VOTOS', 14, 'PARTIDO TRABALHISTA BRASILEIRO')","('QT_VOTOS', 15, 'PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO')","('QT_VOTOS', 16, 'PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO')","('QT_VOTOS', 17, 'PARTIDO SOCIAL LIBERAL')","('QT_VOTOS', 19, 'PARTIDO TRABALHISTA NACIONAL')","('QT_VOTOS', 20, 'PARTIDO SOCIAL CRISTÃO')","('QT_VOTOS', 21, 'PARTIDO COMUNISTA BRASILEIRO')","('QT_VOTOS', 22, 'PARTIDO LIBERAL')","('QT_VOTOS', 23, 'PARTIDO POPULAR SOCIALISTA')","('QT_VOTOS', 25, 'PARTIDO DA FRENTE LIBERAL')","('QT_VOTOS', 26, 'PARTIDO DOS APOSENTADOS DA NAÇÃO')","('QT_VOTOS', 27, 'PARTIDO SOCIAL DEMOCRATA CRISTÃO')","('QT_VOTOS', 28, 'PARTIDO RENOVADOR TRABALHISTA BRASILEIRO')","('QT_VOTOS', 29, 'PARTIDO DA CAUSA OPERÁRIA')","('QT_VOTOS', 31, 'PARTIDO HUMANISTA DA SOLIDARIEDADE')","('QT_VOTOS', 33, 'PARTIDO DA MOBILIZAÇÃO NACIONAL')","('QT_VOTOS', 36, 'PARTIDO TRABALHISTA CRISTÃO')","('QT_VOTOS', 40, 'PARTIDO SOCIALISTA BRASILEIRO')","('QT_VOTOS', 43, 'PARTIDO VERDE')","('QT_VOTOS', 44, 'PARTIDO REPUBLICANO PROGRESSISTA')","('QT_VOTOS', 45, 'PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA')","('QT_VOTOS', 50, 'PARTIDO SOCIALISMO E LIBERDADE')","('QT_VOTOS', 56, 'PARTIDO DE REEDIFICAÇÃO DA ORDEM NACIONAL')","('QT_VOTOS', 65, 'PARTIDO COMUNISTA DO BRASIL')","('QT_VOTOS', 70, 'PARTIDO TRABALHISTA DO BRASIL')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
AC,1007,BUJARI,0,256,326,877,0,534,0,0,0,0,0,228,173,2,0,9,1,0,0,749,0,37,0,0,299,11,0,175,0,843,5140,75,4297,101
AC,1015,CAPIXABA,0,515,174,1039,0,362,0,0,0,0,0,108,188,11,0,17,0,0,0,314,0,47,1,0,282,2,0,357,0,1009,4983,69,3974,92
AC,1023,PORTO ACRE,0,798,371,764,0,1283,0,0,0,0,0,509,329,6,0,3,0,0,0,529,0,83,0,0,247,33,0,438,0,1162,7473,99,6311,207
AC,1031,SANTA ROSA,0,13,18,424,0,20,0,0,0,0,0,65,56,0,0,0,0,0,0,144,0,0,0,0,75,7,0,209,0,330,1594,17,1264,65
AC,1040,MARECHAL THAUMATURGO,0,1220,250,1261,0,419,0,0,0,0,0,296,559,0,0,0,0,0,0,30,0,43,0,0,129,0,0,293,0,1550,6539,14,4989,90
AC,1058,BRASILÉIA,0,1289,135,4133,1,478,0,0,0,0,0,368,2558,6,0,0,0,0,0,290,0,23,0,0,138,27,0,332,0,2417,13674,177,11257,209
AC,1066,PORTO WALTER,0,443,106,1219,0,141,0,0,0,0,0,144,336,7,0,0,0,0,0,0,0,0,0,0,151,6,0,261,0,1331,4612,23,3281,98
AC,1074,CRUZEIRO DO SUL,0,9898,298,5969,9,2068,0,0,0,0,0,196,9431,28,0,2,0,0,0,442,0,233,0,0,370,12,0,926,0,10783,43781,345,32998,630
AC,1082,RODRIGUES ALVES,0,2195,199,1102,0,243,0,0,0,0,0,26,494,0,0,0,0,0,0,127,0,20,0,0,21,3,0,184,0,1820,7039,25,5219,97
AC,1090,MÂNCIO LIMA,0,3231,45,812,0,396,0,0,0,0,0,31,558,0,0,0,1,0,0,200,0,10,0,0,83,0,0,724,0,1658,8366,45,6708,120
AC,1104,JORDÃO,0,29,232,285,0,107,0,0,0,0,0,376,224,1,0,0,0,0,0,149,0,1,0,0,3,0,0,678,0,793,3231,9,2438,90
AC,1112,EPITACIOLÂNDIA,0,885,91,2555,0,177,0,0,0,0,0,296,1138,1,0,0,0,0,0,244,0,20,0,0,124,10,0,188,0,1436,8148,159,6712,143
AC,1120,ACRELÂNDIA,0,556,66,810,0,856,0,0,0,0,0,308,117,3,0,2,0,0,0,1355,0,20,2,0,687,25,0,560,0,1409,7548,164,6139,96
AC,1139,FEIJÓ,0,3117,147,3036,0,68,0,0,0,0,0,429,790,187,0,1,28,0,0,300,0,12,0,0,101,8,0,1196,0,3950,15049,160,11099,435
AC,1392,RIO BRANCO,0,24182,9798,26501,5,16144,0,0,0,0,0,6333,7645,555,0,654,114,0,0,18569,0,6595,51,0,6186,1059,0,17241,0,30127,193549,4758,163422,3698
AC,1457,SENA MADUREIRA,0,1054,285,1040,0,507,0,0,0,0,0,2063,1107,49,0,3,1,0,0,1495,0,150,0,0,6391,26,0,185,0,4408,20416,167,16008,317
AC,1473,TARAUACÁ,0,1129,612,1577,0,824,0,0,0,0,0,206,3016,17,0,0,0,0,0,416,0,122,0,0,150,0,0,3308,0,4981,18876,283,13895,638
AC,1490,XAPURI,0,1337,1073,2601,0,595,0,0,0,0,0,128,259,7,0,3,0,0,0,195,0,71,0,0,339,1,0,120,0,1884,9628,88,7744,189
AC,1511,PLÁCIDO DE CASTRO,0,1853,362,1862,0,1102,0,0,0,0,0,350,303,41,0,5,0,0,0,762,0,47,145,0,601,23,0,291,0,2237,11128,185,8891,171
AC,1538,SENADOR GUIOMARD,0,2097,396,1595,0,790,0,0,0,0,0,939,441,16,0,18,3,0,0,1406,0,161,3,0,663,42,0,821,0,2651,13641,252,10990,244
AC,1554,MANUEL URBANO,0,104,69,525,0,96,0,0,0,0,0,384,52,17,0,0,0,0,0,180,0,32,0,0,1159,1,0,233,0,1059,4371,51,3312,104
AC,1570,ASSIS BRASIL,0,334,117,1506,0,118,0,0,0,0,0,18,647,2,0,0,0,0,0,40,0,2,0,0,138,0,0,28,0,584,4054,44,3470,78
AL,27006,PARIPUEIRA,80,113,743,63,934,373,0,0,2,0,0,513,56,613,1,6,0,0,666,84,0,224,90,4,14,21,21,5,0,895,6560,317,5665,154
AL,27014,ÁGUA BRANCA,14,112,3041,607,142,2688,0,0,0,0,0,39,22,267,0,0,1,0,1,247,0,1062,101,9,11,32,2,0,0,3256,13550,374,10294,309
AL,27022,PARICONHA,11,2201,174,42,154,1005,1,0,0,0,0,19,17,91,0,0,0,0,0,134,0,762,52,6,5,10,0,0,0,1629,7167,189,5538,138
AL,27030,ANADIA,21,758,912,30,126,964,0,0,3,0,0,71,98,1304,0,2,7,0,2,537,0,953,51,62,1777,6,25,3,0,3307,12769,396,9462,286
AL,27049,ESTRELA DE ALAGOAS,14,2294,257,35,391,432,1,0,0,0,0,312,31,108,1,0,3,0,8,202,0,601,102,19,1507,4,2,0,0,3056,10672,290,7616,200
AL,27057,ARAPIRACA,479,4224,664,1580,2039,5136,5,0,5,0,0,3585,34861,3104,140,5,32,0,41,4555,0,6768,7502,42,575,129,2382,9,0,18025,110124,3917,92099,2393
AL,27065,JEQUIÁ DA PRAIA,34,1398,36,31,197,1836,0,0,0,0,0,17,380,123,0,1,0,0,1,96,0,647,39,3,3,8,41,0,0,1605,7376,213,5771,151
AL,27073,ATALAIA,118,1885,197,207,618,7944,1,0,0,0,0,359,105,1644,1,9,9,0,113,2712,0,579,127,15,504,22,403,4,0,5719,27003,926,21284,524
AL,27081,CAMPESTRE,0,4,67,75,99,1454,0,0,0,0,0,10,0,15,0,0,0,0,0,927,0,46,72,1,1,2,0,0,0,1038,4321,115,3283,76
AL,27090,BARRA DE SANTO ANTÔNIO,82,217,463,82,1768,510,1,0,1,0,0,140,45,755,0,1,4,0,36,171,0,687,73,13,60,46,27,0,0,1186,7694,424,6508,161
AL,27111,BARRA DE SÃO MIGUEL,37,77,693,35,601,735,0,0,1,0,0,23,261,220,0,0,1,0,6,83,0,137,136,3,5,10,438,0,0,641,4716,129,4075,88
AL,27138,BATALHA,26,538,51,26,189,3731,0,0,0,0,0,152,55,988,0,0,0,0,1,194,0,444,100,7,437,2,281,3,0,1548,9944,213,8396,213
AL,27154,BELÉM,4,25,32,35,70,710,0,0,1,0,0,91,269,254,1,0,5,0,2,1147,0,162,152,4,129,6,6,0,0,887,4571,196,3684,103
AL,27170,BELO MONTE,1,137,21,10,211,778,0,0,0,0,0,344,21,834,0,0,1,0,0,24,0,215,40,4,27,0,20,0,0,723,3965,105,3242,90
AL,27197,BOCA DA MATA,132,288,839,121,359,3818,1,0,0,0,0,506,1265,1401,0,5,7,0,6,573,0,351,57,6,1916,19,3,2,0,3836,18414,972,14578,365
AL,27219,BRANQUINHA,58,208,68,540,144,2011,1,0,1,0,0,87,25,298,0,0,1,0,2,400,0,174,47,1,44,4,5,1,0,1627,7048,243,5421,149
AL,27235,CACIMBINHAS,2,13,107,11,75,2201,0,0,0,0,0,24,30,86,0,0,2,0,0,642,0,250,132,3,1295,11,2,0,0,1594,7474,84,5880,156
AL,27251,CAJUEIRO,51,34,1499,308,111,4133,0,0,0,0,0,85,87,285,0,0,0,0,114,406,0,526,21,352,706,7,12,4,0,2596,13389,622,10793,308
AL,27278,CAMPO ALEGRE,162,2270,250,134,898,2094,3,0,0,0,0,748,268,1299,0,6,2562,0,1,116,0,2009,132,16,23,54,47,1,0,4805,20616,824,15811,447
AL,27294,CAMPO GRANDE,2,38,14,19,1640,182,0,0,0,0,0,6,123,57,1,1,1,0,0,60,0,2557,51,16,61,0,4,0,0,953,6599,245,5646,113
AL,27316,CANAPI,6,30,120,311,650,1953,1,0,0,0,0,126,15,139,0,0,2,0,0,2490,0,1499,91,39,9,11,24,0,0,2927,11747,279,8820,167
AL,27332,CAPELA,58,49,226,109,141,3206,0,0,2,0,0,232,51,616,0,1,7,0,364,659,0,1822,57,171,54,51,21,1,0,2587,12352,546,9765,337
AL,27359,CARNEIROS,1,7,147,29,72,2026,0,0,0,0,0,197,6,454,0,0,0,0,0,102,0,382,19,1,18,2,3,0,0,814,4838,101,4024,87
AL,27375,CHÃ PRETA,22,8,220,51,189,853,0,0,0,0,0,12,35,68,0,0,0,0,1,1934,0,79,4,3,343,3,18,0,0,717,5240,153,4523,102
AL,27391,COITÉ DO NÓIA,2,2300,37,9,16,765,0,0,0,0,0,9,1401,117,9,0,1,0,0,87,0,144,158,2,109,3,9,0,0,1734,7715,122,5981,140
AL,27413,COLÔNIA LEOPOLDINA,98,101,1218,289,351,2263,1,0,3,0,0,1967,48,312,0,1,8,0,0,699,0,132,41,2,40,38,24,1,0,3052,13215,951,10163,333
AL,27430,COQUEIRO SECO,10,9,70,35,604,936,2,0,0,0,0,9,10,183,0,0,1,0,0,521,0,85,98,1,11,8,13,0,0,543,3723,201,3180,77
AL,27456,CORURIPE,298,239,223,60,295,21757,0,0,0,0,0,84,134,297,0,1,11,0,0,547,0,435,160,9,39,24,56,2,0,6034,34573,1027,28539,587
AL,27472,DELMIRO GOUVEIA,144,751,3725,342,1732,4712,1,0,1,0,0,37,234,2765,0,2,2,0,2,1387,0,3380,262,15,82,27,45,5,0,7458,31831,1302,24373,877
AL,27499,DOIS RIACHOS,9,33,1857,20,848,1161,0,0,0,0,0,74,43,201,2,0,0,0,0,196,0,553,123,8,69,1,11,0,0,1745,7965,186,6220,189
AL,27510,FEIRA GRANDE,6,2633,2047,284,861,1265,0,0,0,0,0,123,424,222,0,0,2,0,1,557,0,275,370,9,13,9,39,0,0,2356,13337,554,10981,275
AL,27537,FELIZ DESERTO,4,396,11,2,34,1268,0,0,0,0,0,7,27,27,0,0,1,0,6,5,0,129,28,0,1,0,0,0,0,450,2815,125,2365,69
AL,27553,FLEXEIRAS,20,2541,26,45,557,228,0,0,0,0,0,32,35,137,0,0,3,0,3,1216,0,110,32,3,3,11,3,2,0,1471,7239,146,5768,138
AL,27570,GIRAU DO PONCIANO,27,2505,181,472,1413,1837,0,0,2,0,0,589,896,343,0,0,7,0,4,1894,0,997,1885,19,178,17,30,1,0,4968,21364,930,16396,402
AL,27596,IBATEGUARA,7,33,1466,57,172,227,2,0,0,0,0,3657,18,592,0,0,0,0,3,120,0,42,8,10,5,35,6,0,0,2402,9806,261,7404,137
AL,27618,IGACI,32,4266,623,76,558,723,0,0,1,0,0,196,527,397,2,0,16,0,0,161,0,873,161,13,2780,2,18,2,0,4827,18907,635,14080,344
AL,27634,IGREJA NOVA,63,2618,298,23,240,679,0,0,0,0,0,1300,97,73,0,1,0,0,0,75,0,3913,202,41,30,19,38,0,0,3341,15560,907,12219,320
AL,27650,INHAPI,41,37,573,440,1403,335,1,0,0,0,0,130,54,720,0,0,2,0,2,2281,0,802,51,61,11,19,0,1,0,2922,11398,360,8476,228
AL,27677,JACARÉ DOS HOMENS,18,11,58,95,39,55,0,0,1,0,0,28,6,827,0,1,0,0,1,529,0,1343,12,18,48,27,40,0,0,654,4152,57,3498,47
AL,27693,JACUÍPE,0,1238,198,222,130,1039,0,0,0,0,0,6,94,17,0,0,0,0,0,98,0,90,34,1,4,8,0,1,0,1155,4992,227,3837,59
AL,27715,JAPARATINGA,2,12,940,29,217,937,0,0,0,0,0,10,5,86,0,2,0,0,507,140,0,51,164,2,17,8,4,2,0,1036,5001,254,3965,86
AL,27731,JARAMATAIA,3,27,26,13,71,1461,0,0,0,0,0,23,117,508,0,0,0,0,1,508,0,87,54,1,30,0,10,0,0,740,4286,89,3546,105
AL,27758,JOAQUIM GOMES,121,66,114,264,1107,2298,3,0,1,0,0,359,86,936,0,6,1,0,20,928,0,842,105,7,25,15,210,0,0,4003,13934,636,9931,374
AL,27774,JUNDIÁ,3,3,16,11,96,1061,0,0,0,0,0,7,1,20,0,0,0,0,1,882,0,95,4,1,16,3,12,0,0,819,3418,71,2599,58
AL,27790,JUNQUEIRO,57,6100,60,82,342,2849,0,0,0,0,0,30,172,343,0,1,33,0,3,284,0,590,128,15,27,7,22,0,0,4119,17109,740,12990,269
AL,27812,LAGOA DA CANOA,25,497,46,68,862,2034,0,0,0,0,0,279,1401,447,2,0,8,0,1,275,0,952,446,9,72,9,26,4,0,2625,11666,439,9041,220
AL,27839,LIMOEIRO DE ANADIA,35,94,430,79,80,5479,1,0,0,0,0,25,479,501,2,1,18,0,1,101,0,483,108,15,2070,8,35,0,0,3204,15294,439,12090,280
AL,27855,MACEIÓ,7567,20333,26452,12496,28254,38935,198,0,239,0,0,10741,14327,70281,61,902,355,0,1522,10781,0,52202,11081,634,4505,4049,18524,440,0,63909,476691,25201,412782,17043
AL,27871,MAJOR ISIDORO,18,50,1248,34,580,504,0,0,0,0,0,412,60,184,2,1,28,0,1,1565,0,1323,3157,6,35,4,10,0,0,2741,13436,234,10695,265
AL,27898,MARAGOGI,66,344,946,553,3008,921,0,0,0,0,0,273,19,300,0,16,1,0,33,467,0,828,104,13,79,14,24,2,0,2975,14463,1724,11488,357
AL,27910,MARAVILHA,59,9,311,31,1651,1022,0,0,1,0,0,150,46,196,0,0,1,0,1,328,0,970,56,6,12,3,4,1,0,2184,8097,279,5913,143
AL,27936,MARECHAL DEODORO,339,454,1197,250,1937,4260,7,0,1,0,0,601,266,3055,4,27,14,0,37,521,0,1599,981,30,1558,58,175,11,0,4058,25915,1333,21857,687
AL,27952,MARIBONDO,13,643,38,43,432,881,0,0,3,0,0,723,241,2425,0,1,3,0,1,1195,0,509,71,13,50,3,11,1,0,2220,10964,290,8744,247
AL,27979,MAR VERMELHO,4,524,26,10,37,624,0,0,0,0,0,822,18,55,0,0,1,0,0,59,0,50,15,1,8,10,6,3,0,338,2929,78,2591,64
AL,27995,MATA GRANDE,6,18,1103,73,1535,2434,0,0,0,0,0,59,74,2128,0,0,5,0,0,1449,0,508,55,16,252,8,11,0,0,3693,15945,763,12252,297
AL,28010,MATRIZ DE CAMARAGIBE,45,1274,1234,188,685,3788,0,0,0,0,0,29,25,1388,0,11,2,0,484,186,0,237,91,4,12,8,33,0,0,3755,15526,628,11771,246
AL,28037,MESSIAS,69,76,175,140,519,2713,1,0,1,0,0,432,127,1059,0,3,5,0,3,874,0,270,111,6,252,11,16,2,0,1951,10223,444,8272,186
AL,28053,MINADOR DO NEGRÃO,1,80,790,5,25,69,0,0,0,0,0,30,4,35,0,0,2,0,0,944,0,248,10,3,293,1,3,0,0,907,4062,96,3155,78
AL,28070,MONTEIRÓPOLIS,4,135,1148,25,108,474,0,0,0,0,0,34,32,614,0,0,0,0,0,254,0,371,35,1,83,17,2,0,0,1041,4989,120,3948,97
AL,28096,MURICI,121,492,190,133,2100,4383,1,0,0,0,0,1858,94,1527,0,4,2,0,1,80,0,437,64,8,33,28,30,5,0,2775,17083,645,14308,393
AL,28118,NOVO LINO,14,866,1139,90,456,826,0,0,0,0,0,322,16,118,0,1,1,0,1,1296,0,51,45,1,8,4,1,1,0,1217,7520,271,6303,137
AL,28134,OLHO D'ÁGUA DAS FLORES,30,56,1267,84,472,2421,0,0,0,0,0,2459,174,577,3,0,2,0,0,94,0,724,216,4,60,23,5,1,0,2621,13028,371,10407,229
AL,28150,OLHO D'ÁGUA DO CASADO,6,1225,43,25,69,1765,0,0,1,0,0,49,6,523,0,0,0,0,0,64,0,150,35,1,17,3,4,3,0,1351,6220,170,4869,151
AL,28177,OLHO D'ÁGUA GRANDE,0,21,79,6,1113,705,0,0,0,0,0,26,64,21,0,0,0,0,0,10,0,167,110,1,43,2,3,1,0,851,3865,251,3014,102
AL,28193,OLIVENÇA,9,358,242,27,467,1223,1,0,0,0,0,378,45,278,0,0,2,0,0,72,0,1668,95,24,250,5,7,0,0,1655,7783,123,6128,140
AL,28215,OURO BRANCO,0,10,1333,29,155,2471,0,0,0,0,0,70,12,104,0,0,2,0,1,121,0,645,67,2,36,0,6,0,0,1579,7513,107,5934,119
AL,28231,PALESTINA,1,1440,15,29,316,139,0,0,0,0,0,15,7,423,0,0,0,0,0,5,0,118,18,1,47,0,0,0,0,508,3365,47,2857,41
AL,28258,PALMEIRA DOS ÍNDIOS,99,578,3152,247,1488,4919,3,0,2,0,0,3013,974,1376,4,6,412,0,10,932,0,3369,445,32,9286,90,71,2,0,9767,46607,1706,36840,999
AL,28274,PÃO DE AÇÚCAR,8,172,1454,159,484,3817,0,0,0,0,0,113,200,3330,0,2,2,0,1,48,0,1084,108,5,262,13,1,2,0,3396,16328,320,12932,235
AL,28290,PASSO DE CAMARAGIBE,43,1971,681,92,604,530,0,0,0,0,0,35,15,291,0,0,4,0,4,502,0,1493,127,13,47,14,6,0,0,1981,9678,451,7697,167
AL,28312,PAULO JACINTO,6,213,1688,10,77,25,0,0,0,0,0,29,7,100,0,0,0,0,2,1012,0,100,20,3,693,2,2,0,0,641,5383,161,4742,122
AL,28339,PENEDO,265,255,415,315,790,6094,0,0,0,0,0,1781,740,1648,1,3,25,0,3,614,0,8634,444,30,389,60,42,3,0,7372,34998,1744,27626,807
AL,28355,PIAÇABUÇU,26,565,101,51,358,3280,0,0,0,0,0,32,96,305,10,4,2,0,5,763,0,908,274,12,58,5,44,0,0,2882,11693,588,8811,495
AL,28371,PILAR,152,111,239,79,969,12573,1,0,0,0,0,41,94,612,0,3,4,0,188,1032,0,313,96,4,34,17,66,3,0,4916,24036,710,19120,436
AL,28398,PINDOBA,2,78,17,1,23,465,0,0,0,0,0,13,19,66,0,1,0,0,0,42,0,27,7,4,823,0,11,0,0,250,2211,29,1961,60
AL,28410,PIRANHAS,39,2034,189,101,184,479,0,0,0,0,0,43,50,4416,1,1,1,0,1,192,0,1369,86,11,38,7,5,2,0,3239,14303,337,11064,360
AL,28436,POÇO DAS TRINCHEIRAS,5,105,2630,61,619,1564,0,0,0,0,0,343,11,105,0,0,2,0,0,81,0,523,150,9,20,2,0,1,0,1788,9094,195,7306,153
AL,28452,PORTO CALVO,34,83,252,293,2316,5972,0,0,0,0,0,58,115,457,0,2,1,0,520,552,0,299,58,12,10,7,46,6,0,4521,18487,982,13966,311
AL,28479,PORTO DE PEDRAS,25,779,159,22,1738,356,0,0,0,0,0,11,12,85,0,1,1,0,12,279,0,200,40,12,11,13,21,0,0,1410,6042,328,4632,121
AL,28495,PORTO REAL DO COLÉGIO,42,42,235,137,2463,1134,0,0,0,0,0,165,241,981,2,0,2,0,1,61,0,753,49,15,1640,2,130,1,0,2526,12870,834,10344,331
AL,28517,QUEBRÂNGULO,15,398,1191,15,784,505,0,0,0,0,0,22,45,153,0,0,1,0,0,1137,0,1013,187,14,595,4,151,0,0,1245,8791,284,7546,174
AL,28533,RIO LARGO,338,910,2412,436,2064,5807,5,0,12,0,0,1538,1967,11184,1,135,23,0,58,1194,0,2538,302,26,245,186,106,11,0,7817,45986,2354,38169,954
AL,28550,ROTEIRO,21,95,263,15,328,849,1,0,1,0,0,196,65,543,0,0,2,0,0,43,0,65,39,1,3,5,14,1,0,1230,4525,186,3295,108
AL,28576,SANTA LUZIA DO NORTE,34,29,179,79,496,674,7,0,1,0,0,15,292,360,1,5,2,0,2,648,0,448,67,21,6,20,8,4,0,871,5055,215,4184,110
AL,28592,SANTANA DO IPANEMA,103,329,3951,211,1059,3119,0,0,0,0,0,1870,246,2180,0,10,5,0,3,986,0,3775,234,32,799,58,42,1,0,5269,27851,621,22582,571
AL,28614,SANTANA DO MUNDAÚ,3,25,91,602,57,517,0,0,2,0,0,1672,34,111,0,0,1,0,0,1724,0,100,90,5,2,16,7,0,0,1242,7222,197,5980,147
AL,28630,SÃO BRÁS,2,608,29,49,837,613,0,0,0,0,0,31,34,92,0,0,1,0,1,26,0,438,145,3,159,2,6,1,0,868,4888,459,4020,116
AL,28657,SÃO JOSÉ DA LAJE,69,1319,73,160,782,2810,0,0,1,0,0,1975,36,468,0,0,2,0,16,1250,0,308,114,7,96,125,163,0,0,1793,13772,619,11979,382
AL,28673,SÃO JOSÉ DA TAPERA,11,81,2779,86,1053,1030,0,0,0,0,0,133,146,1243,2,0,2,0,0,569,0,2786,273,19,756,7,83,2,0,4223,17836,519,13613,380
AL,28690,SÃO LUÍS DO QUITUNDE,198,2415,177,377,1218,5126,1,0,0,0,0,246,52,2059,0,25,2,0,90,303,0,729,58,7,24,13,215,1,0,4406,20694,1083,16288,345
AL,28711,SÃO MIGUEL DOS CAMPOS,494,686,1730,308,1879,4814,6,0,1,0,0,523,489,7163,0,1,86,0,6,392,0,1650,1615,15,108,63,82,8,0,4377,32036,1679,27659,1076
AL,28738,SÃO MIGUEL DOS MILAGRES,18,49,73,29,508,1191,0,0,0,0,0,37,23,156,0,0,0,0,10,482,0,722,49,3,12,5,10,0,0,749,4945,302,4196,154
AL,28754,SÃO SEBASTIÃO,87,6087,134,253,743,1982,0,0,0,0,0,325,396,350,1,0,4,0,1,1596,0,1505,293,24,32,15,39,2,0,4612,21598,1445,16986,366
AL,28770,SATUBA,62,140,127,34,637,2077,9,0,4,0,0,234,64,710,3,3,4,0,27,754,0,383,398,12,53,22,15,0,0,1373,8327,420,6954,182
AL,28797,TANQUE D'ARCA,2,1147,69,9,49,566,0,0,0,0,0,13,34,192,0,0,0,0,0,297,0,623,15,4,32,1,0,1,0,1308,4889,169,3581,72
AL,28819,TAQUARANA,48,173,368,64,92,2195,0,0,1,0,0,36,3547,421,0,0,3,0,2,255,0,317,123,3,99,3,15,0,0,2544,12134,316,9590,367
AL,28835,TRAIPÚ,30,112,94,45,700,2633,0,0,0,0,0,120,496,72,2,0,2,0,1,169,0,258,125,9,6021,29,447,0,0,3923,17734,330,13811,400
AL,28851,UNIÃO DOS PALMARES,267,117,554,8909,2483,3117,0,0,0,0,0,1689,308,2764,0,6,5,0,10,1296,0,762,211,16,298,89,60,4,0,8555,36702,1347,28147,783
AL,28878,VIÇOSA,114,512,641,217,235,1201,1,0,0,0,0,2181,150,784,0,4,0,0,6,4161,0,1609,132,17,187,66,27,18,0,3603,18459,762,14856,356
AL,28894,CRAÍBAS,31,920,99,125,723,491,0,0,0,0,0,38,547,851,31,0,4,0,1,728,0,2731,646,40,1113,4,28,0,0,2685,13808,427,11123,268
AL,28916,SENADOR RUI PALMEIRA,3,8,2371,14,104,71,0,0,0,0,0,13,3,695,0,0,0,0,0,1067,0,267,113,4,42,0,2,0,0,1404,7066,94,5662,138
AL,28932,SENADOR TEOTÔNIO VILELA,107,11601,254,33,930,2480,0,0,0,0,0,114,86,298,0,3,1,0,11,517,0,337,47,11,117,9,42,3,0,6993,26373,834,19380,343
AM,2003,APUÍ,0,1449,48,242,1627,919,0,0,5,0,0,455,44,41,3,0,0,0,5,18,0,66,2,2,16,0,7,46,0,1891,7532,155,5641,71
AM,2011,NOVO AIRÃO,0,339,8,262,895,1374,1,0,0,0,0,147,2,317,179,40,0,0,51,12,0,466,20,1,25,0,27,129,0,1772,6592,94,4820,66
AM,2020,GUAJARÁ,0,42,31,75,926,1350,0,0,0,0,0,489,28,9,100,0,0,0,0,0,0,10,10,0,1,0,11,928,0,3009,7698,119,4689,104
AM,2038,ANORI,0,543,13,157,483,1889,3,0,17,0,0,343,31,921,116,0,0,0,51,27,0,274,3,0,2,0,139,92,0,1817,7427,74,5610,47
AM,2046,CAREIRO DA VÁRZEA,0,2418,15,295,1057,2002,0,0,3,0,0,176,22,1282,311,1,0,1,27,49,0,467,8,2,19,7,438,192,0,2924,12667,104,9743,87
AM,2054,ATALAIA DO NORTE,0,7,17,136,220,2089,0,0,0,0,0,9,0,48,0,0,0,0,3,2,0,103,2,0,1,0,2,53,0,1208,4194,35,2986,31
AM,2070,AUTAZES,0,359,26,334,346,5647,1,0,19,0,0,237,3,3153,108,5,0,0,80,31,0,382,9,4,57,0,110,124,0,4260,16443,133,12183,131
AM,2097,BARCELOS,0,1515,8,173,400,112,0,0,2,0,0,1043,14,537,90,0,0,1,443,4,0,97,5,1,26,0,49,80,0,1810,6894,67,5084,35
AM,2119,BARREIRINHA,0,172,24,272,561,4446,0,0,3,0,0,444,3,348,5,0,0,0,10,1,0,2507,12,26,19,0,40,145,0,3087,13344,219,10257,108
AM,2135,BENJAMIN CONSTANT,0,86,40,1212,413,5590,0,0,0,0,0,261,4,114,74,2,0,0,98,41,0,470,6,2,4,0,5,887,0,3154,13966,167,10812,189
AM,2151,BOCA DO ACRE,0,448,55,511,2127,4790,0,0,0,0,0,116,3,85,0,3,0,1,13,193,0,543,5,2,31,1,7,741,0,4119,15584,356,11465,281
AM,2178,BORBA,0,362,48,118,5155,2312,0,0,18,0,0,48,5,1926,7,1,0,0,120,3,0,121,1,3,6,0,34,59,0,3810,15315,81,11505,135
AM,2194,CANUTAMA,0,1005,15,28,344,1352,1,0,0,0,0,376,0,99,40,0,0,1,8,13,0,30,4,1,78,0,9,14,0,1522,5314,51,3792,48
AM,2216,CARAUARI,0,48,15,401,742,6031,0,0,1,0,0,686,6,236,0,0,0,0,41,1,0,31,0,0,6,0,10,57,0,4821,13939,155,9118,108
AM,2232,CAREIRO,0,1442,65,454,2069,1210,4,0,4,0,0,729,26,3311,45,2,0,0,20,27,0,208,11,21,21,0,285,216,0,4048,15470,192,11422,130
AM,2259,COARI,0,2814,79,424,2205,10550,1,0,3,0,0,2626,1701,926,49,4,0,0,151,156,0,343,65,4,15,0,166,2929,0,8339,36863,353,28524,362
AM,2275,CODAJÁS,0,317,21,214,391,2944,0,0,2,0,0,75,20,3080,36,3,0,0,17,7,0,104,2,0,10,0,25,186,0,3334,11505,59,8171,85
