SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 11, 'PARTIDO PROGRESSISTA BRASILEIRO')","('QT_VOTOS', 12, 'PARTIDO DEMOCRÁTICO TRABALHISTA')","('QT_VOTOS', 13, 'PARTIDO DOS TRABALHADORES')","('QT_VOTOS', 14, 'PARTIDO TRABALHISTA BRASILEIRO')","('QT_VOTOS', 15, 'PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO')","('QT_VOTOS', 16, 'PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO')","('QT_VOTOS', 17, 'PARTIDO SOCIAL LIBERAL')","('QT_VOTOS', 18, 'PARTIDO SOCIAL TRABALHISTA')","('QT_VOTOS', 19, 'PARTIDO TRABALHISTA NACIONAL')","('QT_VOTOS', 20, 'PARTIDO SOCIAL CRISTÃO')","('QT_VOTOS', 21, 'PARTIDO COMUNISTA BRASILEIRO')","('QT_VOTOS', 22, 'PARTIDO LIBERAL')","('QT_VOTOS', 23, 'PARTIDO POPULAR SOCIALISTA')","('QT_VOTOS', 25, 'PARTIDO DA FRENTE LIBERAL')","('QT_VOTOS', 26, 'PARTIDO DOS APOSENTADOS DA NAÇÃO')","('QT_VOTOS', 27, 'PARTIDO SOCIAL DEMOCRATA CRISTÃO')","('QT_VOTOS', 28, 'PARTIDO RENOVADOR TRABALHISTA BRASILEIRO')","('QT_VOTOS', 29, 'PARTIDO DA CAUSA OPERÁRIA')","('QT_VOTOS', 30, 'PARTIDO GERAL DOS TRABALHADORES')","('QT_VOTOS', 31, 'PARTIDO HUMANISTA DA SOLIDARIEDADE')","('QT_VOTOS', 33, 'PARTIDO DA MOBILIZAÇÃO NACIONAL')","('QT_VOTOS', 36, 'PARTIDO TRABALHISTA CRISTÃO')","('QT_VOTOS', 40, 'PARTIDO SOCIALISTA BRASILEIRO')","('QT_VOTOS', 41, 'PARTIDO SOCIAL DEMOCRÁTICO')","('QT_VOTOS', 43, 'PARTIDO VERDE')","('QT_VOTOS', 44, 'PARTIDO REPUBLICANO PROGRESSISTA')","('QT_VOTOS', 45, 'PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA')","('QT_VOTOS', 56, 'PARTIDO DA REEDIFICAÇÃO DA ORDEM NACIONAL')","('QT_VOTOS', 65, 'PARTIDO COMUNISTA DO BRASIL')","('QT_VOTOS', 70, 'PARTIDO TRABALHISTA DO BRASIL')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
AC,1007,BUJARI,173,21,538,20,665,0,4,1,0,90,0,62,349,47,0,123,20,0,0,0,204,0,81,0,1,0,72,0,58,8,533,3721,68,3188,100
AC,1015,CAPIXABA,95,3,465,27,202,0,43,7,0,17,0,230,199,103,0,90,2,0,0,0,119,0,197,0,0,0,242,0,4,47,869,3682,52,2813,90
AC,1023,PORTO ACRE,730,9,1009,91,276,0,22,1,0,50,0,404,562,68,0,539,19,0,0,0,180,0,313,0,196,0,237,0,46,33,2166,8216,114,6050,173
AC,1031,SANTA ROSA,2,0,327,2,16,0,0,0,0,0,0,9,0,5,0,52,0,0,0,0,0,0,0,0,61,0,2,0,52,0,327,1059,17,732,45
AC,1040,MARECHAL THAUMATURGO,32,121,544,63,816,0,77,0,0,1,0,73,247,22,0,8,0,0,0,0,22,0,18,0,53,0,387,0,124,0,1447,4782,34,3335,102
AC,1058,BRASILEIA,301,5,1945,1591,1482,0,108,33,0,19,0,190,226,56,0,119,0,0,0,0,164,0,1232,0,4,0,280,0,11,19,2400,12234,169,9834,272
AC,1066,PORTO WALTER,78,22,744,9,606,0,12,0,0,0,0,165,96,110,0,0,0,0,0,0,10,0,17,0,2,0,194,0,238,0,1203,4134,38,2931,112
AC,1074,CRUZEIRO DO SUL,1588,136,6257,2322,2043,0,1040,0,0,122,0,939,2120,1772,0,359,14,0,0,0,639,0,1067,0,43,0,3486,0,1633,18,10024,40270,335,30246,768
AC,1082,RODRIGUES ALVES,127,39,798,99,681,0,51,0,0,4,0,481,167,58,0,121,2,0,0,0,67,0,125,0,1,0,218,0,139,1,1605,5731,50,4126,148
AC,1090,MANCIO LIMA,539,25,1449,108,367,0,25,0,0,29,0,88,137,360,0,87,0,0,0,0,196,0,81,0,1,0,551,0,598,120,1551,7337,60,5786,193
AC,1104,JORDAO,37,0,248,258,23,0,55,0,0,0,0,15,29,0,0,13,0,0,0,0,16,0,2,0,326,0,19,0,250,0,838,2655,33,1817,196
AC,1112,EPITACIOLANDIA,543,27,988,303,310,0,677,2,0,7,0,113,194,26,0,59,1,0,0,0,322,0,296,0,5,0,105,0,28,6,1404,6546,110,5142,143
AC,1120,ACRELANDIA,56,0,547,25,415,0,47,2,0,43,0,471,447,112,0,227,13,0,0,0,83,0,705,0,0,0,887,0,21,27,1211,6422,105,5211,147
AC,1139,FEIJO,84,1,4332,19,39,0,2,0,0,19,0,242,299,1103,0,166,1,0,0,0,41,0,229,0,119,0,199,0,152,1,3587,12932,128,9345,369
AC,1392,RIO BRANCO,12236,662,24510,2915,10384,0,1014,359,0,2027,0,8785,10200,4352,0,15897,826,0,0,0,6589,0,11549,0,489,0,6453,0,1975,1247,32498,175346,1811,142848,2716
AC,1457,SENA MADUREIRA,219,7,2900,101,1075,0,3,24,0,19,0,3016,580,2383,0,463,40,0,0,0,527,0,318,0,124,0,107,0,16,60,4373,18961,184,14588,515
AC,1473,TARAUACA,418,4,2279,1111,204,0,324,8,0,83,0,133,197,334,0,89,31,0,0,0,903,0,207,0,90,0,211,0,2030,1,4572,16628,285,12056,1091
AC,1490,XAPURI,317,6,1844,61,1031,0,93,6,0,75,0,170,325,395,0,130,1,0,0,0,74,0,652,0,3,0,169,0,45,3,2336,9219,81,6883,210
AC,1511,PLACIDO DE CASTRO,399,10,1680,73,307,0,105,4,0,48,0,642,1341,75,0,302,4,0,0,0,280,0,196,0,15,0,519,0,52,277,2201,10127,138,7926,230
AC,1538,SENADOR GUIOMARD,449,7,2089,48,376,0,472,3,0,109,0,1936,622,106,0,345,9,0,0,0,226,0,497,0,8,0,353,0,53,103,2734,12827,192,10093,259
AC,1554,MANUEL URBANO,51,2,596,35,160,0,0,0,0,0,0,105,55,51,0,953,2,0,0,0,31,0,27,0,0,0,17,0,16,2,999,3799,45,2800,151
AC,1570,ASSIS BRASIL,41,0,780,152,367,0,10,6,0,5,0,76,52,46,0,76,0,0,0,0,49,0,152,0,19,0,183,0,10,16,477,3158,30,2681,125
AL,27006,PARIPUEIRA,15,89,56,754,2,2,23,0,2,5,0,76,1129,52,13,4,695,0,48,0,93,0,447,0,14,23,36,416,6,94,415,5451,186,5036,137
AL,27014,AGUA BRANCA,12,571,1764,1037,1,0,56,0,0,0,0,3521,27,6,0,1,4,0,0,9,12,0,315,0,2,12,19,32,0,24,3112,12076,251,8964,286
AL,27022,PARICONHA,4,18,938,1687,0,0,1,0,1,0,0,232,252,0,0,0,1,0,4,5,12,0,344,0,0,1,7,18,0,22,1572,6119,150,4547,132
AL,27030,ANADIA,3,111,49,2599,0,0,148,0,4,1,0,1621,198,21,16,14,7,0,190,2,123,0,533,0,0,33,167,101,0,577,3562,11991,400,8429,307
AL,27049,ESTRELA DE ALAGOAS,4,23,64,3074,3,1,45,0,0,1,0,103,32,47,6,0,19,0,60,0,25,0,159,0,0,3,445,24,0,226,2726,8564,252,5838,316
AL,27057,ARAPIRACA,40,378,2059,5533,4,14,231,0,15,1,0,9984,290,571,93,53,28,0,528,11,1275,0,17023,0,219,94,12425,3495,17,13134,19055,100480,2605,81425,2421
AL,27065,JEQUIA DA PRAIA,1,29,45,1392,0,0,607,0,0,0,0,218,61,59,0,2,251,0,19,0,116,0,310,0,1,6,120,117,0,376,1728,6407,149,4679,167
AL,27073,ATALAIA,8,616,240,2196,1,0,210,0,4,5,0,974,2698,233,3,17,37,0,334,0,188,0,2398,0,3,101,1105,1945,11,535,5706,23591,681,17885,696
AL,27081,CAMPESTRE,4,76,113,684,1,0,289,0,0,0,0,14,375,57,0,0,12,0,51,0,69,0,160,0,0,6,9,9,0,35,1103,3665,137,2562,94
AL,27090,BARRA DE SANTO ANTONIO,28,149,141,1385,0,0,45,0,5,0,0,169,172,120,26,0,22,0,32,0,279,0,510,0,3,87,179,126,5,400,495,5418,189,4923,144
AL,27111,BARRA DE SAO MIGUEL,0,79,43,728,0,0,9,0,0,0,0,105,29,83,3,7,0,0,13,0,70,0,657,0,2,14,216,30,3,303,234,3087,72,2853,80
AL,27138,BATALHA,1,69,97,1388,0,1,111,0,2,0,0,173,80,175,3,0,11,0,13,0,19,0,1921,0,3,7,574,583,0,581,2017,9212,200,7195,240
AL,27154,BELEM,3,13,3,996,0,0,3,0,0,0,0,1468,6,8,0,0,3,0,0,0,21,0,110,0,0,5,35,17,0,16,726,3896,74,3170,84
AL,27170,BELO MONTE,7,12,18,1483,0,0,25,0,0,0,0,38,40,227,2,0,2,0,1,0,10,0,154,0,0,3,199,356,1,102,923,4108,81,3185,79
AL,27197,BOCA DA MATA,9,119,92,1646,1,0,37,0,7,2,0,1011,2222,32,8,739,5,0,192,0,93,0,1681,0,1,79,472,98,4,929,3558,15780,691,12222,415
AL,27219,BRANQUINHA,3,50,132,1527,3,0,21,0,1,0,0,81,97,404,5,0,3,0,25,0,92,0,364,0,0,31,37,126,0,272,1587,6080,185,4493,204
AL,27235,CACIMBINHAS,3,62,55,565,0,0,25,0,0,1,0,405,23,53,3,0,4,0,6,1,385,0,192,0,1,10,1539,458,2,51,1362,6203,111,4841,189
AL,27251,CAJUEIRO,26,99,151,3726,1,0,5,0,1,4,0,158,123,103,1,0,13,0,18,0,31,0,1767,0,3,51,93,137,1,318,2404,11021,351,8617,390
AL,27278,CAMPO ALEGRE,18,68,59,5300,0,0,581,0,2,0,0,241,228,28,5,6,36,0,68,0,281,0,1684,0,3,23,137,96,1,876,5079,17608,574,12529,550
AL,27294,CAMPO GRANDE,1,13,20,118,1,0,3,0,0,0,0,2863,18,32,0,0,0,0,0,0,6,0,274,0,0,6,199,45,0,37,532,4889,178,4357,91
AL,27316,CANAPI,10,1146,357,599,8,0,2,0,0,0,0,4200,2,5,0,0,150,0,0,7,7,0,69,0,0,10,18,25,1,17,2737,10691,200,7954,188
AL,27332,CAPELA,22,575,84,2286,0,0,14,0,1,3,0,241,115,295,1,4,28,0,93,0,132,0,2169,0,6,118,232,173,4,117,2498,11062,390,8564,347
AL,27359,CARNEIROS,8,14,491,1486,0,0,0,0,3,0,0,310,11,6,0,0,3,0,2,85,5,0,72,0,2,0,15,38,0,30,618,3796,60,3178,108
AL,27375,CHA PRETA,7,186,27,200,0,0,3,0,0,1,0,882,1131,16,4,0,13,0,2,0,137,0,140,0,0,23,166,86,9,35,299,4127,131,3828,152
AL,27391,COITE DO NOIA,0,13,24,2084,0,0,111,0,0,0,0,851,5,96,3,0,1,0,3,0,14,0,323,0,0,12,202,54,0,222,1762,6927,199,5165,237
AL,27413,COLONIA LEOPOLDINA,13,403,275,608,2,0,534,0,4,0,0,134,114,647,4,3,14,0,17,0,92,0,2002,0,0,25,334,495,0,443,3041,11425,583,8384,336
AL,27430,COQUEIRO SECO,4,87,35,979,1,1,4,0,6,0,0,42,423,11,2,3,1,0,68,0,48,0,106,0,10,33,61,12,2,103,294,2803,92,2509,71
AL,27456,CORURIPE,39,75,131,375,0,2,12380,0,0,4,0,246,101,277,20,12,14,0,31,2,2692,0,789,0,5,199,1476,70,7,377,6675,29641,634,22966,672
AL,27472,DELMIRO GOUVEIA,6,161,4778,10330,0,0,11,0,1,1,0,1683,42,5,1,0,18,0,7,0,14,0,852,0,2,3,80,114,0,57,7114,29089,627,21975,570
AL,27499,DOIS RIACHOS,0,23,125,2090,1,0,3,0,0,0,0,1162,23,82,0,0,14,0,1,11,41,0,381,0,0,4,223,34,0,52,1598,6938,81,5340,222
AL,27510,FEIRA GRANDE,4,15,87,2315,0,1,19,0,0,1,0,2782,27,189,0,1,11,0,1,3,47,0,1046,0,6,22,343,126,5,155,2794,12131,399,9337,372
AL,27537,FELIZ DESERTO,3,2,34,35,0,0,947,0,0,0,0,2,15,1,0,0,1,0,1,0,60,0,414,0,0,6,24,28,0,84,234,2225,60,1991,60
AL,27553,FLEXEIRAS,10,59,17,2904,0,0,45,0,1,0,0,49,232,32,1,0,9,0,8,0,30,0,224,0,4,64,9,48,0,97,634,5595,161,4961,221
AL,27570,GIRAU DO PONCIANO,39,928,289,3348,3,0,20,0,0,0,0,3317,906,20,0,0,1,0,21,0,40,0,1104,0,9,44,238,253,1,260,4664,18166,458,13502,454
AL,27596,IBATEGUARA,7,253,73,1186,2,1,351,0,4,0,0,260,296,97,0,17,112,0,18,0,180,0,1256,0,0,38,17,25,7,84,2666,8273,272,5607,226
AL,27618,IGACI,8,50,68,5170,3,0,398,0,1,0,0,173,13,211,2,2,28,0,41,2,62,0,870,0,4,19,1433,90,1,195,4841,16258,475,11417,445
AL,27634,IGREJA NOVA,29,18,59,1469,1,0,152,0,3,2,0,538,680,0,2,2,10,0,1,0,115,0,570,0,0,8,2461,1073,0,266,3381,13664,721,10283,395
AL,27650,INHAPI,11,222,714,791,4,0,0,0,0,1,0,4044,5,0,0,0,1,0,0,12,9,0,23,0,0,6,11,4,0,4,2630,10053,202,7423,245
AL,27677,JACARE DOS HOMENS,1,8,63,1597,0,0,0,0,0,0,0,287,8,32,0,10,1,0,1,6,10,0,562,0,1,5,19,37,0,7,715,3917,50,3202,87
AL,27693,JACUIPE,5,13,15,1270,0,0,3,0,0,0,0,68,733,3,0,0,0,0,0,0,8,0,281,0,5,40,6,10,0,20,1021,4273,113,3252,86
AL,27715,JAPARATINGA,14,41,59,389,0,0,699,0,0,0,0,11,45,5,1,0,2,0,22,0,23,0,863,0,0,58,169,11,3,56,1012,4137,198,3125,98
AL,27731,JARAMATAIA,2,5,32,294,0,0,8,0,0,0,0,112,28,38,0,0,1,0,3,0,6,0,1416,0,6,9,156,42,0,39,708,3534,95,2826,134
AL,27758,JOAQUIM GOMES,22,992,44,830,1,2,107,0,8,1,0,488,1344,268,5,2,11,0,24,0,103,0,1180,0,2,54,322,167,2,199,3784,12189,382,8405,389
AL,27774,JUNDIA,2,23,11,907,0,0,125,0,0,0,0,9,644,0,0,0,0,0,1,0,16,0,74,0,0,2,1,8,0,9,288,2532,50,2244,87
AL,27790,JUNQUEIRO,4,22,99,4684,1,3,1598,0,1,2,0,502,116,13,0,0,2,0,9,3,128,0,1058,0,1,13,119,173,3,429,3824,15025,477,11201,392
AL,27812,LAGOA DA CANOA,3,60,251,1117,1,0,83,0,0,0,0,1308,36,24,0,1,4,0,6,1,80,0,1222,0,56,5,951,223,0,563,2902,10658,265,7756,324
AL,27839,LIMOEIRO DE ANADIA,3,29,54,6758,0,0,10,0,0,2,0,72,17,17,2,4,1,0,11,0,20,0,538,0,4,3,785,63,1,120,3377,13942,290,10565,385
AL,27855,MACEIO,500,24052,21366,41473,88,442,3949,0,869,528,0,12475,16686,11578,1422,475,2834,0,7364,59,16193,0,57582,0,716,13460,11651,14471,1865,36101,70879,416017,10113,345138,10568
AL,27871,MAJOR ISIDORO,5,41,308,1375,2,2,85,0,3,1,0,1857,1186,282,0,2,11,0,5,1,88,0,1111,0,8,14,221,125,2,167,3111,11709,283,8598,312
AL,27898,MARAGOGI,4,170,904,1119,4,0,52,0,1,1,0,16,109,108,9,0,23,0,10,0,53,0,976,0,3,28,2200,38,2,390,2449,11280,901,8831,359
AL,27910,MARAVILHA,19,311,387,2031,0,0,16,0,1,0,0,191,6,22,0,1,157,0,0,92,15,0,774,0,2,37,80,6,0,19,2174,7416,158,5242,176
AL,27936,MARECHAL DEODORO,23,872,293,2319,0,3,461,0,12,5,0,911,554,555,38,3,35,0,320,0,1019,0,1748,0,40,147,571,376,15,2341,3812,19917,761,16105,543
AL,27952,MARIBONDO,5,55,67,3012,0,2,14,0,3,1,0,516,233,18,1,2,12,0,46,5,24,0,925,0,3,63,301,118,2,480,2364,10053,357,7689,325
AL,27979,MAR VERMELHO,4,15,23,678,0,0,2,0,0,0,0,328,52,39,0,0,15,0,1,0,7,0,446,0,0,3,127,49,1,37,207,2391,66,2184,69
AL,27995,MATA GRANDE,21,5297,257,101,8,0,1,0,0,0,0,3060,27,63,0,0,154,0,0,6,23,0,59,0,0,5,14,16,0,12,3329,14585,411,11256,312
AL,28010,MATRIZ DE CAMARAGIBE,123,136,311,1801,0,0,21,0,1,17,0,120,3021,99,11,2,4,0,69,0,163,0,1324,0,0,36,189,105,2,217,3599,13530,414,9931,340
AL,28037,MESSIAS,2,273,97,1313,0,0,61,0,3,1,0,82,254,219,13,0,17,0,60,0,289,0,1749,0,3,167,48,110,1,207,1891,8287,278,6396,224
AL,28053,MINADOR DO NEGRAO,2,2,163,1512,3,1,2,0,0,7,0,151,355,1,0,0,5,0,4,0,3,0,28,0,0,6,43,13,1,11,869,3743,80,2874,101
AL,28070,MONTEIROPOLIS,0,10,224,1309,0,0,4,0,0,0,0,442,56,94,0,0,8,0,0,25,2,0,445,0,1,2,43,19,0,28,952,4352,123,3400,116
AL,28096,MURICI,11,111,168,1825,4,4,604,0,3,3,0,980,189,1298,3,3,11,0,151,0,770,0,1486,0,1,99,498,114,4,389,1343,12703,375,11360,481
AL,28118,NOVO LINO,11,29,57,792,0,0,1322,0,0,1,0,51,417,79,1,0,5,0,1,0,67,0,197,0,2,6,567,81,0,137,582,5475,209,4893,218
AL,28134,OLHO D AGUA DAS FLORES,6,41,307,839,0,0,13,0,0,1,0,1901,43,870,1,0,59,0,4,71,102,0,1514,0,30,19,791,25,0,255,2596,11211,302,8615,297
AL,28150,OLHO D AGUA DO CASADO,1,31,512,287,0,0,0,0,0,0,0,1928,13,6,0,0,107,0,0,1,2,0,86,0,0,1,3,72,0,2,1105,4916,79,3811,99
AL,28177,OLHO D AGUA GRANDE,0,8,4,769,0,0,4,0,0,0,0,749,3,2,1,0,1,0,0,0,15,0,158,0,0,1,27,299,0,8,830,3345,87,2515,92
AL,28193,OLIVENCA,2,60,61,2529,0,1,8,0,0,0,0,122,24,235,0,0,4,0,1,46,19,0,408,0,3,2,598,27,0,51,1556,6893,80,5337,248
AL,28215,OURO BRANCO,5,32,463,972,0,0,483,0,0,0,0,1036,32,6,0,1,65,0,12,83,14,0,124,0,0,62,312,12,0,26,1608,6332,116,4724,178
AL,28231,PALESTINA,0,1,37,816,0,0,1,0,0,0,0,7,1,273,0,0,383,0,0,14,3,0,140,0,2,72,98,25,0,21,202,2534,53,2332,87
AL,28258,PALMEIRA DOS INDIOS,33,1268,763,7565,3,7,481,0,11,4,0,1928,471,365,13,3,36,0,471,72,1601,0,3143,0,25,242,3118,638,9,2607,9107,40149,1217,31042,1192
AL,28274,PAO DE ACUCAR,5,68,662,4760,3,1,33,0,3,0,0,404,83,660,0,2,95,0,5,154,76,0,1458,0,3,47,158,205,11,262,3271,14681,328,11410,382
AL,28290,PASSO DE CAMARAGIBE,10,66,89,1296,0,0,18,0,1,1,0,744,367,125,9,0,9,0,15,1,626,0,980,0,2,42,44,205,0,292,1836,8243,405,6407,208
AL,28312,PAULO JACINTO,2,9,39,471,1,0,26,0,0,0,0,83,114,937,0,0,0,0,6,0,15,0,559,0,0,534,85,15,1,135,288,4061,138,3773,156
AL,28339,PENEDO,10,29,284,1644,1,1,2531,0,49,20,0,226,318,46,6,4,28,0,47,1,673,0,5009,0,4,7,5661,486,10,1295,6957,29820,854,22863,725
AL,28355,PIACABUCU,8,12,96,1562,0,0,1601,0,12,0,0,161,798,52,20,0,6,0,0,0,102,0,382,0,0,43,682,214,7,157,2936,10501,302,7565,360
AL,28371,PILAR,20,813,217,2433,2,3,27,0,14,6,0,236,1082,142,14,13,31,0,178,1,144,0,4369,0,4,281,110,229,5,1809,4818,20339,893,15521,563
AL,28398,PINDOBA,0,30,6,206,0,0,45,0,0,1,0,20,36,20,0,1,0,0,4,0,6,0,66,0,0,8,736,21,0,6,108,1569,31,1461,44
AL,28410,PIRANHAS,7,297,1424,1095,0,0,2,0,0,1,0,2730,278,94,0,0,15,0,0,43,32,0,587,0,10,8,45,65,0,42,3118,11768,293,8650,356
AL,28436,POCO DAS TRINCHEIRAS,9,59,325,2253,0,0,34,0,3,0,0,842,24,34,0,1,38,0,21,93,25,0,937,0,0,2,88,32,0,36,1980,7935,91,5955,188
AL,28452,PORTO CALVO,36,1226,510,1460,2,0,62,0,1,2,0,195,1578,145,8,0,38,0,134,0,271,0,698,0,2,258,2059,154,9,428,4057,16068,575,12011,379
AL,28479,PORTO DE PEDRAS,7,37,42,686,0,1,7,0,12,1,0,33,965,156,18,0,31,0,52,0,125,0,394,0,4,45,50,77,0,269,1228,5122,255,3894,155
AL,28495,PORTO REAL DO COLEGIO,12,2,30,1656,0,2,31,0,0,4,0,133,507,26,29,0,194,0,0,0,144,0,366,0,0,3,748,2846,1,221,2854,11618,445,8764,321
AL,28517,QUEBRANGULO,7,37,69,1957,1,0,3,0,2,0,0,169,73,38,1,0,7,0,4,5,31,0,1553,0,1,60,678,39,4,111,641,6897,285,6256,210
AL,28533,RIO LARGO,17,750,428,4653,0,4,196,0,32,7,0,2623,1334,178,32,7,122,0,243,3,10156,0,2234,0,14,273,758,532,25,1074,7218,37469,892,30251,705
AL,28550,ROTEIRO,0,72,49,1175,2,0,7,0,1,1,0,31,3,32,0,0,3,0,14,0,11,0,174,0,0,7,156,16,1,291,1374,4155,120,2781,138
AL,28576,SANTA LUZIA DO NORTE,9,245,127,735,0,7,9,0,0,0,0,73,79,81,6,2,1,0,46,4,191,0,849,0,3,52,31,49,0,188,939,4490,162,3551,129
AL,28592,SANTANA DO IPANEMA,18,678,626,1538,5,1,21,0,6,0,0,3412,840,342,8,2,158,0,39,514,416,0,4450,0,5,23,1755,180,4,585,5112,24798,596,19686,754
AL,28614,SANTANA DO MUNDAU,14,23,81,1389,3,0,9,0,0,0,0,915,193,618,0,0,1,0,5,0,86,0,245,0,1,14,40,15,0,177,830,5715,160,4885,236
AL,28630,SAO BRAS,2,327,206,243,1,0,11,0,0,0,0,77,3,5,2,0,19,0,0,0,12,0,60,0,0,6,52,1665,0,10,378,3742,172,3364,125
AL,28657,SAO JOSE DA LAJE,10,57,478,3287,2,0,18,0,6,10,0,1211,62,320,1,4,254,0,105,0,42,0,426,0,0,14,61,30,3,741,848,10108,374,9260,405
AL,28673,SAO JOSE DA TAPERA,2,18,1436,985,0,0,6,0,0,0,0,721,90,596,0,2,12,0,1,867,12,0,1079,0,1,9,1638,53,0,369,4319,15301,416,10982,473
AL,28690,SAO LUIS DO QUITUNDE,37,123,316,5991,1,1,1020,0,4,2,0,132,383,125,13,6,51,0,24,4,360,0,988,0,1,45,49,154,3,424,4227,17702,804,13475,554
AL,28711,SAO MIGUEL DOS CAMPOS,12,667,485,3825,0,8,132,0,9,1,0,1263,93,292,0,21,157,0,177,1,234,0,2044,0,2,92,2099,254,6,5905,2213,24311,738,22098,918
AL,28738,SAO MIGUEL DOS MILAGRES,5,74,58,1002,1,2,116,0,0,3,0,38,200,52,14,1,7,0,44,5,365,0,161,0,1,11,38,44,0,207,368,3550,175,3182,140
AL,28754,SAO SEBASTIAO,21,31,191,2009,1,0,142,0,0,0,0,2742,413,15,0,0,5,0,44,0,237,0,1852,0,0,134,1649,93,1,674,5160,18664,903,13504,516
AL,28770,SATUBA,2,474,83,1590,0,11,57,0,1,6,0,207,366,308,4,3,7,0,166,0,271,0,629,0,0,73,39,128,1,282,1294,7059,275,5765,173
AL,28797,TANQUE D ARCA,1,13,18,455,1,1,0,0,0,2,0,114,383,23,0,1,0,0,4,0,25,0,246,0,0,9,954,28,2,56,1471,4579,192,3108,99
AL,28819,TAQUARANA,1,23,46,3105,0,0,1,0,0,0,0,210,343,80,4,1,39,0,57,0,40,0,696,0,7,25,586,427,0,165,2360,9848,219,7488,316
AL,28835,TRAIPU,20,225,117,262,1,0,20,0,0,0,0,4950,535,29,2,4,63,0,2,0,73,0,2082,0,4,20,625,543,1,138,3765,15603,267,11838,458
AL,28851,UNIAO DOS PALMARES,14,353,693,1868,3,7,57,0,3,2,0,572,2736,4433,12,0,44,0,151,0,1509,0,1801,0,7,138,128,310,7,3033,8904,32051,1033,23147,1017
AL,28878,VICOSA,8,145,217,1457,0,2,46,0,10,1,0,366,2219,537,4,3,36,0,62,0,255,0,1113,0,2,70,2475,572,139,287,3687,16605,615,12918,574
AL,28894,CRAIBAS,17,25,87,1583,0,2,605,0,0,1,0,289,283,32,0,0,0,0,3,11,42,0,1250,0,6,17,2178,107,0,841,3272,12666,261,9394,341
AL,28916,SENADOR RUI PALMEIRA,0,8,359,207,1,0,4,0,1,0,0,425,47,143,0,0,0,0,0,75,8,0,1785,0,0,0,43,41,0,23,1247,5391,98,4144,175
AL,28932,SENADOR TEOTONIO VILELA,4,29,95,4885,1,1,628,0,4,2,0,272,206,37,2,6,72,0,16,1,105,0,4149,0,2,45,753,171,9,427,6952,22108,697,15156,503
AM,2003,APUI,1,8,156,1686,316,3,1,0,0,545,0,7,280,189,0,0,1,0,2,0,6,0,0,0,3,4,98,0,77,0,3242,7425,136,4183,106
AM,2011,NOVO AYRAO,10,225,129,341,471,0,22,63,1,75,0,449,202,191,134,21,70,0,20,17,0,10,10,15,1,49,779,9,17,2,1713,5685,84,3972,58
AM,2020,GUAJARA,0,15,108,1032,13,0,0,1,0,0,0,12,36,1886,28,0,4,0,0,0,0,0,34,2,0,1,4,1,83,0,3985,8156,121,4171,103
AM,2038,ANORI,74,50,53,655,56,1,367,21,8,148,0,431,15,992,41,48,550,0,8,6,1,0,67,5,1,111,31,0,17,7,1832,6418,98,4586,117
AM,2046,CAREIRO DA VARZEA,67,138,210,191,613,5,49,166,68,603,0,816,124,1834,115,447,525,0,180,36,5,32,8,24,19,110,388,3,38,84,2842,11072,119,8230,124
AM,2054,ATALAIA DO NORTE,14,14,11,158,399,0,0,4,0,5,0,7,17,1124,5,0,4,0,0,5,0,0,0,0,0,3,2,3,84,0,1282,3468,32,2186,40
AM,2070,AUTAZES,28,222,138,28,495,0,281,279,3,159,0,980,278,675,123,2039,377,0,150,26,0,3,78,14,23,42,397,3,25,467,4234,12994,128,8760,166
AM,2097,BARCELOS,3,9,53,55,768,0,4,10,16,412,0,1744,6,134,100,7,29,0,3,6,1,0,1,0,4,0,11,6,10,15,1713,5626,52,3913,51
AM,2119,BARREIRINHA,24,14,201,14,547,0,5,5,0,39,0,2425,6,1728,98,10,278,0,3,15,0,0,1,1,6,125,1731,14,27,5,2903,11628,126,8725,142
AM,2135,BENJAMIN CONSTANT,6,187,93,382,3070,0,21,1,0,22,0,131,294,872,60,28,38,0,15,60,0,0,2,0,5,31,116,8,2327,1,3832,13460,173,9628,326
AM,2151,BOCA DO ACRE,9,8,411,4,1745,0,1,6,0,3131,0,157,34,1049,155,21,19,0,5,0,2,20,5,2,6,12,154,1,34,0,5008,14045,233,9037,268
AM,2178,BORBA,18,214,105,10,270,0,16,90,2,1543,0,3075,43,404,48,687,259,0,19,125,0,3,2,0,242,22,49,0,17,10,4006,12972,154,8966,205
AM,2194,CANUTAMA,1,21,0,1,85,0,1,12,0,702,0,23,998,341,1,1,9,0,0,8,0,0,0,0,128,3,18,0,0,0,1526,4397,47,2871,41
AM,2216,CARAUARI,3,34,52,4032,356,0,0,132,0,20,0,1902,6,69,17,1,27,0,44,0,0,31,2,17,0,22,31,0,28,3,4823,12753,90,7930,136
AM,2232,CAREIRO,51,88,327,750,372,2,211,61,21,2751,0,515,463,468,149,121,485,0,104,128,1,15,4,23,139,60,342,1,56,93,4432,14114,226,9682,194
