SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS_NOMINAIS', 10, 'Partido Republicano Brasileiro')","('QT_VOTOS_NOMINAIS', 11, 'Partido Progressista')","('QT_VOTOS_NOMINAIS', 12, 'Partido Democrático Trabalhista')","('QT_VOTOS_NOMINAIS', 13, 'Partido dos Trabalhadores')","('QT_VOTOS_NOMINAIS', 14, 'Partido Trabalhista Brasileiro')","('QT_VOTOS_NOMINAIS', 15, 'Movimento Democrático Brasileiro')","('QT_VOTOS_NOMINAIS', 16, 'Partido Socialista dos Trabalhadores Unificado')","('QT_VOTOS_NOMINAIS', 17, 'Partido Social Liberal')","('QT_VOTOS_NOMINAIS', 18, 'Rede Sustentabilidade')","('QT_VOTOS_NOMINAIS', 19, 'Podemos')","('QT_VOTOS_NOMINAIS', 20, 'Partido Social Cristão')","('QT_VOTOS_NOMINAIS', 21, 'Partido Comunista Brasileiro')","('QT_VOTOS_NOMINAIS', 22, 'Partido da República')","('QT_VOTOS_NOMINAIS', 23, 'Partido Popular Socialista')","('QT_VOTOS_NOMINAIS', 25, 'Democratas')","('QT_VOTOS_NOMINAIS', 27, 'Democracia Cristã')","('QT_VOTOS_NOMINAIS', 28, 'Partido Renovador Trabalhista Brasileiro')","('QT_VOTOS_NOMINAIS', 29, 'Partido da Causa Operária')","('QT_VOTOS_NOMINAIS', 30, 'Partido Novo')","('QT_VOTOS_NOMINAIS', 31, 'Partido Humanista da Solidariedade')","('QT_VOTOS_NOMINAIS', 33, 'Partido da Mobilização Nacional')","('QT_VOTOS_NOMINAIS', 35, 'Partido da Mulher Brasileira')","('QT_VOTOS_NOMINAIS', 36, 'Partido Trabalhista Cristão')","('QT_VOTOS_NOMINAIS', 40, 'Partido Socialista Brasileiro')","('QT_VOTOS_NOMINAIS', 43, 'Partido Verde')","('QT_VOTOS_NOMINAIS', 44, 'Partido Republicano Progressista')","('QT_VOTOS_NOMINAIS', 45, 'Partido da Social Democracia Brasileira')","('QT_VOTOS_NOMINAIS', 50, 'Partido Socialismo e Liberdade')","('QT_VOTOS_NOMINAIS', 51, 'Patriota')","('QT_VOTOS_NOMINAIS', 54, 'Partido Pátria Livre')","('QT_VOTOS_NOMINAIS', 55, 'Partido Social Democrático')","('QT_VOTOS_NOMINAIS', 65, 'Partido Comunista do Brasil')","('QT_VOTOS_NOMINAIS', 70, 'AVANTE')","('QT_VOTOS_NOMINAIS', 77, 'Solidariedade')","('QT_VOTOS_NOMINAIS', 90, 'Partido Republicano da Ordem Social')",QT_ABSTENCOES,QT_APTOS_TOT,QT_COMPARECIMENTO,QT_VOTOS_BRANCOS,QT_VOTOS_NULOS
CE,15474,SÃO BENEDITO,0,0,19059,0,0,9020,0,1538,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2081,1774,0,0,0,0,0,0,4229,5742,33219,27477,5722,11492
CE,15490,SÃO GONÇALO DO AMARANTE,0,0,19773,0,0,6522,0,4035,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8995,1525,0,0,0,0,0,0,12179,5329,40186,34857,4228,12402
CE,15512,SÃO JOÃO DO JAGUARIBE,0,0,3512,0,0,1327,0,332,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,1087,0,0,0,0,0,0,724,1752,6934,5182,872,2010
CE,15539,SÃO LUÍS DO CURU,0,0,6145,0,0,1745,0,841,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132,455,0,0,0,0,0,0,3254,1489,10666,9177,1543,3226
CE,15555,SENADOR POMPEU,0,0,11196,0,0,4005,0,581,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229,3623,0,0,0,0,0,0,2265,5759,21462,15703,2533,5928
CE,15571,SENADOR SÁ,0,0,4183,0,0,1249,0,295,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,902,0,0,0,0,0,0,1528,1017,6050,5033,525,1110
CE,15598,SOBRAL,0,0,80374,0,0,38470,0,10688,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13080,6607,0,0,0,0,0,0,20379,18682,137626,118944,30268,37700
CE,15610,SOLONÓPOLE,0,0,8694,0,0,3756,0,411,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,1488,0,0,0,0,0,0,2715,4105,14839,10734,1031,2711
CE,15636,TABULEIRO DO NORTE,0,0,12827,0,0,4989,0,2039,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610,3393,0,0,0,0,0,0,3273,5785,25424,19639,4055,7050
CE,15652,TAMBORIL,0,0,11614,0,0,6140,0,457,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2577,2326,0,0,0,0,0,0,1476,5730,21275,15545,2186,4290
CE,15679,TAUÁ,0,0,23215,0,0,15335,0,2002,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887,1434,0,0,0,0,0,0,6827,11684,45692,34008,4282,12989
CE,15695,TIANGUÁ,0,0,28110,0,0,15636,0,6311,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3607,2539,0,0,0,0,0,0,5258,7364,51115,43751,9929,16053
CE,15717,TRAIRI,0,0,24372,0,0,11564,0,2540,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3968,2427,0,0,0,0,0,0,6238,6221,40353,34132,5214,11402
CE,15733,UBAJARA,0,0,13021,0,0,5507,0,1811,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2249,760,0,0,0,0,0,0,2419,3842,22831,18989,4735,7437
CE,15750,UMARI,0,0,3591,0,0,1963,0,196,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,96,0,0,0,0,0,0,1559,1684,6354,4670,607,1230
CE,15776,URUBURETAMA,0,0,9728,0,0,4614,0,1099,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,637,0,0,0,0,0,0,3600,1843,15894,14051,2300,5104
CE,15792,URUOCA,0,0,6614,0,0,3370,0,503,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,344,0,0,0,0,0,0,2448,1305,9976,8671,1095,2225
CE,15814,VÁRZEA ALEGRE,0,0,15979,0,0,8466,0,897,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3431,2059,0,0,0,0,0,0,2546,5949,29333,23384,4280,9081
CE,15830,VIÇOSA DO CEARÁ,0,0,26367,0,0,11386,0,1983,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6431,1747,0,0,0,0,0,0,6256,7809,42110,34301,4386,10018
CE,15857,MARACANAÚ,0,0,65190,0,0,22941,0,21258,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33656,9086,0,0,0,0,0,0,40980,16292,151207,134915,23381,52724
CE,15873,AMONTADA,0,0,18650,0,0,6361,0,2842,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2826,2136,0,0,0,0,0,0,6412,5528,30143,24615,2887,7083
CE,15881,CROATÁ,0,0,8255,0,0,7234,0,513,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,77,0,0,0,0,0,0,577,2290,12656,10366,1141,2638
CE,15890,CRUZ,0,0,11210,0,0,4230,0,1430,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902,3467,0,0,0,0,0,0,1775,3095,18354,15259,1853,5642
CE,15911,FORQUILHA,0,0,10760,0,0,5470,0,1504,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,409,0,0,0,0,0,0,3535,2528,17491,14963,2905,4656
CE,15920,IBICUITINGA,0,0,6747,0,0,1243,0,616,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,579,0,0,0,0,0,0,4838,1307,10727,9420,1299,2785
CE,15938,ICAPUÍ,0,0,9024,0,0,4289,0,1264,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989,2259,0,0,0,0,0,0,1585,1920,15131,13211,2624,4358
CE,15954,ITAREMA,0,0,16332,0,0,9339,0,2269,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2345,1678,0,0,0,0,0,0,3954,5465,29045,23580,3019,8194
CE,15970,MILHÃ,0,0,6709,0,0,1794,0,199,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1803,1534,0,0,0,0,0,0,1493,3117,11524,8407,658,2551
CE,15989,DEPUTADO IRAPUAN PINHEIRO,0,0,4232,0,0,2219,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,965,0,0,0,0,0,0,263,1798,7225,5427,1016,1859
CE,15997,PARAIPABA,0,0,12818,0,0,6346,0,2841,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2765,820,0,0,0,0,0,0,4030,3004,23243,20239,3051,7766
CE,98531,QUIXELÔ,0,0,8181,0,0,1672,0,303,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,4598,0,0,0,0,0,0,1352,1554,12724,11170,2091,3551
CE,98558,UMIRIM,0,0,8766,0,0,4436,0,1037,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098,509,0,0,0,0,0,0,3314,1809,13930,12121,1480,3594
CE,98574,VARJOTA,0,0,7964,0,0,4957,0,878,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,299,0,0,0,0,0,0,3555,4209,15560,11351,1127,3213
DF,97012,BRASÍLIA,0,0,0,291811,0,0,5319,0,195641,0,0,0,43089,317778,0,0,135573,0,202834,0,77682,0,0,467787,0,268078,403735,100186,0,0,0,0,0,124904,0,389826,2081218,1691392,324813,423554
ES,56006,SÃO DOMINGOS DO NORTE,0,0,0,533,27,0,0,537,2149,0,0,7,1850,1645,0,0,0,0,32,0,0,7,0,0,0,0,2609,34,0,0,0,0,0,0,0,1001,6903,5902,915,1459
ES,56014,AFONSO CLÁUDIO,0,0,0,1362,1553,0,0,1149,7816,0,0,30,3840,6879,0,0,0,0,117,0,0,29,0,0,0,0,5630,130,0,0,0,0,0,0,0,6949,25454,18505,3024,5451
ES,56022,ÁGUA DOCE DO NORTE,0,0,0,1309,42,0,0,650,2803,0,0,5,2691,1633,0,0,0,0,57,0,0,23,0,0,0,0,3445,261,0,0,0,0,0,0,0,1990,10033,8043,1058,2109
ES,56030,ALEGRE,0,0,0,1241,438,0,0,2693,5377,0,0,48,7212,4501,0,0,0,0,206,0,0,104,0,0,0,0,6286,188,0,0,0,0,0,0,0,5114,23084,17970,2853,4793
ES,56049,IRUPI,0,0,0,367,40,0,0,766,1316,0,0,9,3755,1923,0,0,0,0,41,0,0,8,0,0,0,0,3480,36,0,0,0,0,0,0,0,2919,10597,7678,1681,1934
ES,56057,ALFREDO CHAVES,0,0,0,327,66,0,0,699,4565,0,0,15,2319,3758,0,0,0,0,110,0,0,21,0,0,0,0,2646,40,0,0,0,0,0,0,0,2564,12162,9598,1757,2873
ES,56065,ALTO RIO NOVO,0,0,0,537,51,0,0,359,1986,0,0,9,1004,1956,0,0,0,0,34,0,0,22,0,0,0,0,1575,19,0,0,0,0,0,0,0,1558,6291,4733,664,1250
ES,56073,ANCHIETA,0,0,0,1039,91,0,0,2134,8201,0,0,34,5785,6227,0,0,0,0,208,0,0,327,0,0,0,0,3959,125,0,0,0,0,0,0,0,2644,20317,17673,2729,4487
ES,56081,VILA PAVÃO,0,0,0,746,52,0,0,660,2530,0,0,8,1551,2270,0,0,0,0,30,0,0,36,0,0,0,0,1864,45,0,0,0,0,0,0,0,1044,6943,5899,662,1344
ES,56090,APIACÁ,0,0,0,470,20,0,0,637,962,0,0,29,2581,734,0,0,0,0,27,0,0,5,0,0,0,0,1843,46,0,0,0,0,0,0,0,1423,6083,4660,628,1338
ES,56103,MARECHAL FLORIANO,0,0,0,383,175,0,0,855,5126,0,0,16,2610,3501,0,0,0,0,153,0,0,10,0,0,0,0,2985,62,0,0,0,0,0,0,0,1806,12328,10522,2081,3087
ES,56111,ARACRUZ,0,0,0,4134,432,0,0,6598,25863,0,0,128,16364,19614,0,0,0,0,962,0,0,281,0,0,0,0,9968,576,0,0,0,0,0,0,0,15372,69613,54241,9075,14487
ES,56120,MARATAÍZES,0,0,0,776,114,0,0,2920,6023,0,0,25,10395,4738,0,0,0,0,187,0,0,893,0,0,0,0,9668,110,0,0,0,0,0,0,0,6776,28133,21357,3020,3845
ES,56138,ATÍLIO VIVÁCQUA,0,0,0,543,57,0,0,762,2266,0,0,21,2992,1812,0,0,0,0,57,0,0,92,0,0,0,0,2677,35,0,0,0,0,0,0,0,1790,8762,6972,1180,1450
ES,56146,BREJETUBA,0,0,0,553,128,0,0,450,2103,0,0,10,2295,2247,0,0,0,0,25,0,0,3,0,0,0,0,3044,23,0,0,0,0,0,0,0,2895,9724,6829,1215,1562
ES,56154,BAIXO GUANDU,0,0,0,780,324,0,0,2348,7214,0,0,42,5627,5959,0,0,0,0,426,0,0,132,0,0,0,0,5130,99,0,0,0,0,0,0,0,4680,22802,18122,2840,5323
ES,56162,SÃO ROQUE DO CANAÃ,0,0,0,295,111,0,0,606,3190,0,0,5,1978,2632,0,0,0,0,85,0,0,6,0,0,0,0,2880,38,0,0,0,0,0,0,0,1346,9063,7717,1319,2289
ES,56170,BARRA DE SÃO FRANCISCO,0,0,0,3016,620,0,0,3295,9067,0,0,53,8101,7632,0,0,0,0,386,0,0,124,0,0,0,0,7749,407,0,0,0,0,0,0,0,9009,33944,24935,3320,6100
ES,56189,SOORETAMA,0,0,0,1612,143,0,0,1199,5567,0,0,50,4138,4420,0,0,0,0,175,0,0,26,0,0,0,0,3068,100,0,0,0,0,0,0,0,5135,19093,13958,3191,4227
ES,56197,BOA ESPERANÇA,0,0,0,1256,57,0,0,843,2825,0,0,28,2412,2229,0,0,0,0,47,0,0,13,0,0,0,0,2690,149,0,0,0,0,0,0,0,2193,10385,8192,1256,2579
ES,56200,PONTO BELO,0,0,0,848,23,0,0,272,2481,0,0,19,1263,1687,0,0,0,0,7,0,0,11,0,0,0,0,1112,31,0,0,0,0,0,0,0,1470,6152,4682,475,1135
ES,56219,BOM JESUS DO NORTE,0,0,0,231,32,0,0,1052,782,0,0,31,2602,1247,0,0,0,0,46,0,0,7,0,0,0,0,1845,94,0,0,0,0,0,0,0,1450,6989,5539,894,2215
ES,56227,VILA VALÉRIO,0,0,0,2012,201,0,0,926,2921,0,0,38,3101,2196,0,0,0,0,80,0,0,22,0,0,0,0,3651,657,0,0,0,0,0,0,0,2136,11959,9823,1265,2576
ES,56235,CACHOEIRO DE ITAPEMIRIM,0,0,0,4432,1041,0,0,16921,37663,0,0,329,41142,31526,0,0,0,0,1764,0,0,734,0,0,0,0,40302,760,0,0,0,0,0,0,0,29451,138683,109232,20620,21230
ES,56251,CARIACICA,0,0,0,18598,1383,0,0,23829,128442,0,0,606,46934,99102,0,0,0,0,2003,0,0,666,0,0,0,0,24946,1587,0,0,0,0,0,0,0,47184,259576,212392,32237,44451
ES,56278,CASTELO,0,0,0,652,255,0,0,2373,7296,0,0,41,7918,6988,0,0,0,0,380,0,0,37,0,0,0,0,8010,203,0,0,0,0,0,0,0,6154,28531,22377,4423,6178
ES,56294,COLATINA,0,0,0,3715,589,0,0,9088,35882,0,0,290,19730,27966,0,0,0,0,1108,0,0,308,0,0,0,0,13113,679,0,0,0,0,0,0,0,18584,89504,70920,12566,16806
ES,56308,GOVERNADOR LINDENBERG,0,0,0,888,42,0,0,325,3649,0,0,8,891,2608,0,0,0,0,46,0,0,10,0,0,0,0,2079,58,0,0,0,0,0,0,0,2099,8866,6767,1091,1839
ES,56316,CONCEIÇÃO DA BARRA,0,0,0,2676,282,0,0,1212,6095,0,0,211,4025,4130,0,0,0,0,98,0,0,93,0,0,0,0,3624,561,0,0,0,0,0,0,0,7149,22683,15534,3107,4954
ES,56332,CONCEIÇÃO DO CASTELO,0,0,0,237,148,0,0,749,2131,0,0,22,2282,2223,0,0,0,0,81,0,0,13,0,0,0,0,2658,44,0,0,0,0,0,0,0,2303,9839,7536,1544,2940
ES,56359,DIVINO DE SÃO LOURENÇO,0,0,0,94,24,0,0,249,1050,0,0,18,1576,894,0,0,0,0,21,0,0,18,0,0,0,0,1046,20,0,0,0,0,0,0,0,687,3783,3096,482,700
ES,56375,DOMINGOS MARTINS,0,0,0,697,352,0,0,2236,10723,0,0,41,5280,8056,0,0,0,0,289,0,0,15,0,0,0,0,6239,162,0,0,0,0,0,0,0,4153,26931,22778,4592,6874
ES,56391,DORES DO RIO PRETO,0,0,0,157,27,0,0,495,764,0,0,8,1936,1113,0,0,0,0,40,0,0,45,0,0,0,0,1920,20,0,0,0,0,0,0,0,1340,5755,4415,734,1571
ES,56413,ECOPORANGA,0,0,0,1827,245,0,0,1075,5205,0,0,39,5269,4814,0,0,0,0,355,0,0,16,0,0,0,0,5061,136,0,0,0,0,0,0,0,4800,19015,14215,1309,3079
ES,56430,FUNDÃO,0,0,0,728,59,0,0,817,6387,0,0,66,2564,5023,0,0,0,0,83,0,0,31,0,0,0,0,1972,50,0,0,0,0,0,0,0,2877,14038,11161,1652,2890
ES,56456,GUAÇUÍ,0,0,0,610,92,0,0,2026,5624,0,0,56,5290,4841,0,0,0,0,272,0,0,74,0,0,0,0,5475,129,0,0,0,0,0,0,0,5657,21671,16014,3128,4411
ES,56472,GUARAPARI,0,0,0,2976,515,0,0,10257,35882,0,0,141,24150,25276,0,0,0,0,1019,0,0,445,0,0,0,0,13034,559,0,0,0,0,0,0,0,20554,91936,71382,11658,16852
ES,56499,IBIRAÇU,0,0,0,323,63,0,0,715,3824,0,0,24,1993,2794,0,0,0,0,100,0,0,43,0,0,0,0,1613,57,0,0,0,0,0,0,0,1819,9412,7593,1188,2449
ES,56502,IBITIRAMA,0,0,0,194,22,0,0,508,1612,0,0,4,2130,1481,0,0,0,0,15,0,0,24,0,0,0,0,2085,19,0,0,0,0,0,0,0,1185,6500,5315,974,1562
ES,56510,ICONHA,0,0,0,763,74,0,0,1286,3901,0,0,17,2229,2554,0,0,0,0,117,0,0,21,0,0,0,0,2582,25,0,0,0,0,0,0,0,2131,11081,8950,1527,2804
ES,56537,ITAGUAÇU,0,0,0,405,51,0,0,1070,3025,0,0,20,2818,2639,0,0,0,0,70,0,0,16,0,0,0,0,3106,45,0,0,0,0,0,0,0,2411,11304,8893,1662,2859
ES,56553,ITAPEMIRIM,0,0,0,1078,93,0,0,2997,9738,0,0,49,12133,6900,0,0,0,0,164,0,0,390,0,0,0,0,8988,177,0,0,0,0,0,0,0,5383,30472,25089,3061,4410
ES,56570,ITARANA,0,0,0,278,60,0,0,493,2846,0,0,13,2278,2560,0,0,0,0,62,0,0,7,0,0,0,0,3167,45,0,0,0,0,0,0,0,1690,9179,7489,1005,2164
ES,56596,IÚNA,0,0,0,623,64,0,0,1615,4043,0,0,32,6436,4717,0,0,0,0,183,0,0,16,0,0,0,0,5918,116,0,0,0,0,0,0,0,5522,21116,15594,3021,4404
ES,56618,JERÔNIMO MONTEIRO,0,0,0,417,98,0,0,950,2474,0,0,19,2445,2380,0,0,0,0,154,0,0,72,0,0,0,0,2556,54,0,0,0,0,0,0,0,2081,9745,7664,1211,2498
ES,56626,JOÃO NEIVA,0,0,0,732,87,0,0,1130,4810,0,0,37,2583,3172,0,0,0,0,214,0,0,59,0,0,0,0,2086,65,0,0,0,0,0,0,0,2136,12551,10415,1761,4094
ES,56634,LINHARES,0,0,0,3652,888,0,0,7353,41753,0,0,194,27958,30890,0,0,0,0,1491,0,0,200,0,0,0,0,17935,546,0,0,0,0,0,0,0,25718,112460,86742,16036,24588
ES,56650,MANTENÓPOLIS,0,0,0,1413,35,0,0,575,3381,0,0,5,2787,1451,0,0,0,0,35,0,0,23,0,0,0,0,2619,12,0,0,0,0,0,0,0,3133,10961,7828,940,2380
ES,56677,MIMOSO DO SUL,0,0,0,900,146,0,0,1639,4665,0,0,45,7005,2898,0,0,0,0,135,0,0,60,0,0,0,0,6345,93,0,0,0,0,0,0,0,3218,18933,15715,3077,4422
ES,56693,MONTANHA,0,0,0,1841,67,0,0,969,3697,0,0,94,3093,2758,0,0,0,0,99,0,0,28,0,0,0,0,3350,67,0,0,0,0,0,0,0,4054,14639,10585,2039,3068
ES,56715,MUCURICI,0,0,0,704,22,0,0,256,1670,0,0,10,1138,1287,0,0,0,0,13,0,0,1,0,0,0,0,1214,45,0,0,0,0,0,0,0,1124,4908,3784,351,857
ES,56731,MUNIZ FREIRE,0,0,0,815,108,0,0,880,3639,0,0,10,3233,3472,0,0,0,0,80,0,0,11,0,0,0,0,4203,26,0,0,0,0,0,0,0,3243,14112,10869,2067,3194
ES,56758,MUQUI,0,0,0,698,95,0,0,1001,2796,0,0,46,3020,2876,0,0,0,0,83,0,0,28,0,0,0,0,3064,72,0,0,0,0,0,0,0,2090,11033,8943,1726,2381
ES,56774,NOVA VENÉCIA,0,0,0,3072,235,0,0,3282,14850,0,0,202,7287,10272,0,0,0,0,258,0,0,61,0,0,0,0,6675,312,0,0,0,0,0,0,0,9623,38535,28912,4383,6935
ES,56790,PANCAS,0,0,0,1198,53,0,0,1213,4430,0,0,6,3530,4198,0,0,0,0,68,0,0,17,0,0,0,0,4884,150,0,0,0,0,0,0,0,4626,16315,11689,1316,2315
ES,56812,PINHEIROS,0,0,0,2396,106,0,0,934,5942,0,0,122,3397,4517,0,0,0,0,106,0,0,29,0,0,0,0,3117,133,0,0,0,0,0,0,0,4570,17856,13286,2124,3649
ES,56839,PIÚMA,0,0,0,590,73,0,0,1757,5151,0,0,19,4064,4328,0,0,0,0,159,0,0,150,0,0,0,0,3022,129,0,0,0,0,0,0,0,3903,16245,12342,1907,3335
ES,56855,PRESIDENTE KENNEDY,0,0,0,358,42,0,0,1061,2420,0,0,18,4412,1782,0,0,0,0,54,0,0,407,0,0,0,0,5357,40,0,0,0,0,0,0,0,1606,10956,9350,1161,1588
ES,56871,RIO NOVO DO SUL,0,0,0,204,61,0,0,966,2842,0,0,4,3207,1577,0,0,0,0,64,0,0,31,0,0,0,0,2474,26,0,0,0,0,0,0,0,1367,8612,7245,1343,1691
ES,56898,SANTA LEOPOLDINA,0,0,0,381,44,0,0,361,4282,0,0,17,1652,3999,0,0,0,0,46,0,0,4,0,0,0,0,1884,32,0,0,0,0,0,0,0,1806,9910,8104,1323,2183
ES,56910,SANTA TERESA,0,0,0,611,167,0,0,1728,6631,0,0,77,3960,5095,0,0,0,0,357,0,0,29,0,0,0,0,4154,133,0,0,0,0,0,0,0,3657,19019,15362,2767,5015
ES,56936,SÃO GABRIEL DA PALHA,0,0,0,1891,127,0,0,2157,6859,0,0,54,6296,6174,0,0,0,0,220,0,0,30,0,0,0,0,6554,633,0,0,0,0,0,0,0,5842,25426,19584,3030,5143
ES,56952,SÃO JOSÉ DO CALÇADO,0,0,0,509,35,0,0,549,1370,0,0,37,2861,1534,0,0,0,0,57,0,0,23,0,0,0,0,2954,68,0,0,0,0,0,0,0,1197,7799,6602,1024,2183
ES,56979,SÃO MATEUS,0,0,0,8097,553,0,0,6359,28286,0,0,454,19396,20742,0,0,0,0,692,0,0,303,0,0,0,0,13577,1586,0,0,0,0,0,0,0,20106,82613,62507,9915,15054
ES,56995,SERRA,0,0,0,22079,1705,0,0,27432,156417,0,0,1032,58496,114252,0,0,0,0,3223,0,0,840,0,0,0,0,29686,2419,0,0,0,0,0,0,0,60910,320760,259850,42136,59983
ES,57010,VIANA,0,0,0,2570,252,0,0,4535,23039,0,0,69,9328,19293,0,0,0,0,220,0,0,138,0,0,0,0,5924,221,0,0,0,0,0,0,0,7846,47911,40065,6150,8391
ES,57037,VILA VELHA,0,0,0,16225,2332,0,0,33756,168916,0,0,991,57337,129404,0,0,0,0,6728,0,0,751,0,0,0,0,29796,3745,0,0,0,0,0,0,0,33468,298714,265246,33044,47467
ES,57053,VITÓRIA,0,0,0,16881,2984,0,0,20260,141535,0,0,1567,37964,106749,0,0,0,0,9503,0,0,754,0,0,0,0,26605,3516,0,0,0,0,0,0,0,34296,247048,212752,24638,32548
ES,57070,MARILÂNDIA,0,0,0,418,47,0,0,683,3820,0,0,21,1611,3231,0,0,0,0,68,0,0,11,0,0,0,0,2281,71,0,0,0,0,0,0,0,1395,9659,8264,1435,2831
ES,57096,IBATIBA,0,0,0,606,134,0,0,1457,3941,0,0,19,5727,3825,0,0,0,0,83,0,0,20,0,0,0,0,5908,84,0,0,0,0,0,0,0,2510,16598,14088,2352,4020
ES,57118,RIO BANANAL,0,0,0,1158,130,0,0,936,4250,0,0,20,2918,4090,0,0,0,0,149,0,0,6,0,0,0,0,3918,59,0,0,0,0,0,0,0,3594,15247,11653,2079,3593
ES,57134,JAGUARÉ,0,0,0,2602,182,0,0,1288,6741,0,0,55,4018,4647,0,0,0,0,124,0,0,46,0,0,0,0,5030,273,0,0,0,0,0,0,0,4809,21335,16526,3621,4425
ES,57150,PEDRO CANÁRIO,0,0,0,2521,103,0,0,1209,4586,0,0,106,3480,3505,0,0,0,0,106,0,0,62,0,0,0,0,3115,603,0,0,0,0,0,0,0,5612,18227,12615,2063,3771
ES,57916,LARANJA DA TERRA,0,0,0,349,71,0,0,262,3495,0,0,3,1660,2676,0,0,0,0,8,0,0,6,0,0,0,0,3040,19,0,0,0,0,0,0,0,1094,8504,7410,1013,2218
ES,57932,SANTA MARIA DE JETIBÁ,0,0,0,746,606,0,0,3058,8074,0,0,99,9639,7108,0,0,0,0,252,0,0,28,0,0,0,0,8110,189,0,0,0,0,0,0,0,4691,28767,24076,4067,6176
ES,57959,VARGEM ALTA,0,0,0,378,190,0,0,2094,3310,0,0,33,4710,3468,0,0,0,0,136,0,0,38,0,0,0,0,4603,68,0,0,0,0,0,0,0,3305,15452,12147,2245,3021
ES,57975,VENDA NOVA DO IMIGRANTE,0,0,0,402,728,0,0,1781,5852,0,0,86,4001,3689,0,0,0,0,335,0,0,34,0,0,0,0,4417,146,0,0,0,0,0,0,0,3993,18175,14182,2590,4303
ES,57991,ÁGUIA BRANCA,0,0,0,1110,60,0,0,548,2197,0,0,21,1601,2375,0,0,0,0,31,0,0,7,0,0,0,0,2923,104,0,0,0,0,0,0,0,1358,7871,6513,778,1271
GO,92010,ABADIÂNIA,0,2678,0,703,0,251,0,0,0,0,0,31,0,0,2340,0,0,0,0,0,0,0,0,1191,0,3124,1217,65,0,0,0,0,0,0,0,1505,9076,7571,1350,2192
GO,92029,BONFINÓPOLIS,0,3439,0,147,0,273,0,0,0,0,0,9,0,0,551,0,0,0,0,0,0,0,0,957,0,2174,480,40,0,0,0,0,0,0,0,579,5192,4613,293,863
GO,92037,ÁGUA LIMPA,0,857,0,25,0,20,0,0,0,0,0,6,0,0,710,0,0,0,0,0,0,0,0,187,0,959,251,5,0,0,0,0,0,0,0,460,2208,1748,136,340
GO,92053,ALEXÂNIA,0,4876,0,561,0,338,0,0,0,0,0,49,0,0,3503,0,0,0,0,0,0,0,0,3514,0,5994,3286,75,0,0,0,0,0,0,0,2871,17734,14863,2961,4569
GO,92061,CAMPOS VERDES,0,1559,0,115,0,955,0,0,0,0,0,2,0,0,733,0,0,0,0,0,0,0,0,402,0,921,313,0,0,0,0,0,0,0,0,671,3506,2835,126,544
GO,92096,ALOÂNDIA,0,812,0,54,0,29,0,0,0,0,0,4,0,0,304,0,0,0,0,0,0,0,0,237,0,612,389,2,0,0,0,0,0,0,0,289,1790,1501,188,371
GO,92100,CEZARINA,0,2485,0,306,0,128,0,0,0,0,0,20,0,0,1959,0,0,0,0,0,0,0,0,739,0,2703,699,32,0,0,0,0,0,0,0,1366,7138,5772,484,1989
