SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 11, 'PARTIDO PROGRESSISTA BRASILEIRO')","('QT_VOTOS', 12, 'PARTIDO DEMOCRÁTICO TRABALHISTA')","('QT_VOTOS', 13, 'PARTIDO DOS TRABALHADORES')","('QT_VOTOS', 14, 'PARTIDO TRABALHISTA BRASILEIRO')","('QT_VOTOS', 15, 'PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO')","('QT_VOTOS', 16, 'PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO')","('QT_VOTOS', 17, 'PARTIDO SOCIAL LIBERAL')","('QT_VOTOS', 18, 'PARTIDO SOCIAL TRABALHISTA')","('QT_VOTOS', 19, 'PARTIDO TRABALHISTA NACIONAL')","('QT_VOTOS', 20, 'PARTIDO SOCIAL CRISTÃO')","('QT_VOTOS', 21, 'PARTIDO COMUNISTA BRASILEIRO')","('QT_VOTOS', 22, 'PARTIDO LIBERAL')","('QT_VOTOS', 23, 'PARTIDO POPULAR SOCIALISTA')","('QT_VOTOS', 25, 'PARTIDO DA FRENTE LIBERAL')","('QT_VOTOS', 26, 'PARTIDO DOS APOSENTADOS DA NAÇÃO')","('QT_VOTOS', 27, 'PARTIDO SOCIAL DEMOCRATA CRISTÃO')","('QT_VOTOS', 28, 'PARTIDO RENOVADOR TRABALHISTA BRASILEIRO')","('QT_VOTOS', 29, 'PARTIDO DA CAUSA OPERÁRIA')","('QT_VOTOS', 30, 'PARTIDO GERAL DOS TRABALHADORES')","('QT_VOTOS', 31, 'PARTIDO HUMANISTA DA SOLIDARIEDADE')","('QT_VOTOS', 33, 'PARTIDO DA MOBILIZAÇÃO NACIONAL')","('QT_VOTOS', 36, 'PARTIDO TRABALHISTA CRISTÃO')","('QT_VOTOS', 40, 'PARTIDO SOCIALISTA BRASILEIRO')","('QT_VOTOS', 41, 'PARTIDO SOCIAL DEMOCRÁTICO')","('QT_VOTOS', 43, 'PARTIDO VERDE')","('QT_VOTOS', 44, 'PARTIDO REPUBLICANO PROGRESSISTA')","('QT_VOTOS', 45, 'PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA')","('QT_VOTOS', 56, 'PARTIDO DA REEDIFICAÇÃO DA ORDEM NACIONAL')","('QT_VOTOS', 65, 'PARTIDO COMUNISTA DO BRASIL')","('QT_VOTOS', 70, 'PARTIDO TRABALHISTA DO BRASIL')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
AC,1007,BUJARI,0,0,1478,0,774,0,221,0,0,0,0,0,882,0,0,0,0,0,0,0,0,0,978,0,0,0,771,0,0,0,533,3721,206,3188,1066
AC,1015,CAPIXABA,0,0,1522,0,270,0,204,0,0,0,0,0,848,0,0,0,0,0,0,0,0,0,986,0,0,0,810,0,0,0,869,3682,150,2813,836
AC,1023,PORTO ACRE,0,0,2806,0,1384,0,748,0,0,0,0,0,1687,0,0,0,0,0,0,0,0,0,1844,0,0,0,1351,0,0,0,2166,8216,375,6050,1905
AC,1031,SANTA ROSA,0,0,540,0,63,0,18,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,425,0,0,0,37,0,0,0,327,1059,60,732,306
AC,1040,MARECHAL THAUMATURGO,0,0,1225,0,1483,0,28,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,746,0,0,0,1336,0,0,0,1447,4782,150,3335,1347
AC,1058,BRASILEIA,0,0,5945,0,1630,0,146,0,0,0,0,0,2647,0,0,0,0,0,0,0,0,0,3775,0,0,0,1894,0,0,0,2400,12234,620,9834,3011
AC,1066,PORTO WALTER,0,0,1269,0,1130,0,7,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,1002,0,0,0,1087,0,0,0,1203,4134,153,2931,1129
AC,1074,CRUZEIRO DO SUL,0,0,11038,0,8643,0,1022,0,0,0,0,0,10802,0,0,0,0,0,0,0,0,0,7795,0,0,0,11044,0,0,0,10024,40270,1909,30246,8239
AC,1082,RODRIGUES ALVES,0,0,1536,0,1579,0,46,0,0,0,0,0,627,0,0,0,0,0,0,0,0,0,1106,0,0,0,1598,0,0,0,1605,5731,191,4126,1569
AC,1090,MANCIO LIMA,0,0,2311,0,1941,0,36,0,0,0,0,0,1172,0,0,0,0,0,0,0,0,0,1637,0,0,0,2178,0,0,0,1551,7337,362,5786,1935
AC,1104,JORDAO,0,0,890,0,580,0,284,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,694,0,0,0,81,0,0,0,838,2655,127,1817,756
AC,1112,EPITACIOLANDIA,0,0,3259,0,535,0,359,0,0,0,0,0,1351,0,0,0,0,0,0,0,0,0,2070,0,0,0,570,0,0,0,1404,6546,444,5142,1696
AC,1120,ACRELANDIA,0,0,2708,0,724,0,53,0,0,0,0,0,1047,0,0,0,0,0,0,0,0,0,1802,0,0,0,1966,0,0,0,1211,6422,472,5211,1650
AC,1139,FEIJO,0,0,6371,0,983,0,166,0,0,0,0,0,1171,0,0,0,0,0,0,0,0,0,4391,0,0,0,1518,0,0,0,3587,12932,452,9345,3638
AC,1392,RIO BRANCO,0,0,83240,0,29999,0,7327,0,0,0,0,0,45854,0,0,0,0,0,0,0,0,0,55272,0,0,0,29880,0,0,0,32498,175346,6859,142848,27265
AC,1457,SENA MADUREIRA,0,0,8612,0,1983,0,1662,0,0,0,0,0,4439,0,0,0,0,0,0,0,0,0,4946,0,0,0,1677,0,0,0,4373,18961,1022,14588,4835
AC,1473,TARAUACA,0,0,6598,0,1819,0,326,0,0,0,0,0,2425,0,0,0,0,0,0,0,0,0,4417,0,0,0,1845,0,0,0,4572,16628,1531,12056,5151
AC,1490,XAPURI,0,0,3653,0,1731,0,1019,0,0,0,0,0,1195,0,0,0,0,0,0,0,0,0,2813,0,0,0,774,0,0,0,2336,9219,406,6883,2175
AC,1511,PLACIDO DE CASTRO,0,0,3997,0,1555,0,183,0,0,0,0,0,1623,0,0,0,0,0,0,0,0,0,2414,0,0,0,3078,0,0,0,2201,10127,524,7926,2478
AC,1538,SENADOR GUIOMARD,0,0,5625,0,1869,0,908,0,0,0,0,0,2681,0,0,0,0,0,0,0,0,0,3804,0,0,0,1821,0,0,0,2734,12827,565,10093,2913
AC,1554,MANUEL URBANO,0,0,1435,0,689,0,118,0,0,0,0,0,623,0,0,0,0,0,0,0,0,0,1021,0,0,0,418,0,0,0,999,3799,201,2800,1095
AC,1570,ASSIS BRASIL,0,0,1530,0,485,0,39,0,0,0,0,0,692,0,0,0,0,0,0,0,0,0,1055,0,0,0,458,0,0,0,477,3158,150,2681,953
AL,27006,PARIPUEIRA,0,45,0,0,3405,7,0,0,92,0,0,0,0,93,0,0,0,0,0,0,332,0,0,0,0,0,3099,0,375,0,415,5451,982,5036,1642
AL,27014,AGUA BRANCA,0,146,0,0,5790,36,0,0,28,0,0,0,0,832,0,0,0,0,0,0,192,0,0,0,0,0,5983,0,397,0,3112,12076,1210,8964,3314
AL,27022,PARICONHA,0,25,0,0,2566,8,0,0,9,0,0,0,0,823,0,0,0,0,0,0,93,0,0,0,0,0,2990,0,175,0,1572,6119,544,4547,1861
AL,27030,ANADIA,0,507,0,0,4752,27,0,0,812,0,0,0,0,686,0,0,0,0,0,0,223,0,0,0,0,0,4226,0,658,0,3562,11991,1575,8429,3392
AL,27049,ESTRELA DE ALAGOAS,0,61,0,0,4049,8,0,0,18,0,0,0,0,675,0,0,0,0,0,0,102,0,0,0,0,0,3340,0,116,0,2726,8564,787,5838,2520
AL,27057,ARAPIRACA,0,4374,0,0,55788,678,0,0,616,0,0,0,0,2245,0,0,0,0,0,0,3309,0,0,0,0,0,55685,0,6266,0,19055,100480,9520,81425,24369
AL,27065,JEQUIA DA PRAIA,0,19,0,0,3243,24,0,0,49,0,0,0,0,116,0,0,0,0,0,0,172,0,0,0,0,0,3292,0,226,0,1728,6407,617,4679,1600
AL,27073,ATALAIA,0,204,0,0,12036,120,0,0,374,0,0,0,0,761,0,0,0,0,0,0,936,0,0,0,0,0,11069,0,940,0,5706,23591,2595,17885,6735
AL,27081,CAMPESTRE,0,122,0,0,1418,3,0,0,11,0,0,0,0,326,0,0,0,0,0,0,247,0,0,0,0,0,1496,0,128,0,1103,3665,453,2562,920
AL,27090,BARRA DE SANTO ANTONIO,0,54,0,0,3166,8,0,0,69,0,0,0,0,145,0,0,0,0,0,0,421,0,0,0,0,0,2826,0,483,0,495,5418,777,4923,1897
AL,27111,BARRA DE SAO MIGUEL,0,135,0,0,2013,4,0,0,43,0,0,0,0,56,0,0,0,0,0,0,229,0,0,0,0,0,1888,0,208,0,234,3087,285,2853,845
AL,27138,BATALHA,0,275,0,0,4306,19,0,0,103,0,0,0,0,453,0,0,0,0,0,0,486,0,0,0,0,0,4544,0,645,0,2017,9212,998,7195,2561
AL,27154,BELEM,0,24,0,0,2327,3,0,0,11,0,0,0,0,49,0,0,0,0,0,0,80,0,0,0,0,0,2138,0,94,0,726,3896,526,3170,1088
AL,27170,BELO MONTE,0,24,0,0,2149,3,0,0,27,0,0,0,0,22,0,0,0,0,0,0,98,0,0,0,0,0,2098,0,118,0,923,4108,831,3185,1000
AL,27197,BOCA DA MATA,0,537,0,0,7984,56,0,0,98,0,0,0,0,181,0,0,0,0,0,0,677,0,0,0,0,0,7922,0,598,0,3558,15780,2317,12222,4074
AL,27219,BRANQUINHA,0,62,0,0,3098,13,0,0,13,0,0,0,0,97,0,0,0,0,0,0,172,0,0,0,0,0,2818,0,155,0,1587,6080,641,4493,1917
AL,27235,CACIMBINHAS,0,35,0,0,3312,5,0,0,11,0,0,0,0,276,0,0,0,0,0,0,177,0,0,0,0,0,3446,0,159,0,1362,6203,460,4841,1801
AL,27251,CAJUEIRO,0,53,0,0,4600,42,0,0,58,0,0,0,0,1671,0,0,0,0,0,0,333,0,0,0,0,0,5711,0,553,0,2404,11021,1101,8617,3112
AL,27278,CAMPO ALEGRE,0,177,0,0,8341,23,0,0,52,0,0,0,0,277,0,0,0,0,0,0,391,0,0,0,0,0,8555,0,245,0,5079,17608,2177,12529,4820
AL,27294,CAMPO GRANDE,0,23,0,0,3282,6,0,0,26,0,0,0,0,130,0,0,0,0,0,0,51,0,0,0,0,0,3059,0,70,0,532,4889,717,4357,1350
AL,27316,CANAPI,0,263,0,0,5379,5,0,0,117,0,0,0,0,736,0,0,0,0,0,0,158,0,0,0,0,0,5482,0,124,0,2737,10691,1159,7954,2485
AL,27332,CAPELA,0,135,0,0,5583,51,0,0,54,0,0,0,0,215,0,0,0,0,0,0,430,0,0,0,0,0,5219,0,800,0,2498,11062,1391,8564,3250
AL,27359,CARNEIROS,0,7,0,0,2302,14,0,0,12,0,0,0,0,38,0,0,0,0,0,0,123,0,0,0,0,0,2339,0,125,0,618,3796,221,3178,1175
AL,27375,CHA PRETA,0,29,0,0,2521,7,0,0,260,0,0,0,0,35,0,0,0,0,0,0,146,0,0,0,0,0,2479,0,122,0,299,4127,567,3828,1490
AL,27391,COITE DO NOIA,0,51,0,0,3556,5,0,0,65,0,0,0,0,31,0,0,0,0,0,0,82,0,0,0,0,0,3718,0,192,0,1762,6927,609,5165,2021
AL,27413,COLONIA LEOPOLDINA,0,77,0,0,5150,56,0,0,29,0,0,0,0,204,0,0,0,0,0,0,530,0,0,0,0,0,5149,0,493,0,3041,11425,1969,8384,3111
AL,27430,COQUEIRO SECO,0,17,0,0,1748,15,0,0,21,0,0,0,0,338,0,0,0,0,0,0,88,0,0,0,0,0,1347,0,145,0,294,2803,424,2509,875
AL,27456,CORURIPE,0,140,0,0,15822,37,0,0,64,0,0,0,0,1692,0,0,0,0,0,0,2149,0,0,0,0,0,14869,0,1065,0,6675,29641,3050,22966,7044
AL,27472,DELMIRO GOUVEIA,0,109,0,0,15280,173,0,0,238,0,0,0,0,395,0,0,0,0,0,0,834,0,0,0,0,0,13805,0,1945,0,7114,29089,3833,21975,7338
AL,27499,DOIS RIACHOS,0,112,0,0,3798,12,0,0,14,0,0,0,0,156,0,0,0,0,0,0,80,0,0,0,0,0,3964,0,85,0,1598,6938,405,5340,2054
AL,27510,FEIRA GRANDE,0,391,0,0,6166,34,0,0,37,0,0,0,0,357,0,0,0,0,0,0,146,0,0,0,0,0,5665,0,263,0,2794,12131,1689,9337,3926
AL,27537,FELIZ DESERTO,0,22,0,0,1479,4,0,0,27,0,0,0,0,28,0,0,0,0,0,0,76,0,0,0,0,0,1366,0,81,0,234,2225,247,1991,652
AL,27553,FLEXEIRAS,0,18,0,0,3553,3,0,0,198,0,0,0,0,323,0,0,0,0,0,0,122,0,0,0,0,0,3330,0,55,0,634,5595,530,4961,1790
AL,27570,GIRAU DO PONCIANO,0,217,0,0,9295,30,0,0,47,0,0,0,0,1487,0,0,0,0,0,0,625,0,0,0,0,0,7528,0,564,0,4664,18166,1764,13502,5447
AL,27596,IBATEGUARA,0,65,0,0,3037,16,0,0,17,0,0,0,0,378,0,0,0,0,0,0,559,0,0,0,0,0,3031,0,532,0,2666,8273,1256,5607,2323
AL,27618,IGACI,0,92,0,0,7746,30,0,0,20,0,0,0,0,426,0,0,0,0,0,0,260,0,0,0,0,0,7647,0,388,0,4841,16258,1816,11417,4409
AL,27634,IGREJA NOVA,0,58,0,0,5887,16,0,0,41,0,0,0,0,268,0,0,0,0,0,0,391,0,0,0,0,0,6149,0,700,0,3381,13664,2928,10283,4128
AL,27650,INHAPI,0,80,0,0,4753,5,0,0,18,0,0,0,0,547,0,0,0,0,0,0,317,0,0,0,0,0,4995,0,359,0,2630,10053,936,7423,2836
AL,27677,JACARE DOS HOMENS,0,22,0,0,2182,2,0,0,145,0,0,0,0,53,0,0,0,0,0,0,107,0,0,0,0,0,2328,0,214,0,715,3917,281,3202,1070
AL,27693,JACUIPE,0,14,0,0,2371,9,0,0,19,0,0,0,0,50,0,0,0,0,0,0,24,0,0,0,0,0,2175,0,90,0,1021,4273,488,3252,1264
AL,27715,JAPARATINGA,0,12,0,0,1624,8,0,0,18,0,0,0,0,58,0,0,0,0,0,0,193,0,0,0,0,0,1961,0,488,0,1012,4137,851,3125,1037
AL,27731,JARAMATAIA,0,123,0,0,1734,3,0,0,7,0,0,0,0,218,0,0,0,0,0,0,159,0,0,0,0,0,1765,0,202,0,708,3534,402,2826,1039
AL,27758,JOAQUIM GOMES,0,233,0,0,5081,10,0,0,51,0,0,0,0,233,0,0,0,0,0,0,590,0,0,0,0,0,4542,0,704,0,3784,12189,1525,8405,3841
AL,27774,JUNDIA,0,9,0,0,1681,2,0,0,3,0,0,0,0,15,0,0,0,0,0,0,45,0,0,0,0,0,1523,0,40,0,288,2532,253,2244,917
AL,27790,JUNQUEIRO,0,371,0,0,7745,20,0,0,418,0,0,0,0,95,0,0,0,0,0,0,372,0,0,0,0,0,7543,0,592,0,3824,15025,1457,11201,3789
AL,27812,LAGOA DA CANOA,0,215,0,0,5195,15,0,0,25,0,0,0,0,283,0,0,0,0,0,0,252,0,0,0,0,0,5201,0,281,0,2902,10658,960,7756,3085
AL,27839,LIMOEIRO DE ANADIA,0,542,0,0,7070,17,0,0,43,0,0,0,0,452,0,0,0,0,0,0,225,0,0,0,0,0,6681,0,176,0,3377,13942,1766,10565,4158
AL,27855,MACEIO,0,7777,0,0,218607,7503,0,0,10561,0,0,0,0,18282,0,0,0,0,0,0,50064,0,0,0,0,0,184388,0,68168,0,70874,416017,44242,345143,80694
AL,27871,MAJOR ISIDORO,0,67,0,0,5859,39,0,0,112,0,0,0,0,1092,0,0,0,0,0,0,217,0,0,0,0,0,4910,0,294,0,3111,11709,1364,8598,3242
AL,27898,MARAGOGI,0,42,0,0,5576,10,0,0,60,0,0,0,0,951,0,0,0,0,0,0,223,0,0,0,0,0,4499,0,599,0,2449,11280,2556,8831,3146
AL,27910,MARAVILHA,0,82,0,0,3656,2,0,0,36,0,0,0,0,96,0,0,0,0,0,0,76,0,0,0,0,0,3777,0,210,0,2174,7416,589,5242,1960
AL,27936,MARECHAL DEODORO,0,227,0,0,10042,113,0,0,834,0,0,0,0,1228,0,0,0,0,0,0,869,0,0,0,0,0,9539,0,1197,0,3812,19917,2725,16105,5436
AL,27952,MARIBONDO,0,52,0,0,5132,38,0,0,89,0,0,0,0,236,0,0,0,0,0,0,397,0,0,0,0,0,4711,0,498,0,2364,10053,1498,7689,2727
AL,27979,MAR VERMELHO,0,16,0,0,1592,3,0,0,21,0,0,0,0,20,0,0,0,0,0,0,68,0,0,0,0,0,1600,0,96,0,207,2391,277,2184,675
AL,27995,MATA GRANDE,0,353,0,0,4034,3,0,0,71,0,0,0,0,3043,0,0,0,0,0,0,149,0,0,0,0,0,7634,0,155,0,3329,14585,2728,11256,4342
AL,28010,MATRIZ DE CAMARAGIBE,0,98,0,0,7270,24,0,0,26,0,0,0,0,114,0,0,0,0,0,0,721,0,0,0,0,0,6667,0,406,0,3599,13530,1350,9931,3186
AL,28037,MESSIAS,0,62,0,0,3961,39,0,0,523,0,0,0,0,421,0,0,0,0,0,0,554,0,0,0,0,0,3477,0,474,0,1891,8287,1012,6396,2269
AL,28053,MINADOR DO NEGRAO,0,59,0,0,1879,2,0,0,212,0,0,0,0,453,0,0,0,0,0,0,65,0,0,0,0,0,1499,0,76,0,869,3743,332,2874,1171
AL,28070,MONTEIROPOLIS,0,33,0,0,2476,8,0,0,22,0,0,0,0,52,0,0,0,0,0,0,38,0,0,0,0,0,2289,0,115,0,952,4352,551,3400,1216
AL,28096,MURICI,0,199,0,0,7740,19,0,0,91,0,0,0,0,375,0,0,0,0,0,0,749,0,0,0,0,0,7002,0,981,0,1343,12703,1361,11360,4203
AL,28118,NOVO LINO,0,254,0,0,2746,1,0,0,131,0,0,0,0,549,0,0,0,0,0,0,272,0,0,0,0,0,3009,0,503,0,582,5475,594,4893,1727
AL,28134,OLHO D AGUA DAS FLORES,0,88,0,0,5870,15,0,0,134,0,0,0,0,322,0,0,0,0,0,0,294,0,0,0,0,0,5857,0,492,0,2596,11211,1176,8615,2982
AL,28150,OLHO D AGUA DO CASADO,0,15,0,0,2753,3,0,0,102,0,0,0,0,166,0,0,0,0,0,0,46,0,0,0,0,0,2636,0,123,0,1105,4916,368,3811,1410
AL,28177,OLHO D AGUA GRANDE,0,47,0,0,1725,1,0,0,4,0,0,0,0,76,0,0,0,0,0,0,30,0,0,0,0,0,1822,0,70,0,830,3345,383,2515,872
AL,28193,OLIVENCA,0,44,0,0,3136,4,0,0,19,0,0,0,0,1512,0,0,0,0,0,0,196,0,0,0,0,0,3157,0,174,0,1556,6893,352,5337,2080
AL,28215,OURO BRANCO,0,25,0,0,3640,1,0,0,3,0,0,0,0,141,0,0,0,0,0,0,32,0,0,0,0,0,3395,0,25,0,1608,6332,424,4724,1762
AL,28231,PALESTINA,0,8,0,0,1423,0,0,0,39,0,0,0,0,402,0,0,0,0,0,0,8,0,0,0,0,0,1708,0,33,0,202,2534,237,2332,806
AL,28258,PALMEIRA DOS INDIOS,0,760,0,0,20560,118,0,0,337,0,0,0,0,1973,0,0,0,0,0,0,1630,0,0,0,0,0,17855,0,3004,0,9107,40149,5144,31042,10703
AL,28274,PAO DE ACUCAR,0,170,0,0,7237,38,0,0,45,0,0,0,0,779,0,0,0,0,0,0,208,0,0,0,0,0,7734,0,1592,0,3271,14681,1108,11410,3909
AL,28290,PASSO DE CAMARAGIBE,0,31,0,0,4205,6,0,0,37,0,0,0,0,228,0,0,0,0,0,0,513,0,0,0,0,0,4133,0,144,0,1836,8243,1294,6407,2223
AL,28312,PAULO JACINTO,0,48,0,0,2457,8,0,0,14,0,0,0,0,164,0,0,0,0,0,0,250,0,0,0,0,0,2449,0,187,0,288,4061,624,3773,1345
AL,28339,PENEDO,0,270,0,0,15153,61,0,0,348,0,0,0,0,581,0,0,0,0,0,0,994,0,0,0,0,0,15659,0,2403,0,6957,29820,3350,22863,6907
AL,28355,PIACABUCU,0,256,0,0,4580,18,0,0,116,0,0,0,0,151,0,0,0,0,0,0,342,0,0,0,0,0,4786,0,484,0,2936,10501,1267,7565,3130
AL,28371,PILAR,0,222,0,0,10380,45,0,0,247,0,0,0,0,987,0,0,0,0,0,0,656,0,0,0,0,0,9346,0,789,0,4818,20339,3102,15521,5268
AL,28398,PINDOBA,0,11,0,0,1137,0,0,0,48,0,0,0,0,19,0,0,0,0,0,0,16,0,0,0,0,0,1077,0,49,0,108,1569,94,1461,471
AL,28410,PIRANHAS,0,48,0,0,5315,24,0,0,71,0,0,0,0,236,0,0,0,0,0,0,558,0,0,0,0,0,5591,0,733,0,3118,11768,1207,8650,3517
AL,28436,POCO DAS TRINCHEIRAS,0,24,0,0,4304,5,0,0,12,0,0,0,0,222,0,0,0,0,0,0,138,0,0,0,0,0,4445,0,167,0,1980,7935,397,5955,2196
AL,28452,PORTO CALVO,0,191,0,0,7642,19,0,0,352,0,0,0,0,204,0,0,0,0,0,0,544,0,0,0,0,0,7353,0,1693,0,4057,16068,1990,12011,4034
AL,28479,PORTO DE PEDRAS,0,40,0,0,2301,18,0,0,46,0,0,0,0,383,0,0,0,0,0,0,286,0,0,0,0,0,2248,0,216,0,1228,5122,962,3894,1288
AL,28495,PORTO REAL DO COLEGIO,0,144,0,0,4713,16,0,0,24,0,0,0,0,747,0,0,0,0,0,0,180,0,0,0,0,0,4909,0,556,0,2854,11618,2837,8764,3402
AL,28517,QUEBRANGULO,0,42,0,0,4317,11,0,0,62,0,0,0,0,222,0,0,0,0,0,0,242,0,0,0,0,0,3936,0,423,0,641,6897,1086,6256,2171
AL,28533,RIO LARGO,0,436,0,0,21160,205,0,0,423,0,0,0,0,1417,0,0,0,0,0,0,4525,0,0,0,0,0,17003,0,2738,0,7218,37469,4454,30251,8141
AL,28550,ROTEIRO,0,17,0,0,1775,3,0,0,69,0,0,0,0,29,0,0,0,0,0,0,215,0,0,0,0,0,1730,0,45,0,1374,4155,407,2781,1272
AL,28576,SANTA LUZIA DO NORTE,0,41,0,0,2205,111,0,0,19,0,0,0,0,427,0,0,0,0,0,0,325,0,0,0,0,0,1826,0,283,0,939,4490,615,3551,1250
AL,28592,SANTANA DO IPANEMA,0,226,0,0,12504,73,0,0,218,0,0,0,0,2651,0,0,0,0,0,0,1749,0,0,0,0,0,11654,0,978,0,5112,24798,2290,19686,7029
AL,28614,SANTANA DO MUNDAU,0,23,0,0,3278,8,0,0,44,0,0,0,0,171,0,0,0,0,0,0,200,0,0,0,0,0,3071,0,193,0,830,5715,681,4885,2101
AL,28630,SAO BRAS,0,75,0,0,1945,3,0,0,94,0,0,0,0,115,0,0,0,0,0,0,176,0,0,0,0,0,1844,0,157,0,378,3742,1115,3364,1204
AL,28657,SAO JOSE DA LAJE,0,80,0,0,6290,18,0,0,80,0,0,0,0,386,0,0,0,0,0,0,360,0,0,0,0,0,5716,0,291,0,848,10108,1529,9260,3770
AL,28673,SAO JOSE DA TAPERA,0,71,0,0,7284,10,0,0,8,0,0,0,0,709,0,0,0,0,0,0,243,0,0,0,0,0,7177,0,287,0,4319,15301,1479,10982,4696
AL,28690,SAO LUIS DO QUITUNDE,0,101,0,0,8330,38,0,0,36,0,0,0,0,247,0,0,0,0,0,0,1293,0,0,0,0,0,7624,0,816,0,4227,17702,3175,13475,5290
AL,28711,SAO MIGUEL DOS CAMPOS,0,436,0,0,14501,120,0,0,176,0,0,0,0,824,0,0,0,0,0,0,2136,0,0,0,0,0,13688,0,1482,0,2213,24311,3192,22098,7641
AL,28738,SAO MIGUEL DOS MILAGRES,0,23,0,0,1950,18,0,0,23,0,0,0,0,182,0,0,0,0,0,0,308,0,0,0,0,0,1732,0,211,0,368,3550,740,3182,1177
AL,28754,SAO SEBASTIAO,0,243,0,0,6829,40,0,0,57,0,0,0,0,2204,0,0,0,0,0,0,294,0,0,0,0,0,8279,0,399,0,5160,18664,3139,13504,5524
AL,28770,SATUBA,0,140,0,0,3626,195,0,0,101,0,0,0,0,283,0,0,0,0,0,0,608,0,0,0,0,0,3015,0,647,0,1294,7059,1208,5765,1707
AL,28797,TANQUE D ARCA,0,27,0,0,1991,9,0,0,134,0,0,0,0,64,0,0,0,0,0,0,80,0,0,0,0,0,1963,0,129,0,1471,4579,658,3108,1161
AL,28819,TAQUARANA,0,109,0,0,5194,7,0,0,22,0,0,0,0,80,0,0,0,0,0,0,114,0,0,0,0,0,5635,0,99,0,2360,9848,690,7488,3026
AL,28835,TRAIPU,0,198,0,0,7406,13,0,0,444,0,0,0,0,338,0,0,0,0,0,0,525,0,0,0,0,0,7637,0,1499,0,3765,15603,1273,11838,4343
AL,28851,UNIAO DOS PALMARES,0,371,0,0,13480,134,0,0,324,0,0,0,0,893,0,0,0,0,0,0,2839,0,0,0,0,0,12614,0,2630,0,8904,32051,4167,23147,8842
AL,28878,VICOSA,0,165,0,0,7590,62,0,0,135,0,0,0,0,244,0,0,0,0,0,0,859,0,0,0,0,0,7969,0,1723,0,3687,16605,2190,12918,4899
AL,28894,CRAIBAS,0,383,0,0,5612,21,0,0,32,0,0,0,0,986,0,0,0,0,0,0,228,0,0,0,0,0,6376,0,339,0,3272,12666,1058,9394,3753
AL,28916,SENADOR RUI PALMEIRA,0,29,0,0,3155,5,0,0,6,0,0,0,0,54,0,0,0,0,0,0,35,0,0,0,0,0,2973,0,47,0,1247,5391,330,4144,1654
AL,28932,SENADOR TEOTONIO VILELA,0,544,0,0,10250,25,0,0,69,0,0,0,0,242,0,0,0,0,0,0,1195,0,0,0,0,0,10066,0,467,0,6952,22108,2451,15156,5003
AM,2003,APUI,0,1423,0,0,8,9,0,0,0,0,0,0,0,2721,0,0,0,0,0,0,0,0,0,0,33,0,2052,0,427,0,3242,7425,399,4183,1294
AM,2011,NOVO AYRAO,0,1528,0,0,104,2,0,0,0,0,0,0,0,1764,0,0,0,0,0,0,0,0,0,0,518,0,2340,0,193,0,1713,5685,291,3972,1204
AM,2020,GUAJARA,0,2818,0,0,43,1,0,0,0,0,0,0,0,2276,0,0,0,0,0,0,0,0,0,0,46,0,995,0,189,0,3985,8156,418,4171,1556
AM,2038,ANORI,0,1540,0,0,28,3,0,0,0,0,0,0,0,2359,0,0,0,0,0,0,0,0,0,0,505,0,2918,0,167,0,1834,6418,299,4584,1349
AM,2046,CAREIRO DA VARZEA,0,3448,0,0,120,7,0,0,0,0,0,0,0,4131,0,0,0,0,0,0,0,0,0,0,2021,0,3674,0,397,0,2842,11072,330,8230,2332
AM,2054,ATALAIA DO NORTE,0,474,0,0,204,0,0,0,0,0,0,0,0,1320,0,0,0,0,0,0,0,0,0,0,29,0,1352,0,105,0,1282,3468,189,2186,699
AM,2070,AUTAZES,0,1981,0,0,69,4,0,0,0,0,0,0,0,5690,0,0,0,0,0,0,0,0,0,0,849,0,5682,0,335,0,4234,12994,462,8760,2448
AM,2097,BARCELOS,0,1186,0,0,3,2,0,0,0,0,0,0,0,2986,0,0,0,0,0,0,0,0,0,0,41,0,2497,0,51,0,1713,5626,188,3913,872
AM,2119,BARREIRINHA,0,1792,0,0,75,1,0,0,0,0,0,0,0,5470,0,0,0,0,0,0,0,0,0,0,296,0,6706,0,208,0,2903,11628,446,8725,2456
AM,2135,BENJAMIN CONSTANT,0,1952,0,0,265,0,0,0,0,0,0,0,0,5392,0,0,0,0,0,0,0,0,0,0,51,0,6039,0,1157,0,3832,13460,770,9628,3630
AM,2151,BOCA DO ACRE,0,2412,0,0,157,24,0,0,0,0,0,0,0,5079,0,0,0,0,0,0,0,0,0,0,64,0,5818,0,615,0,5008,14045,807,9037,3098
AM,2178,BORBA,0,3670,0,0,61,20,0,0,0,0,0,0,0,4823,0,0,0,0,0,0,0,0,0,0,478,0,4674,0,416,0,4006,12972,540,8966,3250
