STATE,CD_MUN,NM_MUN,VOTES_INCUMBENT,VOTES_CHALLENGER,QT_ABST,QT_APT,QT_ATTEND,QT_BLANK,QT_NULL
MA,8338,MIRADOR,6901,1432,2693,12612,9919,149,1147
MA,8346,SÃO JOÃO DO SÓTER,5365,816,2787,10288,7501,93,1003
MA,8354,MIRINZAL,5547,618,2085,9107,7022,178,417
MA,8362,SÃO JOSÉ DOS BASILIOS,3688,363,1230,5979,4749,82,467
MA,8370,MONÇÃO,9137,1579,3498,16186,12688,160,1439
MA,8389,SÃO PEDRO DA ÁGUA BRANCA,3638,941,1869,7005,5136,58,377
MA,8397,MONTES ALTOS,3475,1242,1207,6674,5467,90,394
MA,8400,SÃO PEDRO DOS CRENTES,870,1555,513,3214,2701,20,154
MA,8419,MORROS,6934,517,2127,10857,8730,73,793
MA,8427,SÃO RAIMUNDO DA DOCA BEZERRA,2581,545,849,4492,3643,44,339
MA,8435,NINA RODRIGUES,4135,856,1252,6883,5631,33,407
MA,8443,SÃO ROBERTO,2353,264,675,3646,2971,30,202
MA,8451,NOVA IORQUE,1498,745,642,3351,2709,46,335
MA,8460,SATUBINHA,2524,418,929,4388,3459,70,322
MA,8478,OLHO D`ÁGUA DAS CUNHÃS,6739,1838,3113,13044,9931,237,865
MA,8486,SENADOR ALEXANDRE COSTA,3726,593,2029,7186,5157,53,690
MA,8494,PAÇO DO LUMIAR,25458,5638,6729,42531,35802,708,1256
MA,8508,SENADOR LA ROQUE,7600,2245,3226,14791,11565,204,1084
MA,8516,PALMEIRÂNDIA,7097,633,2972,12257,9285,245,1036
MA,8524,SERRANO DO MARANHÃO,4305,316,1676,7158,5482,98,557
MA,8532,PARAIBANO,7286,1379,3404,13693,10289,198,995
MA,8540,SUCUPIRA DO RIACHÃO,2225,381,756,3907,3151,52,415
MA,8559,PARNARAMA,12265,2063,4543,21663,17120,330,1878
MA,8567,TRIZIDELA DO VALE,7314,1573,3389,13878,10489,184,877
MA,8575,PASSAGEM FRANCA,6308,1771,3147,12836,9689,221,1140
MA,8583,TUFILÂNDIA,2793,191,1016,4395,3379,23,309
MA,8591,PASTOS BONS,6382,1508,2176,11453,9277,150,1001
MA,8605,TURILÂNDIA,6478,631,2862,11201,8339,92,767
MA,8613,PEDREIRAS,14520,3692,6432,27587,21155,346,1466
MA,8621,VILA NOVA DOS MARTÍRIOS,2602,965,781,4791,4010,45,255
MA,8630,PENALVA,13283,1224,4989,21673,16684,131,1498
MA,8656,PERI MIRIM,5334,671,2442,9396,6954,201,510
MA,8672,PINDARÉ-MIRIM,11628,1441,3776,19058,15282,226,1404
MA,8699,PINHEIRO,27907,4517,10804,47900,37096,546,2255
MA,8710,PIO XII,8325,2112,3662,16023,12361,194,1151
MA,8737,PIRAPEMAS,5933,719,2263,10336,8073,138,972
MA,8753,POÇÃO DE PEDRAS,8415,1522,3471,14896,11425,262,861
MA,8770,PORTO FRANCO,5827,3282,2311,12499,10188,107,515
MA,8796,PRESIDENTE DUTRA,15409,2909,5995,26847,20852,423,1514
MA,8818,PRESIDENTE JUSCELINO,4832,347,1508,7376,5868,21,427
MA,8834,PRESIDENTE VARGAS,5429,449,1227,7815,6588,81,430
MA,8850,PRIMEIRA CRUZ,5160,495,1363,8138,6775,143,743
MA,8877,RIACHÃO,6622,1986,2863,12644,9781,103,794
MA,8893,SÃO JOSÉ DE RIBAMAR,33872,5277,9232,53511,44279,713,1862
MA,8915,ROSÁRIO,15058,1729,5002,24148,19146,306,1141
MA,8931,SAMBAÍBA,2294,823,765,4294,3529,26,305
MA,8958,SANTA HELENA,11662,1136,4641,19298,14657,251,1107
MA,8974,SANTA LUZIA,23391,5076,10200,42951,32751,433,2357
MA,8990,SANTA QUITÉRIA DO MARANHÃO,10263,826,2720,15779,13059,328,1275
MA,9016,SANTA RITA,9157,2241,3741,16909,13168,245,1080
MA,9032,SANTO ANTÔNIO DOS LOPES,6481,845,1942,10273,8331,109,717
MA,9059,SÃO BENEDITO DO RIO PRETO,7086,515,1598,10414,8816,91,862
MA,9075,SÃO BENTO,13101,2128,5879,23571,17692,435,1351
MA,9091,SÃO BERNARDO,7650,3209,3196,16215,13019,211,1392
MA,9113,SÃO DOMINGOS DO MARANHÃO,12104,4361,5064,24222,19158,242,1972
MA,9130,SÃO FÉLIX DE BALSAS,2147,335,589,3389,2800,58,224
MA,9156,SÃO FRANCISCO DO MARANHÃO,4360,670,1886,8151,6265,189,782
MA,9172,SÃO JOÃO BATISTA,10685,683,4082,17101,13019,152,1082
MA,9199,SÃO JOÃO DOS PATOS,7329,3032,4187,16718,12531,402,1327
MA,9210,SÃO LUÍS,328701,98749,103775,615977,512202,10115,15962
MA,9237,SÃO MATEUS DO MARANHÃO,13646,2127,6664,25140,18476,247,1860
MA,9253,SÃO RAIMUNDO DAS MANGABEIRAS,4566,3002,2286,10955,8669,114,733
MA,9270,SÃO VICENTE FERRER,8249,622,3919,14363,10444,207,819
MA,9296,SÍTIO NOVO,4631,3386,2343,11579,9236,132,773
MA,9318,SUCUPIRA DO NORTE,4041,799,1429,7297,5868,171,707
MA,9334,TASSO FRAGOSO,1733,1423,971,4671,3700,54,413
MA,9350,TIMBIRAS,8364,1263,5096,16765,11669,187,1473
MA,9377,TIMON,53700,8083,17560,89866,72306,1205,5303
MA,9393,TUNTUM,14693,2209,5409,24758,19349,320,1774
MA,9415,TURIAÇU,10994,2858,4871,20865,15994,305,1418
MA,9431,TUTÓIA,12038,5656,6249,27908,21659,728,2142
MA,9458,URBANO SANTOS,9669,1019,3048,15737,12689,286,1366
MA,9474,VARGEM GRANDE,13896,2588,5388,24667,19279,271,1686
MA,9490,VIANA,17174,4480,6314,31081,24767,408,1748
MA,9512,VITÓRIA DO MEARIM,10408,2910,6048,21861,15813,495,1319
MA,9539,VITORINO FREIRE,11100,2549,4544,20645,16101,352,1360
MA,9555,BOM JARDIM,11861,3427,5738,23856,18118,399,1404
MA,9571,SANTA INÊS,27227,7767,9677,49452,39775,631,2719
MA,9598,PAULO RAMOS,7301,1669,2515,13295,10780,295,1131
MA,9610,AÇAILÂNDIA,26489,16207,13107,61029,47922,879,2355
MA,9636,ESTREITO,8311,4057,3330,17205,13875,228,728
MA,9652,SANTA LUZIA DO PARUÁ,7762,2272,2870,14345,11475,175,936
MA,9679,ARAME,7692,4258,3591,17475,13884,232,1159
MA,9695,MIRANDA DO NORTE,7309,791,3024,12133,9109,105,691
MA,9717,ZÉ DOCA,15703,3630,7289,29322,22033,276,1705
MG,40002,ALFREDO VASCONCELOS,2097,1187,457,4224,3767,107,162
MG,40010,ABADIA DOS DOURADOS,1880,2107,666,5293,4627,164,244
MG,40029,ARAPORÃ,1858,1668,594,4618,4024,70,134
MG,40037,ABAETÉ,4691,7621,3464,17615,14151,530,501
MG,40045,BRASILÂNDIA DE MINAS,3221,2991,1732,8571,6839,130,284
MG,40053,ABRE CAMPO,3842,3432,2002,10533,8531,321,583
MG,40061,CAPITÃO ANDRADE,1438,986,771,3590,2819,66,235
MG,40070,ACAIACA,1400,809,809,3335,2526,71,149
MG,40088,CARNEIRINHO,3342,2638,1489,7895,6406,85,170
MG,40096,AÇUCENA,3564,1373,2757,8772,6015,301,545
MG,40100,CATUJI,2660,1471,1579,6503,4924,135,474
MG,40118,ÁGUA BOA,4404,2137,3480,11258,7778,170,798
MG,40126,DIVISA ALEGRE,1451,1270,953,4131,3178,55,291
MG,40134,ÁGUA COMPRIDA,403,938,360,1900,1540,51,71
MG,40142,DIVISÓPOLIS,2071,1757,1393,5779,4386,67,370
MG,40150,AGUANIL,1407,792,388,2959,2571,124,144
MG,40169,DURANDÉ,2061,1526,1174,5305,4131,115,237
MG,40177,ÁGUAS FORMOSAS,5735,2699,3804,13636,9832,198,804
MG,40185,ENTRE FOLHAS,2454,801,668,4435,3767,107,266
MG,40193,ÁGUAS VERMELHAS,2628,2708,2671,9107,6436,265,632
MG,40207,FERVEDOURO,3122,1949,1398,7261,5863,193,358
MG,40215,AIMORÉS,7459,5838,5076,20056,14980,430,660
MG,40223,FRANCISCÓPOLIS,1622,599,1441,4204,2763,50,394
MG,40231,AIURUOCA,1395,1822,1036,4867,3831,131,294
MG,40240,ICARAÍ DE MINAS,2731,1970,2148,7311,5163,55,299
MG,40258,ALAGOA,601,1067,440,2339,1899,63,82
MG,40266,IPABA,5810,1911,2364,10914,8550,138,356
MG,40274,ALBERTINA,571,1068,435,2292,1857,36,126
MG,40282,JAÍBA,7503,5379,3852,18299,14447,300,797
MG,40290,ALÉM PARAÍBA,13069,5883,5323,27734,22411,534,837
MG,40304,JAMPRUCA,1910,617,1029,3975,2946,80,272
MG,40312,ALFENAS,13836,21585,9023,50575,41552,1618,1571
MG,40320,JUATUBA,5706,3094,2042,12757,10715,437,608
MG,40339,ALMENARA,12024,4571,7455,26867,19412,382,1550
MG,40347,LAGOA GRANDE,2090,2147,1172,5836,4664,91,236
MG,40355,ALPERCATA,2459,1179,920,5046,4126,92,231
MG,40363,LIMEIRA DO OESTE,2380,1383,937,5086,4149,67,133
MG,40371,ALPINÓPOLIS,5101,4595,2220,13523,11303,426,527
MG,40380,LONTRA,3289,924,1735,6632,4897,125,434
MG,40398,ALTEROSA,2963,4857,1534,10161,8627,245,343
MG,40401,MAMONAS,1718,1711,792,4631,3839,98,243
MG,40410,ALTO RIO DOCE,3462,3184,3337,11205,7868,242,577
MG,40428,MATA VERDE,2011,1449,1401,5540,4139,56,481
MG,40436,ALVARENGA,1668,1215,734,3893,3159,51,176
MG,40444,MATIAS CARDOSO,2655,1341,1716,6260,4544,91,288
MG,40452,ALVINÓPOLIS,6047,2538,2421,12519,10098,317,726
MG,40460,MONTEZUMA,1753,974,1474,4784,3310,47,394
MG,40479,ALVORADA DE MINAS,1365,376,1024,3163,2139,65,224
MG,40487,NAQUE,2142,842,999,4438,3439,119,241
MG,40495,AMPARO DO SERRA,2064,938,1012,4525,3513,100,258
MG,40509,NOVO ORIENTE DE MINAS,3120,1458,2765,8226,5461,115,568
MG,40517,ANDRADAS,5565,13458,3446,25278,21832,956,993
MG,40525,PALMÓPOLIS,2011,1287,1935,6038,4103,99,569
MG,40533,CACHOEIRA DE PAJEÚ,2739,1715,1748,7021,5273,140,537
MG,40541,PEDRAS DE MARIA DA CRUZ,3528,699,1799,6567,4768,75,360
MG,40550,ANDRELÂNDIA,2550,3957,1720,9315,7595,219,409
MG,40568,PERIQUITO,2687,1035,1452,5687,4235,103,281
MG,40576,ANTÔNIO CARLOS,4304,2131,1444,8997,7553,316,385
MG,40584,PONTO DOS VOLANTES,2143,2339,1729,7144,5415,102,641
MG,40592,ANTÔNIO DIAS,3233,2259,1651,8091,6440,245,363
MG,40606,RIACHINHO,2252,1259,1157,5088,3931,69,275
MG,40614,ANTÔNIO PRADO DE MINAS,617,592,191,1543,1352,23,54
MG,40622,ROSÁRIO DA LIMEIRA,1773,1345,554,4142,3588,88,210
MG,40630,ARAÇAÍ,766,763,409,2221,1812,43,97
MG,40649,SANTA BÁRBARA DO LESTE,3016,1490,1134,6369,5235,155,370
MG,40657,ARACITABA,737,564,263,1820,1557,41,113
MG,40665,SANTA RITA DE MINAS,2181,1077,769,4491,3722,116,212
MG,40673,ARAÇUAÍ,8306,7106,8509,26022,17513,413,1100
MG,40681,SANTANA DO PARAÍSO,6077,2533,2302,11973,9671,194,514
MG,40690,ARAGUARI,21684,33162,12327,78603,66276,1947,2644
MG,40703,SÃO JOÃO DA LAGOA,1567,819,802,3573,2771,65,197
MG,40711,ARANTINA,1026,682,441,2447,2006,52,89
MG,40720,SÃO JOÃO DO MANHUAÇU,2889,2352,1088,6834,5746,155,233
MG,40738,ARAPONGA,2441,1168,1172,5716,4544,232,500
MG,40746,SÃO JOÃO DO MANTENINHA,1906,1067,604,3879,3275,70,181
MG,40754,ARAPUÁ,414,1412,322,2529,2207,107,123
MG,40762,SÃO JOÃO DO PACUÍ,1702,449,808,3292,2484,52,204
MG,40770,ARAÚJOS,960,2881,759,5147,4388,195,178
MG,40789,SÃO JOSÉ DA LAPA,6310,3410,1783,13367,11584,402,439
MG,40797,ARAXÁ,17197,29328,9383,64723,55340,1830,2658
MG,40800,SARZEDO,5070,3350,1535,11831,10296,479,484
MG,40819,ARCEBURGO,1507,3329,1264,6786,5522,198,318
MG,40827,SEM PEIXE,1141,857,511,2881,2370,92,168
MG,40835,ARCOS,8873,9375,3613,26237,22624,1345,1270
MG,40843,SENADOR AMARAL,1846,1340,856,4367,3511,92,119
MG,40851,AREADO,2951,4906,1696,10426,8730,247,322
MG,40860,UBAPORANGA,3007,2703,2084,8670,6586,198,390
MG,40878,ARGIRITA,1452,582,452,2786,2334,54,88
MG,40886,URUCUIA,2551,1518,1361,5821,4460,44,266
MG,40894,ARINOS,4689,3478,3122,12485,9363,182,738
MG,40908,VARGEM ALEGRE,2688,1033,1465,5722,4257,93,299
MG,40916,ASTOLFO DUTRA,4190,3097,1373,9549,8176,201,385
MG,40924,JOSENÓPOLIS,1591,371,990,3295,2305,20,264
MG,40932,ATALÉIA,5175,1674,4057,11942,7885,144,627
MG,40940,JUVENÍLIA,2129,1097,1335,4968,3633,73,266
MG,40959,AUGUSTO DE LIMA,1689,1018,952,4007,3055,87,154
MG,40967,LEME DO PRADO,1175,926,1171,3574,2403,35,181
MG,40975,BAEPENDI,4142,6335,2151,14304,12153,378,620
MG,40983,LUISBURGO,1167,2095,802,4496,3694,122,207
MG,40991,BALDIM,2892,1607,1672,6831,5159,155,225
MG,41009,LUISLÂNDIA,2530,539,1464,4987,3523,90,285
MG,41017,BAMBUÍ,4589,7504,3548,17700,14152,553,690
MG,41025,MÁRIO CAMPOS,3206,2062,1211,7545,6334,322,325
MG,41033,BANDEIRA,1671,787,810,3731,2921,64,286
MG,41041,MARTINS SOARES,2153,1414,861,4924,4063,104,240
MG,41050,BANDEIRA DO SUL,1385,1920,769,4481,3712,150,160
MG,41068,MIRAVÂNIA,1625,635,946,3445,2499,31,175
MG,41076,BARÃO DE COCAIS,9530,4130,2755,18974,16219,699,798
MG,41084,MONTE FORMOSO,1511,802,965,3598,2633,28,226
MG,41092,BARÃO DE MONTE ALTO,1722,1737,1131,5251,4120,100,342
MG,41106,NATALÂNDIA,1245,719,508,2668,2160,32,92
MG,41114,BARBACENA,39755,22237,12202,87811,75609,2489,4465
MG,41122,NINHEIRA,1481,2373,1949,6664,4715,177,548
MG,41130,BARRA LONGA,2042,1512,893,5180,4287,157,382
MG,41149,NOVA BELÉM,1249,750,1165,3526,2361,62,221
MG,41157,TRÊS MARIAS,7818,5847,4006,19559,15553,435,609
MG,41165,NOVA PORTEIRINHA,2957,1116,1016,5533,4517,93,256
MG,41173,BARROSO,7296,3537,2257,15272,13015,619,759
MG,41181,NOVORIZONTE,1601,995,1144,4156,3012,40,305
MG,41190,BELA VISTA DE MINAS,4570,1325,1584,8255,6671,171,303
MG,41203,OLHOS D'ÁGUA,2051,628,1024,4092,3068,60,231
MG,41211,BELMIRO BRAGA,1191,933,289,2727,2438,38,104
MG,41220,ORATÓRIOS,1904,788,780,3838,3058,69,185
MG,41238,BELO HORIZONTE,588898,521072,276369,1742843,1466474,58821,85288
MG,41246,ORIZÂNIA,2519,1247,960,5182,4222,84,252
MG,41254,BELO ORIENTE,8430,2855,3189,16161,12972,401,698
MG,41262,PADRE CARVALHO,1553,854,1224,4045,2821,37,303
MG,41270,BELO VALE,2765,2082,1003,6732,5729,296,285
MG,41289,PAI PEDRO,2296,477,1372,4617,3245,59,345
MG,41297,BERILO,3359,1714,3300,9358,6058,151,628
MG,41300,PATIS,2238,811,1339,4565,3226,37,80
MG,41319,BERTÓPOLIS,1385,605,542,2971,2429,105,241
MG,41327,PEDRA BONITA,1883,1594,738,4628,3890,69,255
MG,41335,BETIM,102075,51167,29662,212206,182544,6373,8227
MG,41343,PIEDADE DE CARATINGA,2300,1252,1277,5288,4011,107,255
MG,41351,BIAS FORTES,1606,1008,537,3552,3015,77,162
MG,41360,PINGO D'ÁGUA,1645,679,477,3135,2658,42,215
MG,41378,BICAS,3765,3253,1869,10786,8917,205,651
MG,41386,PINTÓPOLIS,2584,930,1460,5329,3869,75,207
MG,41394,BIQUINHAS,711,889,400,2293,1893,113,106
MG,41408,PONTO CHIQUE,1303,786,766,3137,2371,46,184
MG,41416,BOA ESPERANÇA,10517,9775,5377,28122,22745,715,797
MG,41424,REDUTO,1852,1393,865,4542,3677,70,185
MG,41432,BOCAINA DE MINAS,896,1886,642,4016,3374,109,251
MG,41440,SANTA BÁRBARA DO MONTE VERDE,1100,663,372,2503,2131,44,133
MG,41459,BOCAIÚVA,15789,5157,7255,31736,24481,699,1637
MG,41467,SANTA CRUZ DE MINAS,2061,2049,713,5681,4968,204,240
MG,41475,BOM DESPACHO,9075,13858,5172,32621,27449,1149,998
MG,41483,SANTA CRUZ DE SALINAS,1913,461,1006,3843,2837,58,335
MG,41491,BOM JARDIM DE MINAS,2031,1689,803,5151,4348,151,253
MG,41505,SANTA HELENA DE MINAS,1558,1286,1431,4738,3307,64,314
MG,41513,BOM JESUS DA PENHA,803,1312,431,2872,2441,91,124
MG,41521,SANTO ANTÔNIO DO RETIRO,2109,946,1117,4916,3799,110,499
MG,41530,BOM JESUS DO AMPARO,1669,1271,829,4391,3562,133,274
MG,41548,SÃO DOMINGOS DAS DORES,1325,1478,802,4013,3211,87,163
MG,41556,BOM JESUS DO GALHO,4942,3469,3094,12649,9555,247,621
MG,41564,SÃO FÉLIX DE MINAS,1318,540,457,2511,2054,49,102
MG,41572,BOM REPOUSO,2508,3132,1056,7373,6317,202,296
MG,41580,SÃO GERALDO DO BAIXIO,1108,611,429,2364,1935,56,112
MG,41599,BOM SUCESSO,3640,5892,2631,13919,11288,564,590
MG,41602,SÃO JOÃO DAS MISSÕES,2802,1017,1548,6114,4566,115,469
MG,41610,BONFIM,2088,2038,685,5705,5020,352,286
MG,41629,SÃO JOAQUIM DE BICAS,6756,2706,2340,13404,11064,458,584
MG,41637,BONFINÓPOLIS DE MINAS,1809,1624,1317,5044,3727,51,119
MG,41645,SÃO JOSÉ DA BARRA,2227,1592,1059,5446,4387,162,155
MG,41653,BORDA DA MATA,3549,5003,1747,11834,10087,383,629
MG,41661,ALTO CAPARAÓ,782,1816,676,3608,2932,81,126
MG,41670,BOTELHOS,4198,4305,2448,11947,9499,262,402
MG,41688,ANGELÂNDIA,1571,1884,1580,5672,4092,114,336
MG,41696,BOTUMIRIM,2243,785,1398,4875,3477,56,238
MG,41700,ARICANDUVA,1189,1220,889,3737,2848,110,243
MG,41718,BRASÍLIA DE MINAS,11852,3311,6575,23695,17120,384,960
MG,41726,BERIZAL,1638,796,781,3574,2793,29,234
MG,41734,BRÁS PIRES,1395,1048,884,3693,2809,91,168
MG,41742,BONITO DE MINAS,2965,673,1525,5720,4195,49,399
MG,41750,BRAÚNAS,1638,769,774,3811,3037,155,360
MG,41769,BUGRE,1245,1177,611,3454,2843,81,223
MG,41777,BRASÓPOLIS,2409,6162,2354,12001,9647,247,385
MG,41785,CABECEIRA GRANDE,1626,1519,875,4482,3607,101,232
MG,41793,BRUMADINHO,8059,6330,2859,20487,17628,788,911
MG,41807,CAMPO AZUL,1591,619,548,3012,2464,40,160
MG,41815,BUENO BRANDÃO,1695,4050,1396,8129,6733,346,349
MG,41823,CANTAGALO,970,999,920,3316,2396,67,248
MG,41831,BUENÓPOLIS,2565,1897,2737,7925,5188,225,320
MG,41840,CATAS ALTAS,1547,1059,531,3551,3020,85,168
MG,41858,BURITIS,4302,5891,3554,15058,11504,259,615
MG,41866,CATUTI,2000,689,1391,4572,3181,72,329
MG,41874,BURITIZEIRO,7854,4019,4680,18372,13692,360,778
MG,41882,CHAPADA GAÚCHA,2792,1338,1687,6340,4653,57,354
MG,41890,CABO VERDE,3379,3583,1701,9489,7788,240,347
MG,41904,CÔNEGO MARINHO,2412,948,1656,5574,3918,63,368
MG,41912,CACHOEIRA DA PRATA,1031,1169,414,3180,2766,107,115
MG,41920,CONFINS,1945,1114,333,4024,3691,143,174
MG,41939,CACHOEIRA DE MINAS,2283,3968,1210,8247,7037,223,237
MG,41947,CÓRREGO FUNDO,1588,1544,470,4299,3829,177,176
MG,41955,CACHOEIRA DOURADA,889,575,612,2247,1635,21,95
MG,41963,CRISÓLITA,2005,860,1381,4694,3313,47,307
MG,41971,CAETANÓPOLIS,2168,2369,1017,6661,5644,262,385
MG,41980,CUPARAQUE,1130,1195,642,3248,2606,58,175
MG,41998,CAETÉ,12723,7601,4920,29640,24720,1044,1286
MG,42005,CURRAL DE DENTRO,2176,1160,1228,5176,3948,62,483
MG,42013,CAIANA,1719,953,669,3742,3073,96,160
MG,42021,DELTA,2059,666,525,3600,3075,109,111
MG,42030,CAJURI,1775,946,659,3859,3200,119,191
MG,42048,DOM BOSCO,918,1215,528,2838,2310,19,92
MG,42056,CALDAS,2529,4999,1203,9735,8532,227,418
MG,42064,FREI LAGONEGRO,1050,689,427,2566,2139,40,306
MG,42072,CAMACHO,1041,1182,468,3031,2563,115,146
MG,42080,FRUTA DE LEITE,2119,419,1714,4827,3113,59,435
MG,42099,CAMANDUCAIA,4394,5801,2547,14499,11952,569,659
MG,42102,GAMELEIRAS,1370,1317,1316,4433,3117,53,297
MG,42110,CAMBUÍ,5245,7885,3108,18337,15229,442,712
MG,42129,GLAUCILÂNDIA,1539,573,396,2760,2364,52,125
MG,42137,CAMBUQUIRA,2055,4431,1627,9341,7714,220,439
MG,42145,GOIABEIRA,1047,708,338,2339,2001,44,148
MG,42153,CAMPANÁRIO,1400,571,630,2902,2272,34,195
MG,42161,GOIANÁ,1206,895,487,3064,2577,80,158
MG,42170,CAMPANHA,2042,5495,1918,10757,8839,291,400
MG,42188,GUARACIAMA,2881,614,674,4610,3936,65,255
MG,42196,CAMPESTRE,3441,7710,2682,15317,12635,489,540
MG,42200,IBIRACATU,2122,961,1348,5050,3702,70,409
MG,42218,CAMPINA VERDE,4559,6071,3399,14945,11546,156,382
MG,42226,IMBÉ DE MINAS,2056,1262,1224,5005,3781,53,331
MG,42234,CAMPO BELO,14847,11287,6652,37437,30785,1315,1893
MG,42242,INDAIABIRA,1396,1752,1348,5089,3741,65,378
MG,42250,CAMPO DO MEIO,3948,2509,1772,9137,7365,252,347
MG,42269,JAPONVAR,3331,820,1790,6603,4813,148,373
MG,42277,CAMPO FLORIDO,1061,1698,465,3442,2977,43,62
MG,42285,JENIPAPO DE MINAS,1178,1275,2070,4913,2843,51,251
MG,42293,CAMPOS ALTOS,2666,4209,1866,9584,7718,266,294
MG,42307,JOSÉ GONÇALVES DE MINAS,1007,1028,996,3378,2382,32,220
MG,42315,CAMPOS GERAIS,6711,6918,3766,19581,15815,640,828
MG,42323,JOSÉ RAYDAN,1370,636,858,3302,2444,69,274
MG,42331,CANAÃ,1723,1002,361,3648,3287,118,260
MG,42340,SÃO SEBASTIÃO DA VARGEM ALEGRE,999,721,287,2284,1997,43,122
MG,42358,CANÁPOLIS,4077,2108,1348,8128,6780,114,272
MG,42366,SÃO SEBASTIÃO DO ANTA,1500,1369,905,4146,3241,80,226
MG,42374,CANA VERDE,2018,1335,839,4650,3811,139,203
MG,42382,SERRANÓPOLIS DE MINAS,1305,890,546,3121,2575,86,231
MG,42390,CANDEIAS,3621,4317,1869,11389,9520,571,591
MG,42404,SETUBINHA,2185,1560,1990,6788,4798,125,679
MG,42412,CAPARAÓ,1284,1575,625,3841,3216,49,153
MG,42420,TAPARUBA,806,1070,554,2800,2246,92,173
MG,42439,CAPELA NOVA,1202,1501,638,4010,3372,246,209
MG,42447,UNIÃO DE MINAS,1497,1119,860,3665,2805,45,92
MG,42455,CAPELINHA,6624,6471,5799,21484,15685,525,1307
MG,42463,URUANA DE MINAS,1251,768,658,2903,2245,36,125
MG,42471,CAPETINGA,1844,2098,1274,5725,4451,131,237
MG,42480,VARGEM GRANDE DO RIO PARDO,1054,1252,764,3444,2680,29,264
MG,42498,CAPIM BRANCO,2672,1812,859,6051,5192,204,215
MG,42501,VARJÃO DE MINAS,975,2260,994,4555,3561,93,132
MG,42510,CAPINÓPOLIS,4383,4338,1651,11134,9483,175,341
MG,42528,VERDELÂNDIA,2489,999,1120,5135,4015,112,299
MG,42536,CAPITÃO ENÉAS,5280,1859,2496,10546,8050,155,480
MG,42544,VEREDINHA,1929,778,998,4138,3140,68,251
MG,42552,CAPITÓLIO,2312,2340,1272,6481,5209,152,193
MG,42560,VERMELHO NOVO,1626,1188,481,3714,3233,121,182
MG,42579,CAPUTIRA,2821,1902,1160,6755,5595,258,450
MG,42587,TOCOS DO MOJI,1136,1320,221,2974,2753,104,124
MG,42595,CARAÍ,5353,2012,4024,13181,9157,211,1195
MG,42617,CARANAÍBA,908,1180,357,2858,2501,129,161
MG,42633,CARANDAÍ,5992,6043,1968,17104,15136,1095,1003
MG,42650,CARANGOLA,10342,5905,4846,23856,19010,483,1115
MG,42676,CARATINGA,24818,14202,11673,57538,45865,1469,2444
MG,42692,CARBONITA,2803,1904,1924,7082,5158,114,193
MG,42714,CAREAÇU,1230,2001,849,4502,3653,109,161
MG,42730,CARLOS CHAGAS,5798,4398,4791,16478,11687,273,776
MG,42757,CARMÉSIA,901,394,265,1743,1478,33,97
MG,42773,CARMO DA CACHOEIRA,3574,2497,1619,8645,7026,270,378
MG,42790,CARMO DA MATA,2437,3430,900,7983,7083,280,506
MG,42811,CARMO DE MINAS,1847,4344,1310,8514,7204,237,351
MG,42838,CARMO DO CAJURU,5054,5189,1975,14303,12328,556,562
MG,42854,CARMO DO PARANAÍBA,4901,9600,4249,21116,16867,811,913
MG,42870,CARMO DO RIO CLARO,5032,5402,2689,14542,11853,301,440
MG,42897,CARMÓPOLIS DE MINAS,3710,4647,1652,11238,9586,306,536
MG,42919,CARRANCAS,780,1540,433,3030,2597,42,130
MG,42935,CARVALHÓPOLIS,794,1153,402,2617,2215,52,113
MG,42951,CARVALHOS,963,1612,545,3608,3063,114,234
MG,42978,CASA GRANDE,677,777,285,2133,1848,97,122
MG,42994,CASCALHO RICO,693,1020,325,2233,1908,12,78
MG,43010,CÁSSIA,4259,5001,2519,13082,10563,305,526
MG,43036,CONCEIÇÃO DA BARRA DE MINAS,985,1331,575,3298,2723,82,176
MG,43052,CATAGUASES,25896,9974,7879,50247,42368,1224,2123
MG,43079,CATAS ALTAS DA NORUEGA,1122,882,408,2815,2407,124,154
MG,43095,CAXAMBU,4721,6928,3457,17298,13841,400,667
MG,43117,CEDRO DO ABAETÉ,250,519,216,1096,880,28,62
MG,43133,CENTRAL DE MINAS,2168,1606,1088,5361,4273,106,262
MG,43150,CENTRALINA,3301,1857,1643,7377,5734,117,234
MG,43176,CHÁCARA,802,602,188,1823,1635,38,58
MG,43192,CHALÉ,1599,1520,1118,4738,3620,137,235
MG,43214,CHAPADA DO NORTE,3114,1673,3863,9485,5622,109,557
MG,43230,CHIADOR,1061,770,320,2452,2132,38,114
MG,43257,CIPOTÂNEA,1781,1202,1126,4859,3733,309,324
MG,43273,CLARAVAL,707,2313,624,3870,3246,41,101
MG,43290,CLARO DOS POÇÕES,2981,1529,1397,6600,5203,143,275
MG,43311,CLÁUDIO,5174,7440,2043,16773,14730,742,627
MG,43338,COIMBRA,1943,2053,807,5578,4771,189,316
MG,43354,COLUNA,2231,1656,1776,6502,4726,136,486
MG,43370,COMENDADOR GOMES,473,1274,412,2280,1868,28,30
MG,43397,COMERCINHO,2894,1249,1930,6767,4837,115,418
MG,43419,CONCEIÇÃO DA APARECIDA,2750,2584,1444,7402,5958,183,209
MG,43435,CONCEIÇÃO DAS PEDRAS,836,882,273,2268,1995,64,84
MG,43451,CONCEIÇÃO DAS ALAGOAS,5874,4758,3229,14848,11619,226,395
