STATE,CD_MUN,NM_MUN,VOTES_INCUMBENT,VOTES_CHALLENGER,QT_ABST,QT_APT,QT_ATTEND,QT_BLANK,QT_NULL
MG,41335,BETIM,90116,38828,32073,240925,208852,8049,9705
MG,41343,PIEDADE DE CARATINGA,2283,1453,1048,5424,4376,87,270
MG,41351,BIAS FORTES,1675,726,649,3610,2961,75,233
MG,41360,PINGO D'ÁGUA,1789,503,734,3529,2795,36,234
MG,41378,BICAS,3839,2389,2156,11169,9013,258,534
MG,41386,PINTÓPOLIS,2854,620,1972,5988,4016,62,278
MG,41394,BIQUINHAS,883,807,383,2434,2051,70,86
MG,41408,PONTO CHIQUE,1551,546,1077,3570,2493,20,177
MG,41416,BOA ESPERANÇA,10184,9442,6257,29868,23611,697,782
MG,41424,REDUTO,1638,1426,1020,4976,3956,114,257
MG,41432,BOCAINA DE MINAS,1435,1374,791,4282,3491,118,206
MG,41440,SANTA BÁRBARA DO MONTE VERDE,1252,590,600,2953,2353,67,149
MG,41459,BOCAIÚVA,17028,3448,8154,33771,25617,544,1554
MG,41467,SANTA CRUZ DE MINAS,1797,2051,745,6023,5278,281,213
MG,41475,BOM DESPACHO,9519,11629,5854,34938,29084,1228,1130
MG,41483,SANTA CRUZ DE SALINAS,2118,337,1268,4193,2925,52,347
MG,41491,BOM JARDIM DE MINAS,2373,1206,1146,5464,4318,142,290
MG,41505,SANTA HELENA DE MINAS,1777,1058,929,4257,3328,44,300
MG,41513,BOM JESUS DA PENHA,1277,869,513,3055,2542,69,142
MG,41521,SANTO ANTÔNIO DO RETIRO,2607,661,1515,5528,4013,73,472
MG,41530,BOM JESUS DO AMPARO,2043,933,915,4708,3793,128,248
MG,41548,SÃO DOMINGOS DAS DORES,2358,1120,1002,4956,3954,74,183
MG,41556,BOM JESUS DO GALHO,4601,2827,1639,10540,8901,237,772
MG,41564,SÃO FÉLIX DE MINAS,1034,600,770,2979,2209,59,146
MG,41572,BOM REPOUSO,3319,2405,1111,7799,6688,188,264
MG,41580,SÃO GERALDO DO BAIXIO,1105,648,446,2574,2128,43,128
MG,41599,BOM SUCESSO,4060,5418,3030,14619,11589,486,480
MG,41602,SÃO JOÃO DAS MISSÕES,3674,723,2036,7339,5303,79,669
MG,41610,BONFIM,2422,1454,963,6177,5214,431,319
MG,41629,SÃO JOAQUIM DE BICAS,7705,1905,2841,15913,13072,566,654
MG,41637,BONFINÓPOLIS DE MINAS,2039,933,1501,5146,3645,69,199
MG,41645,SÃO JOSÉ DA BARRA,2446,1310,1212,5742,4530,143,175
MG,41653,BORDA DA MATA,3992,4347,2256,12627,10371,370,501
MG,41661,ALTO CAPARAÓ,713,1691,361,3381,3020,77,93
MG,41670,BOTELHOS,4415,3705,2518,12512,9994,286,494
MG,41688,ANGELÂNDIA,2042,1481,2135,6274,4139,84,359
MG,41696,BOTUMIRIM,2347,492,1682,5135,3453,55,258
MG,41700,ARICANDUVA,1725,688,1159,4181,3022,94,327
MG,41718,BRASÍLIA DE MINAS,12722,2417,7182,25365,18183,297,1082
MG,41726,BERIZAL,1415,807,581,3310,2729,31,243
MG,41734,BRÁS PIRES,1669,792,923,3793,2870,78,142
MG,41742,BONITO DE MINAS,3273,510,2154,6468,4314,37,384
MG,41750,BRAÚNAS,1591,709,685,3702,3017,136,348
MG,41769,BUGRE,1394,904,846,3797,2951,109,198
MG,41777,BRAZÓPOLIS,3369,4845,2658,12546,9888,319,461
MG,41785,CABECEIRA GRANDE,2015,1110,1182,5088,3906,81,206
MG,41793,BRUMADINHO,7997,5245,3169,22704,19535,931,1020
MG,41807,CAMPO AZUL,1657,362,857,3304,2447,35,196
MG,41815,BUENO BRANDÃO,2064,3480,1659,8582,6923,351,322
MG,41823,CANTAGALO,1191,744,573,3010,2437,67,191
MG,41831,BUENÓPOLIS,2924,1356,3032,8315,5283,232,365
MG,41840,CATAS ALTAS,1471,1010,643,3998,3355,113,167
MG,41858,BURITIS,5497,4628,4109,16486,12377,266,581
MG,41866,CATUTI,2148,502,1023,4167,3144,50,333
MG,41874,BURITIZEIRO,7789,3296,5071,19476,14405,393,1023
MG,41882,CHAPADA GAÚCHA,3323,954,1739,6693,4954,62,433
MG,41890,CABO VERDE,3569,3086,1851,9773,7922,231,396
MG,41904,CÔNEGO MARINHO,2832,509,1115,4970,3855,61,318
MG,41912,CACHOEIRA DA PRATA,1001,680,381,3179,2798,85,85
MG,41920,CONFINS,1855,1008,445,4735,4290,141,188
MG,41939,CACHOEIRA DE MINAS,2316,3684,1318,8627,7309,246,244
MG,41947,CÓRREGO FUNDO,2083,1122,552,4629,4077,231,183
MG,41955,CACHOEIRA DOURADA,1178,428,672,2585,1913,34,87
MG,41963,CRISÓLITA,1982,614,955,4134,3179,32,371
MG,41971,CAETANÓPOLIS,2700,1663,1276,7363,6087,227,281
MG,41980,CUPARAQUE,1145,1254,798,3779,2981,53,250
MG,41998,CAETÉ,10460,6966,5201,31420,26219,1016,1115
MG,42005,CURRAL DE DENTRO,2065,1412,1527,5687,4160,56,454
MG,42013,CAIANA,1471,984,396,3356,2960,74,216
MG,42021,DELTA,2210,670,851,4412,3561,112,205
MG,42030,CAJURI,1736,719,757,3792,3035,150,221
MG,42048,DOM BOSCO,1287,657,666,3048,2382,52,160
MG,42056,CALDAS,3131,3863,1557,10248,8691,249,431
MG,42064,FREI LAGONEGRO,1495,405,528,2866,2338,60,281
MG,42072,CAMACHO,1166,1033,607,3184,2577,120,107
MG,42080,FRUTA DE LEITE,2296,342,1784,5008,3224,49,455
MG,42099,CAMANDUCAIA,5610,4878,2826,15639,12813,475,646
MG,42102,GAMELEIRAS,1848,758,857,3881,3024,43,280
MG,42110,CAMBUÍ,5590,6177,3475,19686,16211,493,799
MG,42129,GLAUCILÂNDIA,1663,445,461,3052,2591,61,108
MG,42137,CAMBUQUIRA,2026,4336,1866,9769,7903,201,362
MG,42145,GOIABEIRA,925,699,388,2504,2116,64,160
MG,42153,CAMPANÁRIO,1453,506,673,3036,2363,36,191
MG,42161,GOIANÁ,1290,637,605,3374,2769,97,192
MG,42170,CAMPANHA,2306,5215,2111,11563,9452,286,417
MG,42188,GUARACIAMA,3141,458,1059,5177,4118,69,254
MG,42196,CAMPESTRE,3391,7078,2792,15873,13081,614,566
MG,42200,IBIRACATU,2370,805,1736,5447,3711,41,409
MG,42218,CAMPINA VERDE,5648,4831,2441,14439,11998,204,467
MG,42226,IMBÉ DE MINAS,2149,1090,1391,5136,3745,37,301
MG,42234,CAMPO BELO,14116,8815,7288,38700,31412,1178,1602
MG,42242,INDAIABIRA,2040,1182,1676,5621,3945,58,395
MG,42250,CAMPO DO MEIO,3667,2248,2166,9577,7411,270,441
MG,42269,JAPONVAR,3748,658,2299,7369,5070,100,385
MG,42277,CAMPO FLORIDO,1571,1278,615,4015,3400,71,125
MG,42285,JENIPAPO DE MINAS,2029,680,2226,5382,3156,44,286
MG,42293,CAMPOS ALTOS,3168,3317,2359,10150,7791,236,325
MG,42307,JOSÉ GONÇALVES DE MINAS,1299,851,1054,3558,2504,30,227
MG,42315,CAMPOS GERAIS,5974,6569,4398,20180,15782,642,778
MG,42323,JOSÉ RAYDAN,1757,396,1018,3652,2634,37,247
MG,42331,CANAÃ,1943,844,431,3756,3325,90,255
MG,42340,SÃO SEBASTIÃO DA VARGEM ALEGRE,1190,606,401,2599,2198,60,161
MG,42358,CANÁPOLIS,3892,2383,1804,9126,7322,132,388
MG,42366,SÃO SEBASTIÃO DO ANTA,1904,1047,1133,4550,3417,77,214
MG,42374,CANA VERDE,1585,1231,481,4303,3822,121,203
MG,42382,SERRANÓPOLIS DE MINAS,1773,610,764,3572,2808,61,226
MG,42390,CANDEIAS,4074,3329,2136,11771,9635,532,500
MG,42404,SETUBINHA,3017,908,2885,7710,4825,75,598
MG,42412,CAPARAÓ,1059,1660,740,3995,3255,71,159
MG,42420,TAPARUBA,1171,831,805,3147,2342,58,164
MG,42439,CAPELA NOVA,1480,1077,602,3910,3308,279,206
MG,42447,UNIÃO DE MINAS,1699,706,1004,3736,2732,40,154
MG,42455,CAPELINHA,8020,5622,6657,23537,16880,507,1264
MG,42463,URUANA DE MINAS,1513,356,723,2979,2256,39,129
MG,42471,CAPETINGA,1732,1950,1449,5994,4545,152,232
MG,42480,VARGEM GRANDE DO RIO PARDO,1473,852,690,3484,2794,28,270
MG,42498,CAPIM BRANCO,2398,1799,950,6777,5827,255,235
MG,42501,VARJÃO DE MINAS,1615,1640,647,4432,3785,120,145
MG,42510,CAPINÓPOLIS,5193,2859,1391,10723,9332,175,366
MG,42528,VERDELÂNDIA,3136,671,1564,5965,4401,92,356
MG,42536,CAPITÃO ENÉAS,5416,1568,2828,11469,8641,159,665
MG,42544,VEREDINHA,2176,575,1300,4604,3304,70,316
MG,42552,CAPITÓLIO,2666,1718,1309,6729,5420,141,209
MG,42560,VERMELHO NOVO,1535,1378,811,4267,3456,134,249
MG,42579,CAPUTIRA,2765,1916,1591,7376,5785,325,384
MG,42587,TOCOS DO MOJI,1487,1201,345,3368,3023,101,69
MG,42595,CARAÍ,6399,1063,5046,14334,9288,148,1020
MG,42617,CARANAÍBA,1043,937,333,2873,2540,142,176
MG,42633,CARANDAÍ,7006,4741,2341,18255,15914,1216,944
MG,42650,CARANGOLA,8859,6154,5290,24596,19306,442,1003
MG,42676,CARATINGA,17649,16128,13166,59862,46696,1634,2680
MG,42692,CARBONITA,2816,1755,2170,7486,5316,87,400
MG,42714,CAREAÇU,1678,1584,863,4721,3858,64,159
MG,42730,CARLOS CHAGAS,5413,3798,5633,16960,11327,310,833
MG,42757,CARMÉSIA,895,331,510,2110,1600,34,118
MG,42773,CARMO DA CACHOEIRA,3426,2490,1867,9299,7432,219,370
MG,42790,CARMO DA MATA,3480,2534,1205,8812,7607,276,370
MG,42811,CARMO DE MINAS,2428,3315,1568,9222,7654,210,388
MG,42838,CARMO DO CAJURU,5332,4580,2221,15547,13326,680,545
MG,42854,CARMO DO PARANAÍBA,6190,7138,5054,21639,16585,928,975
MG,42870,CARMO DO RIO CLARO,5796,4169,3001,15161,12160,327,472
MG,42897,CARMÓPOLIS DE MINAS,4730,3412,1808,11981,10173,419,424
MG,42919,CARRANCAS,926,1168,420,2989,2569,57,139
MG,42935,CARVALHÓPOLIS,997,982,506,2872,2366,58,118
MG,42951,CARVALHOS,1276,1292,718,3895,3177,145,232
MG,42978,CASA GRANDE,751,656,341,2213,1872,111,103
MG,42994,CASCALHO RICO,950,900,452,2674,2222,40,113
MG,43010,CÁSSIA,4431,4552,2828,13770,10942,337,529
MG,43036,CONCEIÇÃO DA BARRA DE MINAS,1169,1270,351,3205,2854,88,119
MG,43052,CATAGUASES,23538,8084,9090,52520,43430,1308,2297
MG,43079,CATAS ALTAS DA NORUEGA,1592,596,505,3113,2608,81,165
MG,43095,CAXAMBU,4686,5253,4021,17880,13859,415,566
MG,43117,CEDRO DO ABAETÉ,281,506,334,1312,978,39,53
MG,43133,CENTRAL DE MINAS,1698,1824,1077,5573,4496,169,369
MG,43150,CENTRALINA,3201,1451,943,6509,5566,167,350
MG,43176,CHÁCARA,1095,484,292,2388,2096,57,127
MG,43192,CHALÉ,1587,1288,708,4249,3541,135,262
MG,43214,CHAPADA DO NORTE,4464,769,3965,10003,6038,106,518
MG,43230,CHIADOR,1296,671,368,2738,2370,36,108
MG,43257,CIPOTÂNEA,1967,974,1619,5334,3715,285,251
MG,43273,CLARAVAL,1064,1924,643,4117,3474,40,126
MG,43290,CLARO DOS POÇÕES,3309,1117,1793,7216,5423,143,342
MG,43311,CLÁUDIO,6260,6724,2450,18498,16048,779,602
MG,43338,COIMBRA,2357,1719,972,6094,5122,231,373
MG,43354,COLUNA,2920,942,2123,6839,4716,113,495
MG,43370,COMENDADOR GOMES,815,979,443,2418,1975,47,56
MG,43397,COMERCINHO,3197,810,2201,6935,4734,84,406
MG,43419,CONCEIÇÃO DA APARECIDA,2801,2335,1657,7819,6162,216,205
MG,43435,CONCEIÇÃO DAS PEDRAS,868,836,410,2448,2038,72,88
MG,43451,CONCEIÇÃO DAS ALAGOAS,7166,3847,3568,16484,12916,300,628
MG,43478,CONCEIÇÃO DE IPANEMA,1668,839,579,3574,2995,58,222
MG,43494,CONCEIÇÃO DO MATO DENTRO,5301,1392,4521,14385,9864,350,784
MG,43516,CONCEIÇÃO DO PARÁ,1631,1231,673,4368,3695,167,146
MG,43532,CONCEIÇÃO DO RIO VERDE,2342,3785,2071,9722,7651,274,386
MG,43559,CONCEIÇÃO DOS OUROS,2236,3044,1268,7972,6704,229,261
MG,43575,CONGONHAL,1766,3322,931,7129,6198,221,205
MG,43591,CONGONHAS,11098,8087,4296,36260,31964,1607,1761
MG,43613,CONGONHAS DO NORTE,1715,353,1221,3824,2603,54,318
MG,43630,CONQUISTA,1507,1961,473,4612,4139,141,168
MG,43656,CONSELHEIRO LAFAIETE,34490,16889,10517,85422,74905,3551,3998
MG,43672,CONSELHEIRO PENA,5093,4506,3898,16400,12502,390,728
MG,43699,CONSOLAÇÃO,470,597,262,1592,1330,47,67
MG,43710,CONTAGEM,144759,64732,58005,418491,360486,14464,18113
MG,43737,COQUEIRAL,1855,2991,1680,7457,5777,187,235
MG,43753,CORAÇÃO DE JESUS,10909,1806,5676,20986,15310,325,1080
MG,43770,CORDISBURGO,2834,1372,1626,6868,5242,177,182
MG,43796,CORDISLÂNDIA,1069,949,730,3077,2347,45,107
MG,43818,CORINTO,8994,2666,5241,19484,14243,288,589
MG,43834,COROACI,3222,2128,2287,8804,6517,199,486
MG,43850,COROMANDEL,7912,6201,4406,22131,17725,584,919
MG,43877,CORONEL FABRICIANO,26204,13816,14551,76678,62127,2097,2922
MG,43893,CORONEL MURTA,3195,1210,1552,6652,5100,87,258
MG,43915,CORONEL PACHECO,1093,385,181,2243,2062,66,140
MG,43931,CORONEL XAVIER CHAVES,975,683,410,2681,2271,71,82
MG,43958,CÓRREGO DANTA,1017,961,643,2955,2312,52,126
MG,43974,CÓRREGO DO BOM JESUS,1011,1011,431,3213,2782,77,149
MG,43990,CÓRREGO NOVO,1515,570,909,3349,2440,54,151
MG,44016,COUTO DE MAGALHÃES DE MINAS,1594,395,1029,3649,2620,70,207
MG,44032,CRISTAIS,3488,1585,1399,7994,6595,366,422
MG,44059,CRISTÁLIA,2082,545,1203,4349,3146,59,286
MG,44075,CRISTIANO OTONI,1432,1099,519,4059,3540,235,211
MG,44091,CRISTINA,1763,3283,1773,7983,6210,199,317
MG,44113,CRUCILÂNDIA,1552,1274,715,4398,3683,212,237
MG,44130,CRUZEIRO DA FORTALEZA,1367,1028,687,3525,2838,73,101
MG,44156,CRUZÍLIA,3816,4076,2168,11609,9441,258,439
MG,44172,CURVELO,20034,13244,6179,50449,44270,1473,1747
MG,44199,DATAS,2169,427,1268,4488,3220,107,261
MG,44210,DELFIM MOREIRA,1570,2789,1230,6477,5247,187,184
MG,44237,DELFINÓPOLIS,2095,1710,1206,5633,4427,116,184
MG,44253,DESCOBERTO,1293,1524,629,4220,3591,147,179
MG,44270,DESTERRO DE ENTRE RIOS,1536,1946,692,5323,4631,421,265
MG,44296,DESTERRO DO MELO,1067,1046,290,2810,2520,74,144
MG,44318,DIAMANTINA,13412,5444,8553,34401,25848,706,1575
MG,44334,DIOGO DE VASCONCELOS,1820,358,532,3232,2700,48,222
MG,44350,DIONÍSIO,2906,1023,2235,7460,5225,221,392
MG,44377,DIVINÉSIA,1578,811,298,3180,2882,62,136
MG,44393,DIVINO,6157,3060,3364,14321,10957,248,791
MG,44415,DIVINO DAS LARANJEIRAS,1136,1063,832,3920,3088,102,335
MG,44431,DIVINOLÂNDIA DE MINAS,2167,1127,1528,5622,4094,95,342
MG,44458,DIVINÓPOLIS,61161,32154,19824,154376,134552,6265,6417
MG,44474,DIVISA NOVA,1507,1625,849,4565,3716,78,186
MG,44490,DOM CAVATI,1715,1575,801,4535,3734,57,203
MG,44512,DOM JOAQUIM,1519,516,922,3567,2645,76,258
MG,44539,DOM SILVÉRIO,1454,1177,567,4150,3583,132,299
MG,44555,DOM VIÇOSO,858,885,355,2521,2166,74,55
MG,44571,DONA EUSÉBIA,2583,841,470,4678,4208,98,181
MG,44598,DORES DE CAMPOS,1976,2298,748,7070,6322,568,418
MG,44610,DORES DE GUANHÃES,2283,526,1104,4647,3543,74,243
MG,44636,DORES DO INDAIÁ,3109,3997,2469,11184,8715,251,390
MG,44652,DORES DO TURVO,1829,1102,912,4396,3484,93,211
MG,44679,DORESÓPOLIS,557,435,333,1511,1178,47,47
MG,44695,DOURADOQUARA,819,462,193,1719,1526,40,70
MG,44717,ELÓI MENDES,4570,8000,2721,18138,15417,417,665
MG,44733,ENGENHEIRO CALDAS,2584,2057,1552,7168,5616,192,314
MG,44750,ENGENHEIRO NAVARRO,2797,745,1095,5562,4467,103,361
MG,44776,ENTRE RIOS DE MINAS,4232,2778,1209,10573,9364,547,484
MG,44792,ERVÁLIA,6584,3344,2313,14664,12351,604,906
MG,44814,ESMERALDAS,15184,6281,6175,35715,29540,1252,1344
MG,44830,ESPERA FELIZ,5532,4394,2056,14337,12281,388,815
MG,44857,ESPINOSA,9796,4124,8839,25238,16399,331,1285
MG,44873,ESPÍRITO SANTO DO DOURADO,1438,1364,385,3800,3415,159,183
MG,44890,ESTIVA,2581,3162,1260,8353,7093,327,286
MG,44911,ESTRELA DALVA,1099,417,443,2348,1905,39,132
MG,44938,ESTRELA DO INDAIÁ,750,1191,663,2958,2295,83,101
MG,44954,ESTRELA DO SUL,2517,1146,1050,5524,4474,126,260
MG,44970,EUGENÓPOLIS,3505,1954,1380,8115,6735,192,321
MG,44997,EWBANK DA CÂMARA,1648,492,588,3473,2885,78,181
MG,45012,EXTREMA,7159,6461,3535,20988,17453,597,740
MG,45039,FAMA,847,807,459,2522,2063,72,84
MG,45055,FARIA LEMOS,1302,708,579,3157,2578,36,159
MG,45071,FELÍCIO DOS SANTOS,1645,660,1666,4525,2859,56,245
MG,45098,SÃO GONÇALO DO RIO PRETO,1207,488,728,2851,2123,58,162
MG,45110,FELISBURGO,1731,1143,1740,5137,3397,46,309
MG,45136,FELIXLÂNDIA,4301,2746,2467,11107,8640,291,361
MG,45152,FERNANDES TOURINHO,1032,725,427,2499,2072,35,139
MG,45179,FERROS,3556,1519,1590,8088,6498,176,709
MG,45195,FLORESTAL,2132,954,867,5432,4565,166,191
MG,45217,FORMIGA,15229,15615,8364,52130,43766,1891,1990
MG,45233,FORMOSO,2500,1061,1007,5012,4005,43,237
MG,45250,FORTALEZA DE MINAS,988,1076,587,3290,2703,179,190
MG,45276,FORTUNA DE MINAS,918,545,436,2443,2007,56,99
MG,45292,FRANCISCO BADARÓ,2760,1134,2983,7398,4415,91,281
MG,45314,FRANCISCO DUMONT,1682,618,1195,4248,3053,70,227
MG,45330,FRANCISCO SÁ,10044,1524,3258,17575,14317,289,1256
MG,45357,FREI GASPAR,2177,500,1103,4517,3414,49,440
MG,45373,FREI INOCÊNCIO,2906,1254,1682,6805,5123,117,373
MG,45390,FRONTEIRA,4231,2304,2601,10597,7996,168,448
MG,45411,FRUTAL,12642,12156,7657,38141,30484,930,1287
MG,45438,FUNILÂNDIA,1413,839,666,3661,2995,78,148
MG,45454,GALILÉIA,1800,1314,1410,5412,4002,79,278
MG,45470,GONÇALVES,717,1530,704,3522,2818,86,151
MG,45497,GONZAGA,1065,1546,792,3987,3195,66,316
MG,45519,GOUVEIA,4533,1023,2513,9452,6939,244,515
MG,45535,GOVERNADOR VALADARES,48978,55006,43989,193945,149956,5116,6431
MG,45551,GRÃO MOGOL,4861,1320,3120,10645,7525,148,661
MG,45578,GRUPIARA,518,446,256,1468,1212,34,38
MG,45594,GUANHÃES,7087,5331,5720,22670,16950,564,1345
MG,45616,GUAPÉ,3015,3850,2039,10091,8052,306,352
MG,45632,GUARACIABA,3507,1961,1749,8103,6354,157,422
MG,45659,GUARANÉSIA,6748,2688,2588,14294,11706,401,677
MG,45675,GUARANI,2340,1863,1126,6844,5718,182,336
MG,45691,GUARARÁ,1089,752,613,3391,2778,89,173
MG,45713,GUARDA-MOR,1842,1467,1270,5212,3942,94,177
MG,45730,GUAXUPÉ,12478,10217,6680,36852,30172,1196,1642
MG,45756,GUIDOVAL,2875,1468,1074,6439,5365,157,283
MG,45772,GUIMARÂNIA,2391,1556,1172,6097,4925,186,207
MG,45799,GUIRICEMA,3036,1604,635,6460,5825,247,428
MG,45810,GURINHATÃ,1960,1869,1574,5891,4317,58,152
MG,45837,HELIODORA,1605,1827,689,4802,4113,138,282
MG,45853,IAPU,2727,2016,1750,7880,6130,160,365
MG,45870,IBERTIOGA,2328,958,686,4488,3802,102,216
MG,45896,IBIÁ,5617,5109,3929,17396,13467,471,700
MG,45918,IBIAÍ,3139,625,1602,6029,4427,64,267
MG,45934,IBIRACI,2109,3823,1321,8263,6942,156,410
MG,45950,IBIRITÉ,38217,13251,12901,95284,82383,3760,4021
MG,45977,IBITIÚRA DE MINAS,1091,1053,424,3095,2671,116,107
MG,45993,IBITURUNA,792,942,405,2369,1964,29,51
MG,46019,IGARAPÉ,10241,3444,3956,23262,19306,823,868
MG,46035,IGARATINGA,3584,825,886,6291,5405,336,215
MG,46051,IGUATAMA,2181,2071,781,6336,5555,175,254
MG,46078,IJACI,1626,1709,387,4468,4081,203,137
MG,46094,ILICÍNEA,3632,2512,1504,8615,7111,215,290
MG,46116,INCONFIDENTES,1962,2224,806,5796,4990,164,148
MG,46132,INDIANÓPOLIS,2227,989,906,4717,3811,111,173
MG,46159,INGAÍ,786,988,386,2500,2114,64,96
MG,46175,INHAPIM,7991,4445,4288,19326,15038,410,804
MG,46191,INHAÚMA,2005,970,918,4905,3987,116,194
MG,46213,INIMUTABA,2255,1119,1129,5333,4204,167,161
MG,46230,IPANEMA,4216,4714,2533,13515,10982,268,625
MG,46256,IPATINGA,52451,40045,31219,174441,143222,5106,6102
MG,46272,IPIAÇU,1551,984,890,3763,2873,56,106
MG,46299,IPUIÚNA,2736,2489,1097,7320,6223,143,223
MG,46310,IRAÍ DE MINAS,2603,1294,846,5416,4570,116,254
MG,46337,ITABIRA,28091,15088,12729,84918,72189,2434,3570
MG,46353,ITABIRINHA,2603,1832,1784,7863,6079,183,533
MG,46370,ITABIRITO,11143,9280,4635,35121,30486,1485,1521
MG,46396,ITACAMBIRA,2314,375,1161,4315,3154,42,197
MG,46418,ITACARAMBI,6162,1489,3884,13031,9147,147,882
MG,46434,ITAGUARA,3388,2736,1686,10033,8347,579,499
MG,46450,ITAIPÉ,2895,1434,2658,8032,5374,149,461
MG,46477,ITAJUBÁ,14274,24068,12039,68471,56432,1894,2223
MG,46493,ITAMARANDIBA,8207,5244,5916,22504,16588,654,1140
MG,46515,ITAMARATI DE MINAS,1755,595,338,3339,3001,82,156
MG,46531,ITAMBACURI,7477,2473,5940,18290,12350,270,1239
MG,46558,ITAMBÉ DO MATO DENTRO,917,369,493,2201,1708,58,166
MG,46574,ITAMOGI,3126,2722,1834,8982,7148,241,429
MG,46590,ITAMONTE,2561,3977,1699,10473,8774,380,471
MG,46612,ITANHANDU,2920,4245,1832,11303,9471,267,313
MG,46639,ITANHOMI,3451,2473,1594,8857,7263,148,532
MG,46655,ITAOBIM,4575,4826,5111,16454,11343,295,949
MG,46671,ITAPAGIPE,3283,3277,2131,9749,7618,192,226
MG,46698,ITAPECERICA,5174,5759,2544,16759,14215,642,732
MG,46710,ITAPEVA,2403,1887,1377,6843,5466,200,299
MG,46736,ITATIAIUÇU,3176,1528,1309,7687,6378,332,327
MG,46752,ITAÚNA,14932,22544,7892,63226,55334,2497,2729
MG,46779,ITAVERAVA,2414,1232,1010,5434,4424,250,288
MG,46795,ITINGA,4446,1916,3584,10841,7257,115,546
MG,46817,ITUETA,1838,1638,974,5108,4134,91,146
MG,46833,ITUIUTABA,31920,16251,15161,73708,58547,1302,2245
MG,46850,ITUMIRIM,1856,1779,904,5502,4598,212,194
MG,46876,ITURAMA,13375,5157,5362,26701,21339,352,877
MG,46892,ITUTINGA,1123,1157,675,3482,2807,79,102
MG,46914,JABOTICATUBAS,5237,2175,1575,11749,10174,253,480
MG,46930,JACINTO,3174,2095,1982,8400,6418,106,537
MG,46957,JACUÍ,915,3062,1181,6046,4865,257,266
MG,46973,JACUTINGA,3657,6437,2211,15633,13422,387,501
MG,46990,JAGUARAÇU,1080,463,388,2565,2177,75,115
MG,47015,JANAÚBA,20790,8774,10548,47149,36601,858,2243
MG,47031,JANUÁRIA,23225,4482,14280,47247,32967,556,2108
MG,47058,JAPARAÍBA,1006,951,325,2965,2640,92,83
MG,47074,JECEABA,1750,1374,879,4991,4112,233,158
MG,47090,JEQUERI,4100,1658,1822,9408,7586,395,683
MG,47112,JEQUITAÍ,3143,600,2231,6774,4543,113,378
MG,47139,JEQUITIBÁ,1642,1363,1037,5021,3984,149,187
MG,47155,JEQUITINHONHA,6935,2834,5981,17700,11719,160,1119
MG,47171,JESUÂNIA,1336,1460,752,4186,3434,100,196
MG,47198,JOAÍMA,4595,1787,3687,11333,7646,149,777
MG,47210,JOANÉSIA,1925,761,1136,4683,3547,195,328
MG,47236,JOÃO MONLEVADE,17606,14858,10481,56744,46263,1823,2103
MG,47252,JOÃO PINHEIRO,13793,7672,8050,34809,26759,801,959
MG,47279,JOAQUIM FELÍCIO,1221,734,1109,3550,2441,112,141
MG,47295,JORDÂNIA,3114,1411,2477,7891,5414,75,367
MG,47317,NOVA UNIÃO,2277,827,1053,5107,4054,123,200
MG,47333,JUIZ DE FORA,139654,53787,61367,378042,316675,12056,19259
MG,47350,JURAMENTO,2044,570,643,3869,3226,99,172
MG,47376,JURUAIA,2461,2130,1099,6741,5642,200,256
MG,47392,LADAINHA,4983,1367,3949,11747,7798,110,1004
MG,47414,LAGAMAR,2605,1762,1104,6275,5171,135,182
MG,47430,LAGOA DA PRATA,8701,11386,5099,31590,26491,1170,997
MG,47457,LAGOA DOS PATOS,1779,562,1038,3874,2836,48,240
MG,47473,LAGOA DOURADA,3062,3068,1283,9126,7843,627,384
MG,47490,LAGOA FORMOSA,4418,4391,1527,12162,10635,645,372
MG,47511,LAGOA SANTA,9474,8129,5495,35601,30106,1342,1294
MG,47538,LAJINHA,4404,4624,3057,14415,11358,365,969
MG,47554,LAMBARI,4027,5593,2984,15571,12587,487,647
MG,47570,LAMIM,1452,578,452,3031,2579,113,195
MG,47597,LARANJAL,2318,1419,681,5360,4679,155,227
MG,47619,LASSANCE,2062,536,1324,5093,3769,82,273
MG,47635,LAVRAS,19305,20642,10448,66200,55752,2323,2932
MG,47651,LEANDRO FERREIRA,988,922,442,2835,2393,108,99
MG,47678,LEOPOLDINA,16454,7682,7169,39079,31910,995,1335
MG,47694,LIBERDADE,1530,1250,819,4275,3456,89,239
MG,47716,LIMA DUARTE,5330,2627,2747,13248,10501,402,635
MG,47732,LUMINÁRIAS,1474,1331,618,4096,3478,146,153
MG,47759,LUZ,4170,4923,2943,14002,11059,416,473
MG,47775,MACHACALIS,2533,699,1048,5023,3975,69,334
MG,47791,MACHADO,5501,13527,4724,27935,23211,719,999
MG,47813,MADRE DE DEUS DE MINAS,1842,1036,852,4280,3428,96,199
MG,47830,MALACACHETA,5441,2251,5811,15646,9835,272,982
MG,47856,MANGA,7655,1601,4560,15375,10815,144,796
MG,47872,MANHUAÇU,15163,16540,9914,53044,43130,1466,2067
MG,47899,MANHUMIRIM,3883,5853,3503,16086,12583,399,697
MG,47910,MANTENA,6202,4736,3376,17963,14587,401,1020
MG,47937,MARAVILHAS,2177,1790,902,5701,4799,162,136
MG,47953,MAR DE ESPANHA,3090,2320,1629,9062,7433,201,452
MG,47970,MARIA DA FÉ,3316,4902,1823,11828,10005,287,319
