STATE,CD_MUN,NM_MUN,VOTES_INCUMBENT,VOTES_CHALLENGER,QT_ABST,QT_APT,QT_ATTEND,QT_BLANK,QT_NULL
AM,2020,GUAJARÁ,3482,972,3343,8659,5316,34,356
AM,2038,ANORI,4145,1386,2530,9328,6798,55,292
AM,2046,CAREIRO DA VÁRZEA,7952,1295,1610,12802,11192,99,470
AM,2054,ATALAIA DO NORTE,2578,613,2184,6919,4735,7,254
AM,2070,AUTAZES,12147,1635,5666,22305,16639,131,746
AM,2097,BARCELOS,2944,1467,3162,9227,6065,61,333
AM,2119,BARREIRINHA,9886,655,4513,16916,12403,75,551
AM,2135,BENJAMIN CONSTANT,11603,1156,4424,18891,14467,84,693
AM,2151,BOCA DO ACRE,8228,3175,5193,18823,13630,132,936
AM,2178,BORBA,10047,1328,5103,18757,13654,70,670
AM,2194,CANUTAMA,3373,678,2432,7171,4739,39,333
AM,2216,CARAUARI,8414,1185,6526,17731,11205,58,615
AM,2232,CAREIRO,11137,1981,5697,21450,15753,148,1009
AM,2259,COARI,18929,5105,13796,46097,32301,328,1636
AM,2275,CODAJÁS,6836,1228,4391,14131,9740,51,441
AM,2291,EIRUNEPÉ,8501,1739,7930,20280,12350,148,952
AM,2313,ENVIRA,5348,610,3723,10492,6769,41,455
AM,2330,FONTE BOA,7828,873,3801,13463,9662,39,537
AM,2356,HUMAITÁ,13400,4086,6758,26562,19804,202,824
AM,2372,SANTA ISABEL DO RIO NEGRO,2591,668,2756,6863,4107,41,252
AM,2399,IPIXUNA,4720,671,3409,9566,6157,38,472
AM,2410,ITACOATIARA,32500,7645,6679,55262,48583,472,1578
AM,2437,ITAPIRANGA,3592,640,1451,6666,5215,26,150
AM,2453,JAPURÁ,1700,441,1232,3815,2583,17,100
AM,2470,JURUÁ,2541,1177,2374,6610,4236,35,275
AM,2496,JUTAÍ,5757,424,3399,10630,7231,42,556
AM,2518,LÁBREA,10591,1927,7792,22260,14468,110,876
AM,2534,MANACAPURU,28605,7084,5940,52230,46290,443,2157
AM,2550,MANAUS,407714,231578,181029,1244405,1063376,30130,42225
AM,2577,MANICORÉ,12841,3250,7270,25437,18167,83,854
AM,2593,MARAÃ,4514,318,2931,8445,5514,14,297
AM,2615,MAUÉS,15624,1614,8335,28916,20581,159,1002
AM,2631,NHAMUNDÁ,6638,914,3377,12139,8762,31,308
AM,2658,NOVA OLINDA DO NORTE,8302,1103,4385,15508,11123,76,551
AM,2674,NOVO ARIPUANÃ,5738,803,3751,11384,7633,72,381
AM,2690,PARINTINS,31770,6391,17153,64215,47062,520,1355
AM,2712,PAUINI,3894,576,3274,9146,5872,33,304
AM,2739,SANTO ANTÔNIO DO IÇÁ,6371,887,3074,12055,8981,80,598
AM,2755,SÃO PAULO DE OLIVENÇA,8648,1088,2976,14756,11780,75,857
AM,2771,SILVES,4121,280,1364,6462,5098,31,165
AM,2798,TAPAUÁ,5401,1069,4054,11880,7826,55,461
AM,2810,TEFÉ,18734,3761,10016,37434,27418,243,1209
AM,2836,SÃO GABRIEL DA CACHOEIRA,14203,1618,8210,26780,18570,99,621
AM,2852,URUCARÁ,6338,604,2715,10817,8102,48,327
AM,2879,URUCURITUBA,6688,619,3115,11595,8480,51,298
AM,2895,ALVARÃES,5086,655,2427,9057,6630,29,329
AM,2917,AMATURÁ,2816,358,1112,5112,4000,25,264
AM,2933,ANAMÃ,3437,507,1850,6734,4884,30,232
AM,2950,BERURI,6338,625,2307,10092,7785,35,368
AM,2976,BOA VISTA DO RAMOS,5353,470,2783,9572,6789,20,272
AM,2992,CAAPIRANGA,4140,392,1910,7237,5327,38,249
AM,98353,IRANDUBA,13013,2133,1395,20899,19504,191,921
AM,98370,ITAMARATI,2497,744,1900,5997,4097,18,223
AM,98396,MANAQUIRI,6981,697,2991,12005,9014,67,431
AM,98418,PRESIDENTE FIGUEIREDO,9362,1966,2345,16729,14384,165,642
AM,98434,RIO PRETO DA EVA,6293,1847,1487,11987,10500,133,699
AM,98450,SÃO SEBASTIÃO DO UATUMÃ,2774,645,1406,5494,4088,36,153
AM,98477,TABATINGA,13857,2216,6969,28416,21447,285,1475
AM,98493,UARINI,3996,588,1788,6997,5209,25,249
AM,98515,TONANTINS,4599,621,2198,8268,6070,21,367
AP,6009,PRACUÚBA,1543,303,166,2471,2305,11,54
AP,6017,AMAPÁ,3079,801,528,5301,4773,36,156
AP,6025,PORTO GRANDE,6436,1913,1476,11533,10057,101,447
AP,6033,CALÇOENE,3363,1457,1019,6777,5758,53,216
AP,6041,ITAUBAL,2324,568,392,4037,3645,22,98
AP,6050,MACAPÁ,105408,64960,26279,268474,242195,3240,7707
AP,6068,CUTIAS,2034,493,279,3357,3078,16,84
AP,6076,MAZAGÃO,7905,1484,994,12257,11263,60,287
AP,6084,PEDRA BRANCA DO AMAPARI,4027,1171,1209,7745,6536,70,244
AP,6092,OIAPOQUE,6291,2210,3658,15974,12316,246,608
AP,6106,SERRA DO NAVIO,1540,654,317,3079,2762,17,90
AP,6114,FERREIRA GOMES,2429,713,905,5435,4530,48,127
AP,6122,VITÓRIA DO JARI,5629,857,1027,8668,7641,64,267
AP,6130,LARANJAL DO JARI,13285,4314,3299,26137,22838,333,814
AP,6157,SANTANA,29514,16268,5342,67380,62038,665,2038
AP,6173,TARTARUGALZINHO,4209,959,673,7055,6382,63,236
BA,30007,LUÍS EDUARDO MAGALHÃES,11032,10343,8968,39378,30410,867,1183
BA,30058,EUNÁPOLIS,17401,14226,20087,74025,53938,1469,3271
BA,30660,IUIU,4222,1084,2180,8255,6075,100,320
BA,30678,JABORANDI,3992,845,931,6539,5608,139,410
BA,30694,JUSSARI,2004,759,1572,4962,3390,50,256
BA,30716,AMÉRICA DOURADA,6690,698,3545,12361,8816,167,473
BA,30732,ARATACA,2723,832,433,5000,4567,53,306
BA,30759,BARRO ALTO,5209,742,2024,9267,7243,158,359
BA,30775,BARROCAS,6765,1355,2494,12173,9679,129,598
BA,30791,BURITIRAMA,6632,2133,4695,14827,10132,83,838
BA,30813,CAPELA DO ALTO ALEGRE,3793,1154,2329,9075,6746,271,600
BA,30830,CAPIM GROSSO,7894,2945,5244,20808,15564,510,1083
BA,30856,CANUDOS,6580,560,3319,12057,8738,103,519
BA,30872,DIAS D'ÁVILA,18935,4300,9161,43915,34754,1560,2196
BA,30899,FÁTIMA,6942,1372,4042,14546,10504,372,755
BA,30910,FILADÉLFIA,6069,1596,3625,13557,9932,237,767
BA,30937,GAVIÃO,1670,680,984,4063,3079,63,272
BA,30953,GUAJERU,3594,380,2797,7452,4655,45,361
BA,30970,HELIÓPOLIS,5761,896,3465,11255,7790,157,447
BA,30996,JOÃO DOURADO,8070,1425,4465,17115,12650,221,524
BA,33014,ABAÍRA,2928,1047,1741,6739,4998,124,442
BA,33030,ABARÉ,6901,848,1845,11806,9961,65,738
BA,33057,ACAJUTIBA,4513,1543,2721,10801,8080,235,689
BA,33065,ADUSTINA,6192,780,1457,9948,8491,223,693
BA,33073,ÁGUA FRIA,4580,1152,3067,11912,8845,223,936
BA,33090,ÉRICO CARDOSO,3270,1324,3387,9044,5657,118,512
BA,33111,AIQUARA,1919,301,1374,4417,3043,65,238
BA,33138,ALAGOINHAS,37064,12650,22591,106317,83726,3815,5785
BA,33154,ALCOBAÇA,7927,1489,5483,17502,12019,377,813
BA,33170,ALMADINA,2047,773,1639,5215,3576,70,311
BA,33197,AMARGOSA,9602,2717,5812,24713,18901,658,1408
BA,33219,AMÉLIA RODRIGUES,7864,2007,3171,17343,14172,633,992
BA,33235,ANAGÉ,7432,2801,4434,17738,13304,277,1108
BA,33251,ANDARAÍ,5241,353,3426,10179,6753,99,453
BA,33260,ANDORINHA,7287,594,1108,10357,9249,199,576
BA,33278,ANGICAL,7232,826,2432,11699,9267,121,615
BA,33294,ANGUERA,4832,646,1859,8832,6973,168,511
BA,33316,ANTAS,5145,1202,2292,10069,7777,141,520
BA,33332,ANTÔNIO CARDOSO,6483,483,1784,10266,8482,184,450
BA,33359,ANTÔNIO GONÇALVES,3770,735,1897,7741,5844,123,427
BA,33375,APORÁ,5347,1961,4307,13386,9079,265,685
BA,33383,ARAÇÁS,4546,1158,2658,10233,7575,318,450
BA,33391,ARACATU,6185,958,3258,12286,9028,181,596
BA,33405,APUAREMA,2002,809,1776,5573,3797,86,369
BA,33413,ARACI,19925,2570,12057,38916,26859,410,1742
BA,33430,ARAMARI,4231,697,1503,8160,6657,206,489
BA,33456,ARATUÍPE,3550,731,1890,7637,5747,198,446
BA,33472,AURELINO LEAL,4092,549,1357,7760,6403,102,506
BA,33499,BAIANÓPOLIS,6361,890,2131,10735,8604,162,494
BA,33510,BAIXA GRANDE,5761,2167,4305,15505,11200,379,975
BA,33529,BANZAÊ,4383,1052,2881,9820,6939,174,510
BA,33537,BARRA,19116,1949,9542,34725,25183,257,1852
BA,33553,BARRA DA ESTIVA,8002,3091,3389,17542,14153,381,905
BA,33570,BARRA DO CHOÇA,10290,3172,6948,25787,18839,420,1523
BA,33596,BARRA DO MENDES,6446,478,3640,11668,8028,172,451
BA,33618,BARRA DO ROCHA,1742,230,387,3336,2949,33,200
BA,33634,BARREIRAS,39538,13743,19164,89969,70805,2064,3573
BA,33650,BARRO PRETO,2271,1064,1275,5470,4195,103,285
BA,33677,BELMONTE,5865,1636,4111,14696,10585,264,820
BA,33693,BELO CAMPO,4948,2281,4696,14274,9578,185,665
BA,33715,BIRITINGA,6294,612,2861,11593,8732,227,786
BA,33731,BOA NOVA,5704,846,5119,13267,8148,171,786
BA,33758,BOA VISTA DO TUPIM,5696,2290,3521,13124,9603,119,807
BA,33774,BOM JESUS DA LAPA,24000,3347,12254,44730,32476,654,1590
BA,33782,BOM JESUS DA SERRA,4288,470,2888,8633,5745,83,496
BA,33790,BONINAL,4400,1047,3030,9809,6779,142,594
BA,33804,BONITO,5814,968,2918,11230,8312,157,485
BA,33812,BOQUIRA,8200,757,4604,15392,10788,165,773
BA,33839,BOTUPORÃ,4429,1106,2839,9411,6572,91,526
BA,33855,BREJÕES,4728,902,3813,11420,7607,184,551
BA,33871,BREJOLÂNDIA,3634,978,1875,7594,5719,170,441
BA,33898,BROTAS DE MACAÚBAS,4092,1427,2202,8734,6532,94,452
BA,33910,BRUMADO,20820,4262,7630,45605,37975,921,2290
BA,33936,BUERAREMA,2103,5444,1503,10720,9217,197,849
BA,33952,CAATIBA,2893,942,2581,7638,5057,86,417
BA,33960,CABACEIRAS DO PARAGUAÇU,5942,1172,1176,9653,8477,145,660
BA,33979,CACHOEIRA,11326,2722,4718,24149,19431,708,1033
BA,33995,CACULÉ,6278,3948,3366,15871,12505,323,953
BA,34010,CAEM,3872,705,2290,8107,5817,79,521
BA,34029,CAETANOS,4833,436,3074,9157,6083,54,466
BA,34037,CAETITÉ,18293,5833,7372,37036,29664,626,2227
BA,34053,CAFARNAUM,6221,1071,3488,12655,9167,226,507
BA,34070,CAIRU,4928,1401,2446,11849,9403,349,619
BA,34096,CALDEIRÃO GRANDE,4536,953,2557,8835,6278,71,378
BA,34118,CAMACAN,6323,2965,4888,17689,12801,323,886
BA,34134,CAMAÇARI,50952,19429,26068,151897,125829,5421,8067
BA,34150,CAMAMU,7762,2567,8241,24855,16614,523,1431
BA,34177,CAMPO ALEGRE DE LOURDES,12098,1030,7048,22129,15081,141,1000
BA,34193,CAMPO FORMOSO,25276,6615,10130,49073,38943,850,3001
BA,34215,CANÁPOLIS,4252,682,1648,7683,6035,111,504
BA,34231,CANARANA,9228,1591,3470,16521,13051,241,700
BA,34258,CANAVIEIRAS,9086,3011,3027,18848,15821,346,1164
BA,34274,CANDEAL,3981,649,1076,6781,5705,102,408
BA,34290,CANDEIAS,29592,4792,11612,59472,47860,2371,3128
BA,34312,CANDIBA,5926,868,1877,10210,8333,206,583
BA,34339,CÂNDIDO SALES,8669,2248,2144,14984,12840,199,871
BA,34355,CANSANÇÃO,14312,953,7547,25807,18260,273,1298
BA,34363,CARAÍBAS,3178,1481,2167,7956,5789,73,492
BA,34371,CARAVELAS,7134,1071,3328,13791,10463,201,804
BA,34398,CARDEAL DA SILVA,2965,460,2094,7029,4935,173,489
BA,34410,CARINHANHA,9188,2636,5753,20513,14760,171,968
BA,34436,CASA NOVA,29630,2636,8859,48956,40097,724,2795
BA,34452,CASTRO ALVES,11349,2409,5299,21981,16682,324,1023
BA,34479,CATOLÂNDIA,1737,179,412,2768,2356,59,150
BA,34495,CATU,15473,3294,6885,38761,31876,2081,2567
BA,34509,CATURAMA,3406,556,2105,6943,4838,126,387
BA,34517,CENTRAL,6754,1119,2755,12528,9773,228,572
BA,34533,CHORROCHÓ,4766,523,1840,8602,6762,72,475
BA,34550,CÍCERO DANTAS,11592,2957,5859,24123,18264,771,1230
BA,34576,CIPÓ,5911,1322,3224,12909,9685,169,700
BA,34592,COARACI,6230,3076,4562,16719,12157,253,724
BA,34614,COCOS,5933,2038,1757,11637,9880,193,802
BA,34630,CONCEIÇÃO DA FEIRA,7762,1438,2398,14754,12356,527,785
BA,34657,CONCEIÇÃO DO ALMEIDA,7668,1186,3507,14590,11083,319,684
BA,34673,CONCEIÇÃO DO COITÉ,22196,9539,7432,47298,39866,943,2357
BA,34690,CONCEIÇÃO DO JACUÍPE,10051,2771,3801,21934,18133,795,1194
BA,34711,CONDE,7422,1191,4568,16433,11865,366,977
BA,34738,CONDEÚBA,6170,1885,4644,14765,10121,232,812
BA,34754,CONTENDAS DO SINCORÁ,1764,444,702,3541,2839,53,167
BA,34770,CORAÇÃO DE MARIA,11045,1496,4366,20307,15941,511,868
BA,34797,CORDEIROS,2358,1233,1929,6438,4509,62,409
BA,34819,CORIBE,6380,1185,1578,10393,8815,141,583
BA,34835,CORONEL JOÃO SÁ,6405,1276,3428,13094,9666,206,1027
BA,34851,CORRENTINA,10652,4116,7123,25356,18233,474,1423
BA,34878,COTEGIPE,5890,591,2833,10536,7703,122,498
BA,34894,CRAVOLÂNDIA,1680,417,1223,4211,2988,149,294
BA,34916,CRISÓPOLIS,7514,1316,5552,16315,10763,227,735
BA,34932,CRISTÓPOLIS,6097,1035,2618,11280,8662,131,643
BA,34959,CRUZ DAS ALMAS,19606,6052,6533,41918,35385,1174,1849
BA,34975,CURAÇÁ,13830,1424,5421,24065,18644,222,1008
BA,34991,DÁRIO MEIRA,3807,522,3231,8995,5764,146,563
BA,35017,DOM BASÍLIO,5781,779,1867,9419,7552,219,425
BA,35033,DOM MACEDO COSTA,1841,268,345,3256,2911,68,216
BA,35050,ELÍSIO MEDRADO,3498,658,1981,7498,5517,184,447
BA,35076,ENCRUZILHADA,5838,2254,1916,12181,10265,177,983
BA,35092,ENTRE RIOS,11019,2885,8846,30016,21170,1112,1703
BA,35114,ESPLANADA,10880,2350,5502,23122,17620,732,1326
BA,35130,EUCLIDES DA CUNHA,22809,2460,9895,40607,30712,543,2118
BA,35149,FEIRA DA MATA,2172,831,1275,4707,3432,36,152
BA,35157,FEIRA DE SANTANA,149718,48635,66632,388012,321380,10857,19779
BA,35173,FIRMINO ALVES,1683,720,1281,4354,3073,70,220
BA,35190,FLORESTA AZUL,2938,1098,2068,7342,5274,122,432
BA,35211,FORMOSA DO RIO PRETO,7583,1820,4315,16689,12374,176,917
BA,35238,GANDU,7276,2997,4764,20137,15373,406,1200
BA,35254,GENTIO DO OURO,5107,676,1801,8625,6824,99,325
BA,35270,GLÓRIA,7320,709,2767,12266,9499,225,633
BA,35297,GONGOGI,2353,381,941,4327,3386,53,283
BA,35319,GOVERNADOR MANGABEIRA,6765,2342,1728,13339,11611,388,768
BA,35335,GUANAMBI,29006,8838,10822,57669,46847,1027,2837
BA,35351,GUARATINGA,7192,1314,4190,15090,10900,231,793
BA,35378,IAÇU,8490,1620,7836,21016,13180,350,1131
BA,35394,IBIASSUCÊ,3614,2053,2094,8607,6513,83,491
BA,35416,IBICARAÍ,6572,3784,4665,18230,13565,303,945
BA,35432,IBICOARA,5919,1804,2757,12419,9662,298,724
BA,35459,IBICUÍ,4420,1621,3117,11037,7920,198,562
BA,35475,IBIPEBA,7276,743,3387,12737,9350,176,529
BA,35491,SANTA RITA DE CÁSSIA,11164,1620,6359,21840,15481,343,1029
BA,35513,IBIPITANGA,5531,991,3535,11594,8059,137,436
BA,35530,IBIQUERA,1550,193,932,3288,2356,28,253
BA,35556,IBIRAPITANGA,5534,1323,3555,13606,10051,183,859
BA,35572,IBIRAPUÃ,2066,1247,1380,6117,4737,130,395
BA,35599,IBIRATAIA,5742,1861,1478,12598,11120,284,1174
BA,35610,IBITIARA,5376,1116,2993,11152,8159,139,583
BA,35637,IBITITÁ,8695,601,2946,13977,11031,180,585
BA,35653,IBOTIRAMA,8487,3037,4067,17987,13920,231,859
BA,35670,ICHU,2582,706,708,4866,4158,116,260
BA,35696,IGAPORÃ,6452,782,2124,10815,8691,193,614
BA,35700,IGRAPIÚNA,4393,624,3069,9857,6788,194,478
BA,35718,IGUAÍ,7805,1733,7074,19634,12560,213,1121
BA,35734,ILHÉUS,38547,19908,37671,133393,95722,3776,5633
BA,35750,INHAMBUPE,10347,3759,6148,24988,18840,745,1615
BA,35777,IPECAETÁ,6300,1511,3012,12682,9670,205,618
BA,35793,IPIAÚ,11504,3338,2899,25705,22806,613,1841
BA,35815,IPIRÁ,17885,6254,11061,43517,32456,884,2574
BA,35831,IPUPIARA,3843,796,1741,7314,5573,106,274
BA,35858,IRAJUBA,2728,541,1307,5297,3990,77,353
BA,35874,IRAMAIA,3724,1300,2845,9033,6188,137,484
BA,35890,IRAQUARA,10028,780,3200,15492,12292,186,600
BA,35912,IRARÁ,10908,1902,5153,22230,17077,449,1143
BA,35939,IRECÊ,20871,4209,10979,44298,33319,777,1929
BA,35947,ITABELA,7858,3280,7342,22505,15163,583,1127
BA,35955,ITABERABA,17390,5271,8597,40198,31601,1072,2653
BA,35971,ITABUNA,45863,36145,35183,148827,113644,3308,6319
BA,35998,ITACARÉ,5844,1027,3504,13466,9962,244,675
BA,36013,ITAETÉ,4756,916,3020,10117,7097,148,583
BA,36030,ITAGI,4011,1405,2983,10489,7506,116,679
BA,36056,ITAGIBÁ,5284,882,3344,12056,8712,170,764
BA,36072,ITAGIMIRIM,1645,994,1814,5780,3966,105,332
BA,36080,ITAGUAÇU DA BAHIA,5723,387,2190,9386,7196,92,527
BA,36099,ITAJU DO COLÔNIA,1670,895,1222,4540,3318,40,237
BA,36110,ITAJUÍPE,6233,2872,4402,16622,12220,326,792
BA,36137,ITAMARAJU,12899,8725,11098,42294,31196,967,2187
BA,36153,ITAMARI,2860,711,2026,6711,4685,79,346
