year,cod_microregion,IS_mt,XD_mt,cod_mesoregion,income2,income3,income_percapita,ivAutor_IS_mt,ivAutor_XD_mt,ivIS,ivXD,munic_size,sizeagric,sizeinformal,sizemanuf,sizemine,sizenontrade,sizeprim,sizerural,state,workforce
2000,27901,.070230968,.30700031,2702,4866.253525186388,339462.7280113792,69.758537,4.004724,3.4253135,.0083779413,.15637523,.002864095767768,.2998885621923721,.4908495558577428,.0305924465685216,.0009495642497627,.2473038457030306,.3008381264421348,.4397363007858866,27,273205.8203341961
2000,28001,.048759837,.008409082,2801,3136.296943064095,175640.9438078335,56.002651,2.5416837,1.642669,.0031762072,.0022488479,.0006889453380648,.2818232827582278,.4494453634250719,.0244773623563743,.0003981289972103,.2063194036700234,.2822214117554381,.5348739106438601,28,65718.4296592474
2000,28002,.058894731,.008409082,2801,5399.517199026013,396764.1217988982,73.481407,2.6879063,1.642669,.0048019909,.0022488479,.0003274775987512,.3077857551576492,.5127915833914893,.0258215936339257,.0000810799148648,.2626454402812983,.307866835072514,.4575610688198516,28,31238.05670702457
2000,28003,.13707197,.30693167,2802,3808.608936671168,235044.2185458916,61.713928,6.4534907,9.4523945,.015154815,.018659005,.0003045976161812,.2467714427364811,.4772897846339109,.0486679479389547,.0013367138654952,.2795993612254515,.2481081566019762,.4407735541003823,28,29055.53736615181
2000,28004,.091352805,.030976098,2802,8145.706998222508,735179.1412977964,90.253571,5.283711,2.2501397,.0094149243,.010140317,.0007912868948792,.2177651230305274,.5108959846826389,.0557481464523995,.0012860405570813,.3373968962976286,.2190511635876087,.3993209487225982,28,75480.78093898296
2000,28005,.17332558,.15141526,2802,4354.22268499207,287320.0637634392,65.986534,9.8687086,5.4046016,.013610744,.010318009,.0005284472230557,.2408395215246743,.5341389618043634,.0744128234673368,.0006683024159262,.2882230067508325,.2415078239406004,.4315258852590127,28,50408.52987635136
2000,28006,.13555202,.10602769,2802,5851.07925930206,447562.7892239284,76.492348,7.893434,3.0860779,.015763404,.062601499,.0005484484086298,.2580146301662943,.492446266342354,.0647833379447135,.0014399919544035,.2799833911655261,.2594546221206978,.540886460679968,28,52316.44104814529
2000,28007,.20953114,.018648982,2803,4770.128425324569,329454.244746854,69.066116,8.6017399,1.8423551,.017009569,.0030097631,.0004510698943877,.1652380404240133,.3810681295827901,.0616487904108938,.0008190414471845,.2723115081870495,.1660570818711978,.322452399888726,28,43027.51392292976
2000,28008,.14414337,.63290697,2803,2853.816436497858,152454.0803137199,53.421124,6.6367459,19.949482,.030382469,.040862091,.0002075490292888,.1931545543431692,.3387382670714187,.0407373193063966,.0022010679566373,.2376158129540533,.1953556222998065,.4204263597451423,28,19798.08197915554
2000,28009,.19834997,.31919959,2803,3670.688179206627,222393.0647868927,60.586205,9.4706383,13.822921,.044796955,.026452113,.0002477435933261,.2534931928601397,.4058720509245274,.0389489364840354,.0019392783962039,.2372131822857252,.2554324712563436,.5680606635718224,28,23632.23758399487
2000,28010,.31859529,1.6373401,2803,4483.979675903916,300258.5985198761,66.962524,14.263597,47.181675,.058159903,.10134789,.0004164484057809,.0732346913156936,.2074338313209693,.0597404421255029,.0085477145678177,.2731934373303657,.0817824058835113,.1806201612332968,28,39724.97344839573
