year,cod_microregion,IS_mt,XD_mt,ivAutor_IS_mt,ivAutor_XD_mt,ivIS,ivXD,state,idcluster,workforce,sizerural,sizeinformal,sizeprim,sizeagric,sizemine,sizemanuf,sizenontrade,tot_work_main,munic_size,_merge
2000,32007,.061283819,.0088960957,3.4323738,1.823887,.0068548839,.0041373312,32,3203,70824.04301142693,.639055280090019,.6428908766610614,.4972117837826982,.651920753949398,.00319164358134,.0377041725137468,.3052650365503599,53753.4458104372,.0007424689620343,matched (3)
2000,32008,.070831299,.11162138,3.7688234,2.0377753,.0064672059,.061801001,32,3203,55086.7340631485,.6582126856148586,.63437986059679,.5063269224363528,.6611041168291965,.0044251723316931,.0611300782813698,.2716232042004619,41909.34490716457,.0005774901929155,matched (3)
2000,32009,.412907,3.3889832,18.850313,32.074867,.0062141684,1.7995536,32,3203,793174.6386944056,.011805653191565,.2927128326009473,.0160493345441486,.0181334043907059,.008901418775014,.134780661012782,.8297519143732859,470871.403534174,.0083150795360315,matched (3)
2000,32010,.11553077,1.1862866,7.4118094,12.095683,.010000082,.57992393,32,3203,91210.50574278831,.2072820149910025,.4210516254569942,.1476097234899564,.2260460340159917,.0140419537913483,.0713178786397694,.6823783206174803,56077.59744679928,.0009561861572142,matched (3)
2000,32011,.065050282,.01401135,3.3977728,1.642669,.0087800827,.0044146446,32,3204,82897.5544552803,.4513818410657672,.548438080216287,.3914328605576036,.5853818596429791,.0024744476049128,.0434494461553738,.3659517162816797,55198.56889104843,.0008690390804385,matched (3)
2000,32012,.19096704,.43808603,11.416753,6.9691896,.033165481,.24579841,32,3204,178015.2071435452,.248409426856424,.372123601037909,.1433196886287764,.215520825226445,.0178064508652245,.1561846257477743,.601094731866323,109344.6273678541,.001866184991061,matched (3)
2000,32013,.092190169,.35033536,5.7563376,2.7488046,.0094749406,.12301201,32,3204,37937.39528226852,.376060161806714,.4266417949793148,.1852406801323744,.3335837080688211,.0018382292775003,.1018903731005922,.5551621245436921,20951.36937117577,.0003977087059682,matched (3)
2000,32901,.25080746,.63015139,14.023961,12.562701,.050461054,.23588583,32,3291,203609.1646777391,.2980508151928325,.4068681201660517,.2334576028110396,.3654547807152408,.0096642808192467,.1397279706171311,.4807476564701711,126717.3875451088,.0021344938629746,matched (3)
2000,33002,.19718373,.26271158,9.2633514,8.3192368,.023922857,.036491316,33,3391,68267.1051223278,.2477382977332131,.4093653390944997,.1386256904286254,.1970355696967661,.0354311559259788,.0971213391340711,.667758053443403,40709.37273192406,.0007156638413466,matched (3)
2000,33004,.26721454,3.9793725,14.696266,82.294571,.032072086,.56690127,33,3391,102361.1190078259,.0882215159484677,.2871118443939497,.0881339195664435,.0663847758698659,.0775773216421933,.0889898428646437,.7503368983282492,62665.70705258846,.0010730812666278,matched (3)
2000,33005,.18882921,.12922931,11.92139,7.0315528,.027011437,.015458833,33,3303,84771.73714339733,.1034443011319923,.2868447844905488,.0430006554870136,.0732376866806847,.0037903437079864,.1696419764913321,.7354164251720581,47323.55540633202,.0008886866805464,matched (3)
2000,33007,.31089741,.30432585,18.023232,12.49004,.036110368,.025448296,33,3303,132975.9301298857,.2126097270582848,.3745331391940859,.0975650869048722,.1431277260040068,.0037372751796305,.2104647605571119,.6289849377784308,88338.32482087612,.0013940252013451,matched (3)
2000,33009,.14974947,1.5211877,7.8259201,43.56628,.017951915,.090348333,33,3304,45683.96907520294,.1481911951099609,.38715886290057,.0702146537510086,.104867599542758,.0147994930539987,.0539175684239,.8161742428401456,26805.06395685673,.0004789182833773,matched (3)
2000,33010,.1158472,.12775193,6.702424,7.0870595,.01652218,.01756754,33,3304,220521.8018946648,.0991092073306946,.3655972765873508,.0316062643553992,.0427047889222047,.0122345909207005,.0633481093334627,.8700633963845108,126864.7441369295,.0023117939388498,matched (3)
2000,33011,1.3297195,.45227504,73.982651,37.616653,.24386433,.14453061,33,3305,374399.6554937363,.0613653383943418,.2544237638358374,.0174316690152999,.028915237196557,.0021151662934251,.1756633798906101,.7783959769816718,210323.1070171595,.0039249400596287,matched (3)
2000,33012,.62412471,.35548314,22.184517,18.825592,-.051147815,.044402312,33,3305,95592.52421426773,.0877027219853601,.2678501832218633,.0376462313859909,.066069249338429,.0018003053058183,.1503386526532988,.7610780056856862,53023.74981248379,.0010021241264093,matched (3)
2000,33013,.33224025,.37128997,22.002033,12.574634,.028297015,.029445924,33,3305,87284.23428821564,.1242958079006004,.3235182032129802,.0345211964514562,.0573248386890348,.0034467744344024,.0619675620244689,.8380408583470469,49581.63925743103,.0009150259160363,matched (3)
2000,33014,.28498301,.19789851,11.581508,10.106885,.036703262,.026571255,33,3306,87136.19711923599,.1949761812610603,.3003016126950799,.0478887918913831,.082664727086952,.0025597536181353,.1052123188953376,.7804202194758536,48963.01127946377,.0009134739995046,matched (3)
2000,33015,.69147706,.28620887,24.02051,25.430044,.10535185,.12511592,33,3306,263408.3069052696,.1068395244612114,.3347208885789936,.0385547073858578,.059575632093827,.0010505658296187,.157728901466852,.7675315968731261,167512.2396519184,.0027613855959565,matched (3)
