STATE,CD_MUN,NM_MUN,VOTES_INCUMBENT,VOTES_CHALLENGER,QT_ABST,QT_APT,QT_ATTEND,QT_BLANK,QT_NULL
AL,28495,PORTO REAL DO COLÉGIO,4993,4173,3235,12870,9635,123,346
AL,28517,QUEBRÂNGULO,5344,1231,1905,8791,6886,43,268
AL,28533,RIO LARGO,20866,13797,9880,45986,36106,466,977
AL,28550,ROTEIRO,1928,903,1549,4525,2976,18,127
AL,28576,SANTA LUZIA DO NORTE,2380,1350,1172,5055,3883,41,112
AL,28592,SANTANA DO IPANEMA,13102,6684,7257,27851,20594,125,683
AL,28614,SANTANA DO MUNDAÚ,4317,1037,1507,7222,5715,60,301
AL,28630,SÃO BRÁS,1835,1653,1228,4888,3660,56,116
AL,28657,SÃO JOSÉ DA LAJE,7400,3394,2342,13772,11430,113,523
AL,28673,SÃO JOSÉ DA TAPERA,7409,4403,5281,17836,12555,122,621
AL,28690,SÃO LUÍS DO QUITUNDE,10062,3858,6076,20694,14618,200,498
AL,28711,SÃO MIGUEL DOS CAMPOS,10855,14269,5763,32036,26273,297,852
AL,28738,SÃO MIGUEL DOS MILAGRES,2347,964,1463,4945,3482,50,121
AL,28754,SÃO SEBASTIÃO,11583,3443,5839,21598,15759,164,569
AL,28770,SATUBA,3038,3089,1941,8327,6386,96,163
AL,28797,TANQUE D'ARCA,2303,755,1636,4889,3253,43,152
AL,28819,TAQUARANA,6124,2451,2961,12134,9173,101,497
AL,28835,TRAIPÚ,8858,2636,5556,17734,12178,95,589
AL,28851,UNIÃO DOS PALMARES,16649,8489,10245,36702,26457,288,1031
AL,28878,VIÇOSA,9636,3045,5108,18459,13351,139,531
AL,28894,CRAÍBAS,6770,3103,3435,13808,10373,72,428
AL,28916,SENADOR RUI PALMEIRA,4280,893,1640,7066,5426,35,218
AL,28932,SENADOR TEOTÔNIO VILELA,10505,6198,8833,26373,17540,199,638
AM,2003,APUÍ,3527,1611,2231,7532,5301,25,138
AM,2011,NOVO AIRÃO,3511,639,2343,6592,4249,14,85
AM,2020,GUAJARÁ,2192,1350,4021,7698,3677,6,129
AM,2038,ANORI,4051,733,2526,7427,4901,17,100
AM,2046,CAREIRO DA VÁRZEA,7483,660,4359,12667,8308,27,138
AM,2054,ATALAIA DO NORTE,1976,576,1577,4194,2617,6,59
AM,2070,AUTAZES,9559,1077,5544,16443,10899,42,221
AM,2097,BARCELOS,3341,751,2729,6894,4165,4,69
AM,2119,BARREIRINHA,8125,931,4084,13344,9260,35,169
AM,2135,BENJAMIN CONSTANT,9151,716,3646,13966,10320,52,401
AM,2151,BOCA DO ACRE,6275,3706,5138,15584,10446,73,392
AM,2178,BORBA,9038,691,5279,15315,10036,26,281
AM,2194,CANUTAMA,2726,465,2029,5314,3285,10,84
AM,2216,CARAUARI,6405,1235,6070,13939,7869,33,196
AM,2232,CAREIRO,8603,777,5853,15470,9617,45,192
AM,2259,COARI,22140,2342,11519,36711,25192,77,633
AM,2275,CODAJÁS,5907,980,4453,11505,7052,28,137
AM,2291,EIRUNEPÉ,8227,824,6150,15612,9462,52,359
AM,2313,ENVIRA,2880,1509,4049,8621,4572,21,162
AM,2330,FONTE BOA,4410,1634,4610,10839,6229,18,167
AM,2356,HUMAITÁ,11329,3328,5571,20604,15033,75,301
AM,2372,SANTA ISABEL DO RIO NEGRO,2047,848,2330,5318,2988,13,80
AM,2399,IPIXUNA,2347,1324,3823,7738,3915,18,226
AM,2410,ITACOATIARA,32152,4211,14145,51125,36980,114,503
AM,2437,ITAPIRANGA,2926,376,1548,4902,3354,8,44
AM,2453,JAPURÁ,1115,213,1153,2524,1371,8,35
AM,2470,JURUÁ,1703,847,2244,4900,2656,6,100
AM,2496,JUTAÍ,3512,1696,2785,8205,5420,23,189
AM,2518,LÁBREA,9456,898,6400,17173,10773,30,389
AM,2534,MANACAPURU,29414,3012,15242,48544,33302,152,724
AM,2550,MANAUS,721734,104579,149812,995870,846058,6389,13356
AM,2577,MANICORÉ,10361,2601,6606,19894,13288,46,280
AM,2593,MARAÃ,2400,296,3224,6000,2776,8,72
AM,2615,MAUÉS,15071,1447,8207,25107,16900,68,314
AM,2631,NHAMUNDÁ,5776,1235,3552,10701,7149,25,113
AM,2658,NOVA OLINDA DO NORTE,6280,858,4274,11612,7338,30,170
AM,2674,NOVO ARIPUANÃ,5089,693,3553,9494,5941,33,126
AM,2690,PARINTINS,31615,4563,13371,50214,36843,150,515
AM,2712,PAUINI,3463,784,3301,7730,4429,21,161
AM,2739,SANTO ANTONIO DO IÇÁ,4450,1601,2221,8531,6310,19,240
AM,2755,SÃO PAULO DE OLIVENÇA,6871,1049,1862,10068,8206,51,235
AM,2771,SILVES,3324,330,1341,5059,3718,13,51
AM,2798,TAPAUÁ,4543,790,3516,9056,5540,25,182
AM,2810,TEFÉ,17123,1646,10188,29448,19260,79,412
AM,2836,SÃO GABRIEL DA CACHOEIRA,10691,1838,7134,19913,12779,49,201
AM,2852,URUCARÁ,5357,501,2871,8866,5995,17,120
AM,2879,URUCURITUBA,5187,582,3076,8972,5896,21,106
AM,2895,ALVARÃES,4026,514,2144,6804,4660,17,103
AM,2917,AMATURÁ,2364,287,828,3623,2795,13,131
AM,2933,ANAMÃ,2512,576,2267,5434,3167,11,68
AM,2950,BERURI,3075,959,2321,6476,4155,10,111
AM,2976,BOA VISTA DO RAMOS,4481,572,2264,7445,5181,12,116
AM,2992,CAAPIRANGA,2742,198,2651,5683,3032,15,77
AM,98353,IRANDUBA,13536,971,3839,18682,14843,64,272
AM,98370,ITAMARATI,1952,299,2177,4515,2338,5,82
AM,98396,MANAQUIRI,5473,230,2989,8798,5809,13,93
AM,98418,PRESIDENTE FIGUEIREDO,8493,972,4601,14271,9670,56,149
AM,98434,RIO PRETO DA EVA,6632,847,3600,11235,7635,17,139
AM,98450,SÃO SEBASTIÃO DO UATUMÃ,2275,637,1444,4410,2966,13,41
AM,98477,TABATINGA,12446,2175,4589,19747,15158,79,458
AM,98493,UARINI,2397,373,2336,5181,2845,6,69
AM,98515,TONANTINS,2442,1375,1589,5555,3966,23,126
AP,6009,PRACUÚBA,1109,286,559,1974,1415,2,18
AP,6017,AMAPÁ,2926,594,1513,5105,3592,8,64
AP,6025,PORTO GRANDE,4629,1237,1683,7693,6010,23,121
AP,6033,CALÇOENE,2758,776,1719,5340,3621,22,65
AP,6041,ITAUBAL,1427,506,923,2896,1973,9,31
AP,6050,MACAPÁ,111740,53187,42966,212539,169573,1217,3429
AP,6068,CUTIAS,1242,459,1066,2798,1732,7,24
AP,6076,MAZAGÃO,4607,2050,2981,9806,6825,23,145
AP,6084,AMAPARI,1845,429,765,3111,2346,12,60
AP,6092,OIAPOQUE,5808,1523,4897,12481,7584,62,191
AP,6106,SERRA DO NAVIO,1407,467,615,2525,1910,6,30
AP,6114,FERREIRA GOMES,1546,752,888,3238,2350,8,44
AP,6122,VITÓRIA DO JARÍ,4062,1266,2429,7883,5454,20,106
AP,6130,LARANJAL DO JARÍ,12740,3375,6182,22696,16514,85,314
AP,6157,SANTANA,31154,12611,9934,54750,44816,255,796
AP,6173,TARTARUGALZINHO,2698,1083,1900,5779,3879,20,78
BA,30007,LUIS EDUARDO MAGALHÃES,9258,7290,3029,19995,16966,111,307
BA,30058,EUNÁPOLIS,33450,9556,16300,61111,44811,370,1435
BA,30660,IUIU,4063,1202,1920,7453,5533,43,225
BA,30678,JABORANDI,3859,1131,2012,7324,5312,44,278
BA,30694,JUSSARI,2570,742,1878,5356,3478,26,140
BA,30716,AMÉRICA DOURADA,5597,2077,3195,11293,8098,74,350
BA,30732,ARATACA,2842,1126,3208,7368,4160,31,161
BA,30759,BARRO ALTO,4764,2178,2226,9438,7212,54,216
BA,30775,BARROCAS,6173,1359,1927,9777,7850,47,271
BA,30791,BURITIRAMA,6348,2681,2754,12363,9609,53,527
BA,30813,CAPELA DO ALTO ALEGRE,4593,1440,1781,8213,6432,83,316
BA,30830,CAPIM GROSSO,9369,3495,3329,16980,13651,175,612
BA,30856,CANUDOS,5768,1621,2913,10655,7742,65,288
BA,30872,DIAS D'ÁVILA,21548,3402,3853,29760,25907,272,685
BA,30899,FÁTIMA,7556,1913,2878,12843,9965,87,409
BA,30910,FILADÉLFIA,6248,2533,2940,12214,9274,91,402
BA,30937,GAVIÃO,1946,846,820,3772,2952,26,134
BA,30953,GUAJERU,3129,1234,2102,6746,4644,60,221
BA,30970,HELIÓPOLIS,5581,1429,2660,9969,7309,41,258
BA,30996,JOÃO DOURADO,7590,3437,3155,14663,11508,84,397
BA,33014,ABAÍRA,3309,1442,2029,7138,5109,85,273
BA,33030,ABARÉ,7030,1104,2174,10732,8558,37,387
BA,33057,ACAJUTIBA,5541,1687,2862,10463,7601,80,293
BA,33065,ADUSTINA,6058,1790,2305,10567,8262,49,365
BA,33073,ÁGUA FRIA,5847,1637,3574,11720,8146,76,586
BA,33090,ÉRICO CARDOSO,3872,1220,2891,8356,5465,54,319
BA,33111,AIQUARA,2218,419,894,3670,2776,25,114
BA,33138,ALAGOINHAS,50404,17613,19457,90414,70957,887,2053
BA,33154,ALCOBAÇA,7632,1478,4230,13937,9707,109,488
BA,33170,ALMADINA,2178,922,495,3731,3236,18,118
BA,33197,AMARGOSA,11908,4574,7037,24439,17402,206,714
BA,33219,AMÉLIA RODRIGUES,9994,2420,4897,17915,13018,199,405
BA,33235,ANAGÉ,5859,4236,2105,12893,10788,112,581
BA,33251,ANDARAÍ,5205,844,2765,9201,6436,61,326
BA,33260,ANDORINHA,7133,949,2515,10914,8399,51,266
BA,33278,ANGICAL,6048,2354,2594,11297,8703,56,245
BA,33294,ANGUERA,4803,702,1935,7737,5802,40,257
BA,33316,ANTAS,5528,1692,2692,10238,7546,73,253
BA,33332,ANTÔNIO CARDOSO,5473,1156,880,7888,7008,73,306
BA,33359,ANTÔNIO GONÇALVES,3596,1363,1117,6330,5213,36,218
BA,33375,APORÁ,6050,2090,3117,11734,8617,85,392
BA,33383,ARAÇÁS,4823,1121,2159,8434,6275,72,259
BA,33391,ARACATU,3946,3096,3029,10510,7481,56,383
BA,33405,APUAREMA,2583,1258,773,4816,4043,24,178
BA,33413,ARACI,18789,3494,8925,32372,23447,158,1006
BA,33430,ARAMARI,4275,1172,1871,7674,5803,58,298
BA,33456,ARATUÍPE,3929,759,2027,6997,4970,48,234
BA,33472,AURELINO LEAL,5519,755,3826,10392,6566,48,244
BA,33499,BAIANÓPOLIS,5430,1102,1011,7920,6909,61,316
BA,33510,BAIXA GRANDE,6235,3657,4554,15232,10678,181,605
BA,33529,BANZAÊ,5036,1436,1490,8260,6770,50,248
BA,33537,BARRA,14711,5165,7500,28808,21308,150,1282
BA,33553,BARRA DA ESTIVA,8331,2562,2979,14440,11461,113,455
BA,33570,BARRA DO CHOÇA,10805,4096,5675,21649,15974,161,912
BA,33596,BARRA DO MENDES,6220,1362,1880,9796,7916,86,248
BA,33618,BARRA DO ROCHA,2224,562,535,3451,2916,20,110
BA,33634,BARREIRAS,44338,12582,16099,74585,58486,385,1181
BA,33650,GOVERNADOR LOMANTO JÚNIOR,2893,805,1906,5777,3871,41,132
BA,33677,BELMONTE,6811,1406,1584,10325,8741,77,447
BA,33693,BELO CAMPO,4822,3727,3748,12743,8995,76,370
BA,33715,BIRITINGA,6690,907,2861,11094,8233,95,541
BA,33731,BOA NOVA,6152,1096,4151,11954,7803,75,480
BA,33758,BOA VISTA DO TUPIM,6967,2022,4164,13819,9655,103,563
BA,33774,BOM JESUS DA LAPA,21791,5146,10383,38615,28232,289,1006
BA,33782,BOM JESUS DA SERRA,3394,1130,2113,6877,4764,28,212
BA,33790,BONINAL,4981,1495,2843,9712,6869,88,305
BA,33804,BONITO,4504,1995,2064,8880,6816,64,253
BA,33812,BOQUIRA,9519,1408,4599,16027,11428,83,418
BA,33839,BOTUPORÃ,5230,682,2094,8341,6247,40,295
BA,33855,BREJÕES,5827,1345,2921,10514,7593,90,331
BA,33871,BREJOLÂNDIA,4166,995,1426,6853,5427,53,213
BA,33898,BROTAS DE MACAÚBAS,4552,1879,2860,9631,6771,55,285
BA,33910,BRUMADO,26048,6789,9677,44021,34344,304,1203
BA,33936,BUERAREMA,5949,3367,1986,11784,9798,95,387
BA,33952,CAATIBA,3050,1024,2327,6657,4330,24,232
BA,33960,CABACEIRAS DO PARAGUAÇU,6644,1662,2815,11549,8734,52,376
BA,33979,CACHOEIRA,14437,2225,6241,23594,17353,159,532
BA,33995,CACULÉ,7114,3587,4123,15442,11319,154,464
BA,34010,CAEM,4939,1221,1492,8055,6563,50,353
BA,34029,CAETANOS,3637,1338,2402,7689,5287,36,276
BA,34037,CAETITÉ,17345,6823,8854,34409,25555,251,1136
BA,34053,CAFARNAUM,4218,3451,3147,11161,8014,64,281
BA,34070,CAIRU,4802,1075,2440,8564,6124,56,191
BA,34096,CALDEIRÃO GRANDE,3774,1010,2086,7171,5085,50,251
BA,34118,CAMACÃ,9871,3738,7878,22186,14308,140,559
BA,34134,CAMAÇARI,75210,15305,13302,107846,94544,1330,2699
BA,34150,CAMAMU,9535,3445,6653,20533,13880,147,753
BA,34177,CAMPO ALEGRE DE LOURDES,10584,2833,5145,19386,14241,85,739
BA,34193,CAMPO FORMOSO,22142,9481,12962,46246,33284,293,1368
BA,34215,CANÁPOLIS,4540,793,1761,7429,5668,37,298
BA,34231,CANARANA,8606,3131,4205,16407,12202,88,377
BA,34258,CANAVIEIRAS,12854,3334,8368,25227,16859,122,549
BA,34274,CANDEAL,4467,1116,2196,8097,5901,52,266
BA,34290,CANDEIAS,34573,3472,4166,43564,39398,477,876
BA,34312,CANDIBA,5610,1463,2376,9914,7538,100,365
BA,34339,CÂNDIDO SALES,9853,3765,5577,19837,14260,102,540
BA,34355,CANSANÇÃO,12878,3096,6022,22837,16815,147,694
BA,34363,CARAÍBAS,2681,2153,3570,8668,5098,43,221
BA,34371,CARAVELAS,7741,1526,4602,14486,9884,93,524
BA,34398,CARDEAL DA SILVA,3158,564,1875,5863,3988,55,211
BA,34410,CARINHANHA,8073,5079,4481,18302,13821,99,570
BA,34436,CASA NOVA,25126,6054,10060,42966,32906,299,1427
BA,34452,CASTRO ALVES,11470,2409,3671,18181,14510,124,507
BA,34479,CATOLÂNDIA,2149,174,385,2804,2419,12,84
BA,34495,CATU,25632,3463,7554,38121,30567,493,979
BA,34509,CATURAMA,3772,780,2311,7089,4778,53,173
BA,34517,CENTRAL,7164,2142,2503,12194,9691,81,304
BA,34533,CHORROCHÓ,4380,1207,2199,8078,5879,39,253
BA,34550,CÍCERO DANTAS,12963,4059,6769,24778,18009,239,748
BA,34576,CIPÓ,5672,2289,3487,11892,8405,60,384
BA,34592,COARACI,8964,3016,5920,18490,12570,93,497
BA,34614,COCOS,6423,2298,3488,12757,9269,79,469
BA,34630,CONCEIÇÃO DA FEIRA,8215,1643,2684,12982,10298,132,308
BA,34657,CONCEIÇÃO DO ALMEIDA,7944,1351,3188,12945,9757,113,349
BA,34673,CONCEIÇÃO DO COITÉ,24428,9244,9574,44797,35223,380,1171
BA,34690,CONCEIÇÃO DO JACUÍPE,12405,3185,4856,21125,16269,193,486
BA,34711,CONDE,7895,1636,3375,13452,10077,92,454
BA,34738,CONDEÚBA,6412,2622,5055,14777,9722,117,571
BA,34754,CONTENDAS DO SINCORÁ,1678,767,658,3221,2563,20,98
BA,34770,CORAÇÃO DE MARIA,11725,1976,5039,19407,14368,162,505
BA,34797,CORDEIROS,2187,1751,1180,5383,4203,34,231
BA,34819,CORIBE,6458,1555,2912,11411,8499,91,395
BA,34835,CORONEL JOÃO SÁ,5552,2228,2818,11101,8283,75,428
BA,34851,CORRENTINA,11677,3677,5538,22019,16481,190,937
BA,34878,COTEGIPE,5397,1020,2384,9184,6800,48,335
BA,34894,CRAVOLÂNDIA,2713,391,1066,4404,3338,37,197
BA,34916,CRISÓPOLIS,8510,1647,3704,14411,10707,79,471
BA,34932,CRISTÓPOLIS,6249,1180,2543,10367,7824,51,344
BA,34959,CRUZ DAS ALMAS,23801,7211,8389,40440,32051,391,648
BA,34975,CURAÇÁ,12548,3133,5039,21470,16431,111,639
BA,34991,DÁRIO MEIRA,4539,852,2445,8228,5783,52,340
BA,35017,DOM BASÍLIO,4840,1560,1021,7766,6745,55,290
BA,35033,DOM MACEDO COSTA,1908,503,529,3087,2558,30,117
BA,35050,ELÍSIO MEDRADO,3564,1271,1445,6537,5092,54,203
BA,35076,ENCRUZILHADA,7231,2915,5138,16023,10885,89,650
BA,35092,ENTRE RIOS,13350,3809,7347,25612,18265,279,827
BA,35114,ESPLANADA,10837,2587,1920,16076,14156,176,556
BA,35130,EUCLIDES DA CUNHA,21285,5722,11645,40138,28493,251,1235
BA,35149,FEIRA DA MATA,2220,953,1015,4315,3300,22,105
BA,35157,FEIRA DE SANTANA,202515,57896,57689,329582,271893,3009,8473
BA,35173,FIRMINO ALVES,2062,553,437,3183,2746,26,105
BA,35190,FLORESTA AZUL,4278,1537,2087,8165,6078,40,223
BA,35211,FORMOSA DO RIO PRETO,6419,3284,3772,14005,10233,73,457
BA,35238,GANDU,8414,5123,6918,21230,14312,165,610
BA,35254,GENTIO DO OURO,4186,1843,2135,8495,6360,50,281
BA,35270,GLÓRIA,6637,1608,2185,10782,8597,53,299
BA,35297,GONGOGI,2766,770,2794,6543,3749,42,171
BA,35319,GOVERNADOR MANGABEIRA,8731,1786,2362,13336,10974,99,358
BA,35335,GUANAMBI,26444,11344,11095,50840,39745,447,1510
BA,35351,GUARATINGA,7920,1530,6961,16972,10011,76,485
BA,35378,IAÇU,9872,2248,6856,19723,12867,146,601
BA,35394,IBIASSUCÊ,3430,2212,1929,7823,5894,53,199
BA,35416,IBICARAÍ,9365,3418,7021,20364,13343,94,466
BA,35432,IBICOARA,4223,2314,1646,8536,6890,63,290
BA,35459,IBICUÍ,5288,1842,3658,11171,7513,69,314
BA,35475,IBIPEBA,7614,1194,2195,11366,9171,71,292
BA,35491,SANTA RITA DE CÁSSIA,9929,3733,4723,19055,14332,146,524
BA,35513,IBIPITANGA,5031,1656,2254,9343,7089,72,330
BA,35530,IBIQUERA,2022,296,709,3180,2471,18,135
BA,35556,IBIRAPITANGA,7213,1956,6562,16293,9731,78,484
BA,35572,IBIRAPUÃ,2954,934,782,4917,4135,37,210
BA,35599,IBIRATAIA,7090,3128,5627,16429,10802,93,491
BA,35610,IBITIARA,5772,1901,3399,11492,8093,74,346
BA,35637,IBITITÁ,7499,2654,3376,13908,10532,76,303
BA,35653,IBOTIRAMA,9662,3149,5146,18576,13430,145,474
BA,35670,ICHU,3113,768,721,4740,4019,42,96
BA,35696,IGAPORÃ,4947,2883,3071,11339,8268,71,367
BA,35700,IGRAPIÚNA,4205,1032,2629,8261,5632,73,322
BA,35718,IGUAÍ,9094,2259,6232,18352,12120,107,660
BA,35734,ILHÉUS,68434,19198,31172,122076,90904,900,2372
BA,35750,INHAMBUPE,13830,3222,6068,24132,18064,189,823
BA,35777,IPECAETÁ,6371,2343,4692,13897,9205,91,400
BA,35793,IPIAÚ,16855,4458,9073,31426,22353,213,827
BA,35815,IPIRÁ,21925,7246,14550,45589,31039,313,1555
BA,35831,IPUPIARA,3328,1639,1059,6259,5200,50,183
BA,35858,IRAJUBA,3143,613,1503,5463,3960,31,173
BA,35874,IRAMAIA,4490,1415,2779,9005,6226,50,271
BA,35890,IRAQUARA,8757,1534,3369,14136,10767,94,382
BA,35912,IRARÁ,10936,1881,1956,15439,13483,147,519
BA,35939,IRECÊ,20463,7451,9830,39008,29178,304,960
BA,35947,ITABELA,9338,2939,6276,19367,13091,119,695
BA,35955,ITABERABA,23272,5191,12671,42770,30099,451,1185
BA,35971,ITABUNA,60552,45594,33239,142770,109531,913,2472
BA,35998,ITACARÉ,6038,1224,3578,11266,7688,77,349
BA,36013,ITAETÊ,5019,1670,2874,10003,7129,65,375
BA,36030,ITAGI,5287,2112,2806,10549,7743,45,299
BA,36056,ITAGIBÁ,6503,1216,4239,12351,8112,60,333
BA,36072,ITAGIMIRIM,2193,856,692,3957,3265,37,179
BA,36080,ITAGUAÇU DA BAHIA,4935,596,860,6682,5822,53,238
BA,36099,ITAJU DO COLÔNIA,2680,662,2372,5853,3481,25,114
BA,36110,ITAJUÍPE,6815,3386,1335,11944,10609,86,322
BA,36137,ITAMARAJU,20958,9199,17244,48961,31717,309,1251
BA,36153,ITAMARI,3063,974,753,4986,4233,24,172
BA,36170,ITAMBÉ,8015,3510,5889,18055,12166,78,563
