"","NM_PARLA","PARTY","STATE","COD_PARLA","correctYea","wrongYea","wrongNay","correctNay","GMP","CC","coord1D","coord2D","se1D","se2D","corr.1"
"189","CARLOS GOMES","PRB","Rio Grande do Sul",492,322,56,35,287,0.757100582122803,0.87,-0.275159031152725,-0.443040758371353,0,0,0
"190","CARLOS HENRIQUE GAGUIM","DEM","Tocantins",60,53,0,0,52,0.94944179058075,1,-0.696231663227081,-0.136158436536789,0,0,0
"191","CARLOS HENRIQUE GAGUIM","PMB","Tocantins",60,10,1,4,12,0.736624777317047,0.814814814814815,-0.124990001320839,-0.125003471970558,0,0,0
"192","CARLOS HENRIQUE GAGUIM","PMDB","Tocantins",60,150,6,12,87,0.790963590145111,0.929411764705882,-0.315692067146301,-0.889019012451172,0,0,0
"193","CARLOS HENRIQUE GAGUIM","PODE","Tocantins",60,22,0,0,16,0.964536607265472,1,-0.782097637653351,-0.623155951499939,0,0,0
"194","CARLOS HENRIQUE GAGUIM","PTN","Tocantins",60,140,4,7,117,0.88536262512207,0.958955223880597,-0.435980528593063,-0.619135856628418,0,0,0
"195","CARLOS HENRIQUE GAGUIM","Podemos","Tocantins",60,55,5,2,48,0.816403388977051,0.936363636363636,-0.504096925258636,-0.616767525672913,0,0,0
"196","CARLOS MANATO","PSL","Espírito Santo",275,48,5,2,46,0.824561238288879,0.930693069306931,-0.449206322431564,-0.0353834666311741,0,0,0
"197","CARLOS MANATO","Solidaried","Espírito Santo",275,315,43,49,295,0.721953153610229,0.868945868945869,-0.592851996421814,0.35343399643898,0,0,0
"198","CARLOS MARUN","PMDB","Mato Grosso do Sul",433,264,25,10,174,0.799991011619568,0.92600422832981,-0.332675635814667,-0.573445737361908,0,0,0
"199","CARLOS MELLES","DEM","Minas Gerais",226,252,27,20,196,0.804318785667419,0.905050505050505,-0.737573742866516,-0.127334088087082,0,0,0
"200","CARLOS SAMPAIO","PSDB","São Paulo",338,176,12,10,158,0.807314038276672,0.938202247191011,-0.749331772327423,0.661550641059875,0,0,0
"201","CARLOS SOUZA","PSD","Amazonas",606,18,4,1,6,0.743139445781708,0.827586206896552,-0.658316791057587,-0.752741038799286,0,0,0
"202","CARLOS SOUZA","PSDB","Amazonas",606,22,2,4,24,0.779819071292877,0.884615384615385,-0.468592524528503,0.024166626855731,0,0,0
"203","CARLOS ZARATTINI","PT","São Paulo",398,216,10,11,306,0.839885771274567,0.961325966850829,0.575234472751617,-0.0535233207046986,0,0,0
"204","CARMEN ZANOTTO","PPS","Santa Catarina",477,326,39,49,332,0.743069112300873,0.882037533512064,-0.480710923671722,0.876879096031189,0,0,0
"205","CELSO JACOB","MDB","Rio de Janeiro",537,22,1,2,29,0.841330528259277,0.944444444444444,-0.788541316986084,0.0904519706964493,0,0,0
"206","CELSO JACOB","PMDB","Rio de Janeiro",537,312,13,15,215,0.854740858078003,0.94954954954955,-0.316795498132706,-0.948493838310242,0,0,0
"207","CELSO MALDANER","MDB","Santa Catarina",472,22,1,1,23,0.887457728385925,0.957446808510638,-0.62124902009964,-0.144122213125229,0,0,0
"208","CELSO MALDANER","PMDB","Santa Catarina",472,348,45,41,260,0.743062496185303,0.876080691642651,-0.310899764299393,-0.415620982646942,0,0,0
"209","CELSO PANSERA","PMDB","Rio de Janeiro",292,242,47,40,157,0.649186909198761,0.820987654320988,-0.0665393322706223,-0.69576895236969,0,0,0
"210","CELSO PANSERA","PT","Rio de Janeiro",292,11,3,4,62,0.829183876514435,0.9125,0.465406775474548,0.536057710647583,0,0,0
"211","CELSO RUSSOMANNO","PRB","São Paulo",347,282,51,34,203,0.721989989280701,0.850877192982456,-0.275889426469803,-0.576422333717346,0,0,0
"212","CESAR SOUZA","PSD","Santa Catarina",479,197,37,30,136,0.698630094528198,0.8325,-0.238467752933502,-0.270053595304489,0,0,0
"213","CHICO ALENCAR","PSOL","Rio de Janeiro",295,198,53,35,504,0.768910825252533,0.888607594936709,0.391361683607101,0.920236885547638,0,0,0
"214","CHICO D ANGELO","PT","Rio de Janeiro",293,180,11,8,266,0.851131737232208,0.959139784946237,0.682954728603363,0.0601838752627373,0,0,0
"215","CHICO D`AGELO","PT","Rio de Janeiro",293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","CHICO D´ANGELO","PDT","Rio de Janeiro",293,18,3,7,51,0.807417511940002,0.873417721518987,0.229120343923569,0.241976633667946,0,0,0
"217","CHICO D´ANGELO","PT","Rio de Janeiro",293,35,7,5,106,0.809860587120056,0.92156862745098,0.610653340816498,0.52692186832428,0,0,0
"218","CHICO LOPES","PCdoB","Ceará",88,222,29,42,369,0.778896629810333,0.892749244712991,0.569288492202759,0.415245890617371,0,0,0
"219","CHRISTIANE DE SOUZA YARED","PR","Paraná",442,195,33,41,183,0.661957323551178,0.836283185840708,-0.098356693983078,-0.164367631077766,0,0,0
"220","CHRISTIANE DE SOUZA YARED","PTN","Paraná",442,119,34,31,103,0.630324125289917,0.773519163763066,-0.0960499569773674,0.29172420501709,0,0,0
"221","CIDINHO SANTOS","PP","Mato Grosso",924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","CIDINHO SANTOS","PR","Mato Grosso",924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","CIRO NOGUEIRA","PP","Piauí",811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","CLARISSA GAROTINHO","PR","Rio de Janeiro",294,112,37,47,95,0.54944372177124,0.711340206185567,-0.136832714080811,0.493477672338486,0,0,0
"225","CLARISSA GAROTINHO","PRB","Rio de Janeiro",294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","CLARISSA GAROTINHO","PROS","Rio de Janeiro",294,32,10,12,24,0.574580252170563,0.717948717948718,0.29869931936264,-0.954347312450409,0,0,0
"227","CLAUDIO CAJADO","DEM","Bahia",186,192,21,21,177,0.79815536737442,0.897810218978102,-0.679948449134827,-0.230975702404976,0,0,0
"228","CLAUDIO CAJADO","PP","Bahia",186,38,0,1,42,0.935314238071442,0.987654320987654,-0.743833482265472,-0.170328408479691,0,0,0
"229","CLEBER VERDE","PRB","Maranhão",70,304,35,22,232,0.791163742542267,0.903878583473862,-0.274262219667435,-0.646474123001099,0,0,0
"230","CONCEIÇÃO SAMPAIO","PP","Amazonas",41,322,56,53,259,0.712538063526154,0.842028985507246,-0.243691325187683,-0.00412468099966645,0,0,0
"231","CONCEIÇÃO SAMPAIO","PSDB","Amazonas",41,34,8,5,34,0.727406203746796,0.839506172839506,-0.12310953438282,-0.515928983688354,0,0,0
"232","COVATTI FILHO","PP","Rio Grande do Sul",493,297,64,52,266,0.635715663433075,0.829160530191458,-0.517268419265747,0.231801316142082,0,0,0
"233","CREUZA PEREIRA","PSB","Pernambuco",571,85,18,13,97,0.695016086101532,0.854460093896714,-0.0178876202553511,0.0741079673171043,0,0,0
"234","CRISTIANE BRASIL","PTB","Rio de Janeiro",296,183,19,11,144,0.790691494941711,0.915966386554622,-0.688274800777435,-0.0148945292457938,0,0,0
"235","CRISTOVAM BUARQUE","PDT","Distrito Federal",851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","CRISTOVAM BUARQUE","PPS","Distrito Federal",851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","CÁSSIO CUNHA LIMA","PSDB","Paraíba",938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","CÉLIO SILVEIRA","PSDB","Goiás",417,360,30,26,332,0.816250145435333,0.925133689839572,-0.790368914604187,0.333528012037277,0,0,0
"239","CÉSAR HALUM","PRB","Tocantins",64,231,43,22,159,0.716339230537415,0.857142857142857,-0.303185403347015,-0.513937413692474,0,0,0
"240","CÉSAR MESSIAS","PSB","Acre",55,147,48,95,257,0.552208960056305,0.738574040219378,0.0165418591350317,0.988160490989685,0,0,0
"241","CÍCERO ALMEIDA","PHS","Alagoas",165,44,7,3,35,0.759676873683929,0.887640449438202,-0.173126578330994,-0.0316388085484505,0,0,0
"242","CÍCERO ALMEIDA","PMDB","Alagoas",165,62,7,4,53,0.784802913665771,0.912698412698413,-0.263081222772598,-0.32309103012085,0,0,0
"243","CÍCERO ALMEIDA","PODE","Alagoas",165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","CÍCERO ALMEIDA","PRTB","Alagoas",165,102,25,19,60,0.635643243789673,0.786407766990291,-0.283521324396133,-0.0322707779705524,0,0,0
"245","CÍCERO ALMEIDA","PSD","Alagoas",165,21,5,2,29,0.715263068675995,0.87719298245614,-0.195836886763573,-0.0136539489030838,0,0,0
"246","CÍCERO ALMEIDA","Podemos","Alagoas",165,37,11,9,40,0.65533971786499,0.793814432989691,-0.338367283344269,-0.134977385401726,0,0,0
"247","DAGOBERTO","PDT","Mato Grosso do Sul",434,159,29,47,163,0.67355090379715,0.809045226130653,0.178007423877716,0.245411664247513,0,0,0
"248","DAGOBERTO NOGUEIRA","PDT","Mato Grosso do Sul",434,63,9,24,159,0.762288928031921,0.870588235294118,0.212240740656853,0.180273592472076,0,0,0
"249","DALÍRIO BEBER","PSDB","Santa Catarina",946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","DAMIÃO FELICIANO","PDT","Paraíba",127,165,36,53,246,0.68987649679184,0.822,0.186266645789146,0.228725582361221,0,0,0
"251","DANIEL ALMEIDA","PCdoB","Bahia",188,214,30,29,373,0.794204473495483,0.908668730650155,0.546753227710724,0.345860749483109,0,0,0
"252","DANIEL COELHO","PPS","Pernambuco",144,41,6,6,39,0.693791389465332,0.869565217391304,-0.334976941347122,0.0606516450643539,0,0,0
"253","DANIEL COELHO","PSDB","Pernambuco",144,268,40,41,286,0.728651285171509,0.87244094488189,-0.587962925434113,0.808887839317322,0,0,0
"254","DANIEL VILELA","MDB","Goiás",420,16,0,1,19,0.904316782951355,0.972222222222222,-0.791834592819214,-0.0619395710527897,0,0,0
"255","DANIEL VILELA","PMDB","Goiás",420,276,40,27,178,0.732519745826721,0.871401151631478,-0.206991314888,-0.679283142089844,0,0,0
"256","DANILO CABRAL","PSB","Pernambuco",148,99,29,97,206,0.545898914337158,0.707656612529002,0.261445641517639,-0.0847070068120956,0,0,0
"257","DANILO FORTE","DEM","Ceará",95,15,1,1,20,0.878165066242218,0.945945945945946,-0.973719358444214,-0.0823916494846344,0,0,0
"258","DANILO FORTE","PMDB","Ceará",95,85,16,8,56,0.687559425830841,0.854545454545454,-0.390235394239426,-0.120104253292084,0,0,0
"259","DANILO FORTE","PSB","Ceará",95,157,11,14,134,0.804964303970337,0.920886075949367,-0.530836522579193,0.182780280709267,0,0,0
"260","DANILO FORTE","PSDB","Ceará",95,33,2,1,31,0.923298954963684,0.955223880597015,-0.821070313453674,0.159367978572845,0,0,0
"261","DANILO FORTE","S.Part.","Ceará",95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","DANRLEI DE DEUS HINTERHOLZ","PSD","Rio Grande do Sul",495,251,59,73,187,0.570549309253693,0.768421052631579,-0.137963205575943,-0.111953392624855,0,0,0
"263","DARCÍSIO PERONDI","MDB","Rio Grande do Sul",491,24,3,4,28,0.728071749210358,0.88135593220339,-0.423979520797729,-0.301974147558212,0,0,0
"264","DARCÍSIO PERONDI","PMDB","Rio Grande do Sul",491,285,63,34,224,0.686085879802704,0.83993399339934,-0.338590890169144,-0.210880726575851,0,0,0
"265","DAVI ALCOLUMBRE","DEM","Amapá",834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","DAVI ALVES SILVA JÚNIOR","PR","Maranhão",579,80,0,0,46,0.9649298787117,1,-0.673911213874817,-0.738812386989594,0,0,0
"267","DAVIDSON MAGALHÃES","PCdoB","Bahia",525,178,20,19,282,0.793003618717194,0.92184368737475,0.592453956604004,0.384251028299332,0,0,0
"268","DECA","PSDB","Paraíba",929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","DEJORGE PATRÍCIO","PRB","Rio de Janeiro",594,68,18,16,70,0.684048533439636,0.802325581395349,-0.190757885575294,-0.0464361906051636,0,0,0
"270","DELCÍDIO DO AMARAL","PT","Mato Grosso do Sul",853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","DELEGADO EDSON MOREIRA","PR","Minas Gerais",229,249,30,12,231,0.804104685783386,0.919540229885057,-0.399626404047012,-0.329681247472763,0,0,0
"272","DELEGADO EDSON MOREIRA","PTN","Minas Gerais",229,136,31,7,106,0.669462025165558,0.864285714285714,-0.041805163025856,-0.627413809299469,0,0,0
"273","DELEGADO FRANCISCHINI","PSL","Paraná",450,20,2,1,28,0.85939610004425,0.941176470588235,-0.317449033260345,0.226030886173248,0,0,0
"274","DELEGADO FRANCISCHINI","Solidaried","Paraná",450,72,11,10,73,0.729595303535461,0.873493975903614,-0.162964135408401,0.115922138094902,0,0,0
"275","DELEGADO WALDIR","PR","Goiás",421,120,52,58,107,0.478188574314117,0.673590504451039,-0.00625802436843514,-0.152155086398125,0,0,0
"276","DELEGADO WALDIR","PSDB","Goiás",421,102,14,11,107,0.797837853431702,0.893162393162393,-0.865800738334656,0.500388979911804,0,0,0
"277","DELEGADO WALDIR","PSL","Goiás",421,41,9,9,39,0.6770920753479,0.816326530612245,-0.31356081366539,0.2875856757164,0,0,0
"278","DELEGADO ÉDER MAURO","PSD","Pará",22,320,71,52,239,0.661945283412933,0.819648093841642,-0.267906546592712,-0.225733742117882,0,0,0
"279","DELEY","PTB","Rio de Janeiro",298,240,81,80,234,0.539628922939301,0.746456692913386,-0.0952468290925026,0.294160693883896,0,0,0
"280","DEOCLIDES MACEDO","PDT","Maranhão",543,41,13,26,101,0.670915067195892,0.784530386740331,0.176423966884613,0.424516558647156,0,0,0
"281","DIEGO ANDRADE","PSD","Minas Gerais",228,271,21,30,214,0.788908302783966,0.904850746268657,-0.336570769548416,-0.585670590400696,0,0,0
"282","DIEGO GARCIA","PHS","Paraná",447,269,59,48,216,0.68391752243042,0.819256756756757,-0.130795374512672,-0.17665359377861,0,0,0
"283","DIEGO GARCIA","Podemos","Paraná",447,42,13,8,42,0.656415104866028,0.8,-0.127403438091278,-0.183754920959473,0,0,0
"284","DIEGO GARCIA","S.Part.","Paraná",447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","DILCEU SPERAFICO","PP","Paraná",444,337,27,19,261,0.808932065963745,0.928571428571429,-0.360400438308716,-0.598199903964996,0,0,0
"286","DIMAS FABIANO","PP","Minas Gerais",231,303,62,64,248,0.661462903022766,0.813884785819793,-0.312550812959671,0.080601193010807,0,0,0
"287","DOMINGOS NETO","PMB","Ceará",97,9,1,1,9,0.850893795490265,0.9,0.124083168804646,-0.385493636131287,0,0,0
"288","DOMINGOS NETO","PROS","Ceará",97,95,11,10,53,0.737909257411957,0.875739644970414,0.0916196778416634,-0.62310528755188,0,0,0
"289","DOMINGOS NETO","PSD","Ceará",97,144,4,10,107,0.85974246263504,0.947169811320755,-0.555536866188049,-0.390701174736023,0,0,0
"290","DOMINGOS SÁVIO","PSDB","Minas Gerais",233,319,17,16,273,0.844550549983978,0.9472,-0.827724456787109,0.450020641088486,0,0,0
"291","DONIZETI NOGUEIRA","PT","Tocantins",947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","DOUGLAS CINTRA","PTB","Pernambuco",911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","DR. JORGE SILVA","PHS","Espírito Santo",278,161,31,31,169,0.713943958282471,0.841836734693878,-0.0744913890957832,0.0633264482021332,0,0,0
"294","DR. JORGE SILVA","PROS","Espírito Santo",278,130,21,24,102,0.665671765804291,0.837545126353791,0.10216211527586,0.0382401756942272,0,0,0
"295","DR. JORGE SILVA","Solidaried","Espírito Santo",278,46,8,3,49,0.755689084529877,0.89622641509434,-0.193159505724907,0.044516559690237,0,0,0
"296","DR. JOÃO","PR","Rio de Janeiro",299,213,28,24,147,0.75020033121109,0.87378640776699,-0.252488106489182,-0.393057644367218,0,0,0
"297","DR. SINVAL MALHEIROS","PMB","São Paulo",351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","DR. SINVAL MALHEIROS","PODE","São Paulo",351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","DR. SINVAL MALHEIROS","PTN","São Paulo",351,123,10,13,82,0.787011504173279,0.899122807017544,-0.212881103157997,-0.236718222498894,0,0,0
"300","DR. SINVAL MALHEIROS","PV","São Paulo",351,70,28,30,52,0.547895729541779,0.677777777777778,-0.41240781545639,0.111044578254223,0,0,0
"301","DR. SINVAL MALHEIROS","Podemos","São Paulo",351,67,4,4,55,0.81837660074234,0.938461538461538,-0.610420227050781,-0.242472514510155,0,0,0
"302","DUARTE NOGUEIRA","PSDB","São Paulo",350,50,5,2,39,0.813392102718353,0.927083333333333,-0.561356246471405,0.753491401672363,0,0,0
"303","DULCE MIRANDA","MDB","Tocantins",61,8,4,1,19,0.768534541130066,0.84375,-0.273864448070526,0.264960169792175,0,0,0
"304","DULCE MIRANDA","PMDB","Tocantins",61,315,26,19,205,0.802769601345062,0.920353982300885,-0.262980759143829,-0.522592782974243,0,0,0
"305","DÁRIO BERGER","MDB","Santa Catarina",928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","DÁRIO BERGER","PMDB","Santa Catarina",928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","DÂMINA PEREIRA","PMB","Minas Gerais",227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","DÂMINA PEREIRA","PMN","Minas Gerais",227,116,28,32,57,0.574524521827698,0.742489270386266,-0.359725058078766,-0.125642195343971,0,0,0
"309","DÂMINA PEREIRA","PSL","Minas Gerais",227,175,18,15,149,0.809620082378387,0.907563025210084,-0.303341031074524,-0.163772076368332,0,0,0
"310","DÂMINA PEREIRA","Podemos","Minas Gerais",227,40,11,5,42,0.692949950695038,0.836734693877551,-0.0858748480677605,-0.344140470027924,0,0,0
"311","DÉCIO LIMA","PT","Santa Catarina",475,204,11,13,358,0.85615462064743,0.959044368600683,0.568392276763916,0.0457761771976948,0,0,0
"312","EDINHO ARAÚJO","PMDB","São Paulo",344,134,9,14,105,0.7933269739151,0.912213740458015,-0.250028789043427,-0.432174652814865,0,0,0
"313","EDINHO BEZ","PMDB","Santa Catarina",532,204,20,25,127,0.743587493896484,0.88031914893617,-0.22271540760994,-0.50976437330246,0,0,0
"314","EDIO LOPES","PMDB","Roraima",2,131,14,7,85,0.778870701789856,0.911392405063291,-0.242333993315697,-0.943930208683014,0,0,0
"315","EDIO LOPES","PR","Roraima",2,171,12,6,126,0.85498434305191,0.942857142857143,-0.468323558568954,-0.40880075097084,0,0,0
"316","EDISON LOBÃO","MDB","Maranhão",806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","EDISON LOBÃO","PMDB","Maranhão",806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","EDMAR ARRUDA","PRB","Paraná",446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","EDMAR ARRUDA","PSC","Paraná",446,48,19,25,47,0.551377594470978,0.683453237410072,-0.523627042770386,-0.0598971396684647,0,0,0
"320","EDMAR ARRUDA","PSD","Paraná",446,144,20,15,135,0.747345447540283,0.888535031847134,-0.529482662677765,0.0120734553784132,0,0,0
"321","EDMILSON RODRIGUES","PSOL","Pará",27,190,56,35,463,0.757413268089294,0.877688172043011,0.375657439231873,0.926758587360382,0,0,0
"322","EDUARDO  BRAGA","MDB","Amazonas",802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","EDUARDO  BRAGA","PMDB","Amazonas",802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","EDUARDO AMORIM","PSC","Sergipe",830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","EDUARDO AMORIM","PSDB","Sergipe",830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","EDUARDO BARBOSA","PSDB","Minas Gerais",230,357,29,34,350,0.787338435649872,0.918181818181818,-0.687388837337494,0.726289510726929,0,0,0
"327","EDUARDO BOLSONARO","PSC","São Paulo",352,243,75,73,253,0.6094651222229,0.770186335403727,-0.518643915653229,0.854990422725677,0,0,0
"328","EDUARDO BOLSONARO","PSL","São Paulo",352,47,4,2,47,0.825467348098755,0.94,-0.426521331071854,0.208480894565582,0,0,0
"329","EDUARDO CUNHA","PMDB","Rio de Janeiro",300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","EDUARDO CURY","PSDB","São Paulo",353,338,44,26,329,0.80339390039444,0.905020352781547,-0.860076785087585,0.510164618492126,0,0,0
"331","EDUARDO DA FONTE","PP","Pernambuco",156,241,19,12,144,0.812063097953796,0.925480769230769,-0.297811478376389,-0.698273003101349,0,0,0
"332","EDUARDO LOPES","PRB","Rio de Janeiro",930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","EFRAIM FILHO","DEM","Paraíba",128,309,28,22,253,0.80730938911438,0.918300653594771,-0.799819588661194,0.249572038650513,0,0,0
"334","ELBER BATALHA","PSB","Sergipe",912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","ELCIONE BARBALHO","MDB","Pará",21,10,0,0,11,0.929610371589661,1,-0.737028002738953,-0.0478245504200459,0,0,0
"336","ELCIONE BARBALHO","PMDB","Pará",21,191,21,11,157,0.769125878810883,0.91578947368421,-0.216619580984116,-0.797827541828156,0,0,0
"337","ELI CORREA FILHO","DEM","São Paulo",345,12,1,2,19,0.75233119726181,0.911764705882353,-0.755009412765503,0.462267965078354,0,0,0
"338","ELI CORRÊA FILHO","DEM","São Paulo",345,118,15,12,109,0.751977980136871,0.893700787401575,-0.749970197677612,0.0584279783070087,0,0,0
"339","ELI CÔRREA FILHO","DEM","São Paulo",345,15,1,1,11,0.860262930393219,0.928571428571429,-0.963895618915558,0.25689309835434,0,0,0
"340","ELIZEU DIONIZIO","PSB","Mato Grosso do Sul",538,6,1,3,10,0.664910793304443,0.8,0.212772771716118,0.223410367965698,0,0,0
"341","ELIZEU DIONIZIO","PSDB","Mato Grosso do Sul",538,105,10,13,121,0.793913722038269,0.907630522088353,-0.487174779176712,0.355359971523285,0,0,0
"342","ELIZEU DIONIZIO","Solidaried","Mato Grosso do Sul",538,85,18,7,57,0.671741187572479,0.850299401197605,-0.457042723894119,-0.292514771223068,0,0,0
"343","ELIZIANE GAMA","PPS","Maranhão",73,233,32,71,239,0.600718915462494,0.820869565217391,-0.233357042074203,0.816344976425171,0,0,0
"344","ELIZIANE GAMA","REDE","Maranhão",73,11,5,1,44,0.728057146072388,0.901639344262295,-0.392052054405212,0.919943034648895,0,0,0
"345","ELMANO FÉRRER","PMDB","Piauí",810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","ELMANO FÉRRER","PTB","Piauí",810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","ELMANO FÉRRER","Podemos","Piauí",810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","ELMAR NASCIMENTO","DEM","Bahia",198,270,30,23,223,0.777701854705811,0.902930402930403,-0.790786862373352,-0.019407307729125,0,0,0
"349","ENIO VERRI","PT","Paraná",449,271,13,9,452,0.863230168819427,0.970469798657718,0.597102284431458,-0.0476091206073761,0,0,0
"350","ERIKA KOKAY","PT","Distrito Federal",407,228,29,22,413,0.814035415649414,0.926300578034682,0.676342606544495,0.407049685716629,0,0,0
"351","ERIVELTON SANTANA","PEN","Bahia",194,191,20,12,126,0.791034817695618,0.908309455587393,-0.410610109567642,-0.187060311436653,0,0,0
"352","ERIVELTON SANTANA","PSC","Bahia",194,106,19,25,92,0.641910016536713,0.818181818181818,-0.546036779880524,0.00438800919800997,0,0,0
"353","ERIVELTON SANTANA","Patriota","Bahia",194,15,1,0,23,0.87529718875885,0.974358974358974,-0.476761132478714,0.156297385692596,0,0,0
"354","ERON BEZERRA","PCdoB","Amazonas",618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","EROS BIONDINI","PROS","Minas Gerais",242,144,35,32,133,0.651355743408203,0.805232558139535,-0.0854023396968842,-0.352929890155792,0,0,0
"356","EROS BIONDINI","PTB","Minas Gerais",242,99,30,14,84,0.639479517936707,0.806167400881057,-0.326592564582825,0.00309071806259453,0,0,0
"357","ESPERIDIÃO AMIN","PP","Santa Catarina",471,291,79,78,316,0.603359937667847,0.794502617801047,-0.295545607805252,0.484060496091843,0,0,0
"358","EUNÍCIO OLIVEIRA","MDB","Ceará",826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","EUNÍCIO OLIVEIRA","PMDB","Ceará",826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","EURICELIA CARDOSO","PP","Amapá",614,12,1,2,12,0.743474185466766,0.888888888888889,-0.449150443077087,-0.59499728679657,0,0,0
"361","EVAIR DE MELO","PV","Espírito Santo",274,138,38,39,98,0.638139545917511,0.753993610223642,-0.520736277103424,-0.0790238231420517,0,0,0
"362","EVAIR VIEIRA DE MELO","PP","Espírito Santo",274,49,2,2,48,0.882677257061005,0.96039603960396,-0.580125033855438,0.146578297019005,0,0,0
"363","EVAIR VIEIRA DE MELO","PV","Espírito Santo",274,134,24,29,146,0.669923782348633,0.840840840840841,-0.238541916012764,0.212054878473282,0,0,0
"364","EVANDRO GUSSI","PV","São Paulo",354,218,43,43,188,0.669949889183044,0.82520325203252,-0.545068919658661,0.150111943483353,0,0,0
"365","EVANDRO ROGERIO ROMAN","PSD","Paraná",452,43,7,4,19,0.693126082420349,0.849315068493151,-0.171146363019943,-0.404147505760193,0,0,0
"366","EVANDRO ROMAN","PSD","Paraná",452,268,32,17,225,0.784457981586456,0.909594095940959,-0.384378045797348,-0.316674709320068,0,0,0
"367","EXPEDITO NETTO","PSD","Rondonia",44,128,52,81,129,0.485104590654373,0.658974358974359,0.161858186125755,-0.450826913118362,0,0,0
"368","EXPEDITO NETTO","Solidaried","Rondonia",44,100,16,17,96,0.725006580352783,0.85589519650655,-0.691594362258911,0.205488011240959,0,0,0
"369","EZEQUIEL FONSECA","PP","Mato Grosso",402,312,31,27,234,0.777888536453247,0.903973509933775,-0.343478202819824,-0.377557933330536,0,0,0
"370","EZEQUIEL TEIXEIRA","PMB","Rio de Janeiro",303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","EZEQUIEL TEIXEIRA","PODE","Rio de Janeiro",303,17,2,0,10,0.887638747692108,0.931034482758621,-0.305534809827805,-0.00074547459371388,0,0,0
"372","EZEQUIEL TEIXEIRA","PTN","Rio de Janeiro",303,76,9,10,65,0.717003762722015,0.88125,-0.156018540263176,-0.212042763829231,0,0,0
"373","EZEQUIEL TEIXEIRA","Podemos","Rio de Janeiro",303,61,9,7,63,0.769382476806641,0.885714285714286,-0.499325305223465,-0.514727354049683,0,0,0
"374","EZEQUIEL TEIXEIRA","Solidaried","Rio de Janeiro",303,97,11,9,85,0.782646059989929,0.900990099009901,-0.844634771347046,0.203279912471771,0,0,0
"375","FABIANO HORTA","PT","Rio de Janeiro",309,88,2,0,140,0.901033937931061,0.991304347826087,0.694576799869537,-0.166142374277115,0,0,0
"376","FABIO GARCIA","DEM","Mato Grosso",403,38,1,0,38,0.941353678703308,0.987012987012987,-0.613592624664307,0.00652818754315376,0,0,0
"377","FABIO GARCIA","PSB","Mato Grosso",403,251,25,36,185,0.745936334133148,0.877263581488934,-0.537522912025452,0.0584697462618351,0,0,0
