"","NM_PARLA","PARTY","STATE","COD_PARLA","correctYea","wrongYea","wrongNay","correctNay","GMP","CC","coord1D","coord2D","se1D","se2D","corr.1"
"29","ALFREDO KAEFER","PSDB","Paraná",451,68,13,7,53,0.744495391845703,0.858156028368794,-0.860789835453033,-0.0403486751019955,0,0,0
"30","ALFREDO NASCIMENTO","PR","Amazonas",803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","ALFREDO SIRKIS","PSB","Rio de Janeiro",321,20,6,4,30,0.687976539134979,0.833333333333333,-0.266414523124695,-0.627351641654968,0,0,0
"32","ALFREDO SIRKIS","PV","Rio de Janeiro",321,42,15,17,46,0.568404197692871,0.733333333333333,-0.246135696768761,-0.92947793006897,0,0,0
"33","ALICE PORTUGAL","PCdoB","Bahia",180,108,11,9,119,0.822260022163391,0.919028340080972,0.521283745765686,-0.360730230808258,0,0,0
"34","ALINE CORRÊA","PP","São Paulo",330,52,6,7,51,0.805515348911285,0.887931034482759,0.222699657082558,0.217684268951416,0,0,0
"35","ALMEIDA LIMA","PMDB","Sergipe",173,51,4,4,34,0.775291502475739,0.913978494623656,-0.0848167836666107,0.56040620803833,0,0,0
"36","ALMEIDA LIMA","PPS","Sergipe",173,36,7,9,42,0.726920902729034,0.829787234042553,-0.711332857608795,-0.402024209499359,0,0,0
"37","ALMEIDA LIMA","S.Part.","Sergipe",173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","ALOYSIO NUNES FERREIRA","PSDB","São Paulo",847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","AMAURI TEIXEIRA","PT","Bahia",184,125,6,9,148,0.877506673336029,0.947916666666667,0.829749464988708,-0.558135986328125,0,0,0
"40","AMIR LANDO","PMDB","Rondonia",642,21,0,1,9,0.836001873016357,0.967741935483871,0.108011730015278,0.409333288669586,0,0,0
"41","ANA AMÉLIA","PP","Rio Grande do Sul",860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","ANA AMÉLIA LEMOS","PP","Rio Grande do Sul",860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","ANA ARRAES","PSB","Pernambuco",140,15,0,1,13,0.941996335983276,0.96551724137931,0.469404101371765,-0.242264822125435,0,0,0
"44","ANA RITA","PT","Espírito Santo",901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","ANDERSON FERREIRA","PR","Pernambuco",142,83,13,12,65,0.731089949607849,0.855491329479769,-0.0466002412140369,-0.0433595851063728,0,0,0
"46","ANDRE MOURA","PSC","Sergipe",174,103,18,7,72,0.766271233558655,0.875,-0.115131840109825,0.288803428411484,0,0,0
"47","ANDRE VARGAS","PT","Paraná",452,22,4,1,18,0.81656551361084,0.888888888888889,0.361794382333755,-0.0785558149218559,0,0,0
"48","ANDRE VARGAS","S.Part.","Paraná",452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","ANDREIA ZITO","PSDB","Rio de Janeiro",283,82,21,10,66,0.728575348854065,0.826815642458101,-0.672807574272156,-0.37988144159317,0,0,0
"50","ANDRÉ DE PAULA","PSD","Pernambuco",647,23,4,1,14,0.712638139724731,0.880952380952381,-0.240277841687202,0.79149055480957,0,0,0
"51","ANDRÉ DIAS","PSDB","Pará",517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","ANDRÉ FIGUEIREDO","PDT","Ceará",89,107,21,10,121,0.763270020484924,0.88030888030888,0.0109865022823215,-0.365075290203094,0,0,0
"53","ANDRÉ VARGAS","PT","Paraná",452,54,0,2,42,0.949109792709351,0.979591836734694,0.87795227766037,-0.188530147075653,0,0,0
"54","ANDRÉ ZACHAROW","PMDB","Paraná",441,106,6,8,76,0.829170405864716,0.928571428571429,0.115174695849419,0.969236969947815,0,0,0
"55","ANGELA PORTELA","PT","Roraima",815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","ANGELO VANHONI","PT","Paraná",453,43,1,2,48,0.894994914531708,0.968085106382979,0.930051684379578,-0.293268233537674,0,0,0
"57","ANIBAL DINIZ","PT","Acre",904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","ANSELMO DE JESUS","PT","Rondonia",615,61,2,3,73,0.870506942272186,0.964028776978417,0.731367409229279,-0.335343480110168,0,0,0
"59","ANTHONY GAROTINHO","PR","Rio de Janeiro",289,77,37,30,94,0.58543461561203,0.718487394957983,-0.335645645856857,-0.439949303865433,0,0,0
"60","ANTONIO BALHMANN","PROS","Ceará",93,20,2,2,27,0.814960420131683,0.92156862745098,0.654384553432465,-0.261768639087677,0,0,0
"61","ANTONIO BALHMANN","PSB","Ceará",93,58,8,6,53,0.769590198993683,0.888,0.11414197832346,-0.272010177373886,0,0,0
"62","ANTONIO BRITO","PTB","Bahia",189,125,15,12,107,0.793230533599854,0.895752895752896,0.149055182933807,0.133986428380013,0,0,0
"63","ANTONIO BULHÕES","PRB","São Paulo",333,104,14,13,82,0.756619691848755,0.873239436619718,0.0513354577124119,-0.0920305624604225,0,0,0
"64","ANTONIO CARLOS MAGALHÃES NETO","DEM","Bahia",181,42,3,2,46,0.839663863182068,0.946236559139785,-0.698138058185577,0.286971926689148,0,0,0
"65","ANTONIO CARLOS MENDES THAME","PSDB","São Paulo",332,86,31,9,100,0.652397334575653,0.823008849557522,-0.837602972984314,-0.224636808037758,0,0,0
"66","ANTONIO CARLOS VALADARES","PSB","Sergipe",829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","ANTONIO IMBASSAHY","PSDB","Bahia",191,108,21,7,101,0.75677365064621,0.881856540084388,-0.805253684520721,-0.312117367982864,0,0,0
"68","ANTONIO RUSSO","PR","Mato Grosso do Sul",946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","ANTÔNIA LÚCIA","PSC","Acre",53,76,9,8,49,0.769381105899811,0.880281690140845,-0.162533596158028,0.315090417861938,0,0,0
"70","ANTÔNIO ANDRADE","PMDB","Minas Gerais",227,64,4,1,46,0.904066622257233,0.956521739130435,0.30841189622879,0.951252937316895,0,0,0
"71","ANTÔNIO AURELIANO","PSDB","Minas Gerais",914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","ANTÔNIO CARLOS BIFFI","PT","Mato Grosso do Sul",432,55,2,0,48,0.924149215221405,0.980952380952381,0.72301709651947,-0.690830051898956,0,0,0
"73","ANTÔNIO CARLOS RODRIGUES","PR","São Paulo",923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","ANTÔNIO ROBERTO","PV","Minas Gerais",229,54,5,12,46,0.704748690128326,0.854700854700855,0.016162745654583,-0.646017253398895,0,0,0
"75","ANÍBAL GOMES","PMDB","Ceará",87,70,9,1,61,0.810459554195404,0.929078014184397,0.166232079267502,0.716423451900482,0,0,0
"76","ARACELY DE PAULA","PR","Minas Gerais",223,84,11,12,73,0.744537353515625,0.872222222222222,0.0158519688993692,0.0223129317164421,0,0,0
"77","ARIOSTO HOLANDA","PROS","Ceará",92,25,3,7,36,0.711651563644409,0.859154929577465,0.539174318313599,-0.33599790930748,0,0,0
"78","ARIOSTO HOLANDA","PSB","Ceará",92,73,10,17,82,0.721499800682068,0.851648351648352,0.190573617815971,-0.604198813438416,0,0,0
"79","ARLINDO CHINAGLIA","PT","São Paulo",336,91,7,2,96,0.907942831516266,0.954081632653061,0.926398098468781,-0.0202653706073761,0,0,0
"80","ARMANDO ABÍLIO","PTB","Paraíba",589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","ARMANDO MONTEIRO","PTB","Pernambuco",823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","ARMANDO VERGÍLIO","PMN","Goiás",416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","ARMANDO VERGÍLIO","PSD","Goiás",416,67,6,1,46,0.809672713279724,0.941666666666667,-0.241193398833275,0.427076578140259,0,0,0
"84","ARMANDO VERGÍLIO","SDD","Goiás",416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","ARMANDO VERGÍLIO","Solidaried","Goiás",416,25,0,0,15,0.848102688789368,1,-0.432455837726593,-0.121313087642193,0,0,0
"86","ARNALDO FARIA DE SÁ","PTB","São Paulo",337,90,30,37,75,0.539874315261841,0.711206896551724,-0.283019185066223,-0.083843894302845,0,0,0
"87","ARNALDO JARDIM","PPS","São Paulo",339,67,15,23,62,0.583817720413208,0.772455089820359,-0.614656984806061,-0.595129013061523,0,0,0
"88","ARNALDO JORDY","PPS","Pará",18,73,15,15,76,0.68112176656723,0.832402234636871,-0.57677811384201,-0.800724148750305,0,0,0
"89","ARNON BEZERRA","PTB","Ceará",90,92,12,5,47,0.761374592781067,0.891025641025641,0.132227912545204,0.54584801197052,0,0,0
"90","AROLDE DE OLIVEIRA","DEM","Rio de Janeiro",288,13,1,1,15,0.915904581546783,0.933333333333333,-0.897731781005859,0.161466851830482,0,0,0
"91","AROLDE DE OLIVEIRA","PSD","Rio de Janeiro",288,73,15,1,64,0.739455103874207,0.895424836601307,-0.274410963058472,0.390856295824051,0,0,0
"92","ARTHUR LIRA","PP","Alagoas",162,97,14,11,82,0.769372344017029,0.877450980392157,0.315635651350021,0.378230631351471,0,0,0
"93","ARTHUR OLIVEIRA MAIA","PMDB","Bahia",192,65,9,1,43,0.819080412387848,0.915254237288136,0.156895726919174,0.624540984630585,0,0,0
"94","ARTHUR OLIVEIRA MAIA","SDD","Bahia",192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","ARTHUR OLIVEIRA MAIA","Solidaried","Bahia",192,21,0,0,9,0.882758855819702,1,-0.339637756347656,-0.180122256278992,0,0,0
"96","ARTUR BRUNO","PT","Ceará",94,92,9,8,111,0.773468852043152,0.922727272727273,0.71027660369873,-0.594098448753357,0,0,0
"97","ASDRUBAL BENTES","PMDB","Pará",20,79,10,7,61,0.7906214594841,0.89171974522293,0.130983158946037,0.957526922225952,0,0,0
"98","ASSIS CARVALHO","PT","Piauí",111,114,7,3,126,0.889243304729462,0.96,0.709932446479797,-0.328846871852875,0,0,0
"99","ASSIS DO COUTO","PT","Paraná",443,119,3,4,115,0.87847113609314,0.970954356846473,0.697355389595032,-0.302828043699265,0,0,0
"100","ASSIS MELO","PCdoB","Rio Grande do Sul",492,96,5,11,111,0.814127922058105,0.928251121076233,0.497101664543152,-0.369728207588196,0,0,0
"101","ATAÍDES OLIVEIRA","PROS","Tocantins",949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","ATAÍDES OLIVEIRA","PSDB","Tocantins",949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","AUDIFAX","PSB","Espírito Santo",274,35,14,10,41,0.572640299797058,0.76,-0.156214356422424,-0.510855436325073,0,0,0
"104","AUGUSTO CARVALHO","PPS","Distrito Federal",545,66,10,15,53,0.696468889713287,0.826388888888889,-0.781803011894226,-0.623525440692902,0,0,0
"105","AUGUSTO CARVALHO","SDD","Distrito Federal",545,11,1,5,6,0.529625475406647,0.739130434782609,-0.986412823200226,-0.164285719394684,0,0,0
"106","AUGUSTO CARVALHO","Solidaried","Distrito Federal",545,10,2,2,7,0.726446926593781,0.80952380952381,-0.9489506483078,-0.0815199613571167,0,0,0
"107","AUGUSTO COUTINHO","DEM","Pernambuco",144,65,17,11,70,0.725877106189728,0.828220858895706,-0.724979221820831,0.113238297402859,0,0,0
"108","AUGUSTO COUTINHO","SDD","Pernambuco",144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","AUGUSTO COUTINHO","Solidaried","Pernambuco",144,19,3,1,12,0.767212688922882,0.885714285714286,-0.722385227680206,-0.344652205705643,0,0,0
"110","AUREO","PRTB","Rio de Janeiro",290,63,11,9,41,0.695176005363464,0.838709677419355,-0.0425399914383888,-0.275680720806122,0,0,0
"111","AUREO","SDD","Rio de Janeiro",290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","AUREO","Solidaried","Rio de Janeiro",290,18,1,2,16,0.755232810974121,0.918918918918919,-0.562114059925079,-0.151782512664795,0,0,0
"113","AÉCIO NEVES","PSDB","Minas Gerais",843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","BENEDITA DA SILVA","PT","Rio de Janeiro",291,107,5,2,121,0.891860961914062,0.970212765957447,0.836113274097443,-0.37881863117218,0,0,0
"115","BENEDITO DE LIRA","PP","Alagoas",874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","BENJAMIN MARANHÃO","PMDB","Paraíba",131,64,7,8,54,0.771446883678436,0.887218045112782,0.0814306065440178,0.805301129817963,0,0,0
"117","BENJAMIN MARANHÃO","SDD","Paraíba",131,7,1,0,13,0.815297603607178,0.952380952380952,-0.226112261414528,0.577744722366333,0,0,0
"118","BENJAMIN MARANHÃO","Solidaried","Paraíba",131,25,2,1,12,0.811638951301575,0.925,0.012979487888515,0.433329641819,0,0,0
"119","BERINHO BANTIM","PEN","Roraima",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","BERINHO BANTIM","PSDB","Roraima",1,27,9,5,45,0.737286448478699,0.837209302325581,-0.794757425785065,0.161106154322624,0,0,0
"121","BERINHO BANTIM","SDD","Roraima",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","BERINHO BANTIM","Solidaried","Roraima",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","BERNARDO SANTANA DE VASCONCELLO","PR","Minas Gerais",221,80,20,13,63,0.685453951358795,0.8125,-0.0673602595925331,0.337054014205933,0,0,0
"124","BETINHO ROSADO","DEM","Rio Grande do Norte",122,12,2,0,10,0.772208094596863,0.916666666666667,-0.464430898427963,0.88560938835144,0,0,0
"125","BETINHO ROSADO","PP","Rio Grande do Norte",122,21,2,0,14,0.893726110458374,0.945945945945946,0.281267076730728,0.651870489120483,0,0,0
"126","BETO ALBUQUERQUE","PSB","Rio Grande do Sul",490,51,13,12,50,0.670574903488159,0.801587301587302,-0.131795942783356,-0.321118056774139,0,0,0
"127","BETO FARO","PT","Pará",19,119,8,4,134,0.901347577571869,0.954716981132075,0.801806449890137,-0.238771989941597,0,0,0
"128","BETO MANSUR","PP","São Paulo",340,51,11,7,37,0.622364223003387,0.830188679245283,0.0503719225525856,0.504406094551086,0,0,0
"129","BETO MANSUR","PRB","São Paulo",340,14,2,1,11,0.746811628341675,0.892857142857143,-0.204023584723473,0.212014213204384,0,0,0
"130","BIFFI","PT","Mato Grosso do Sul",432,57,5,3,64,0.844489872455597,0.937984496124031,0.639976382255554,-0.596749067306519,0,0,0
"131","BILAC PINTO","PR","Minas Gerais",232,19,2,1,8,0.754157423973083,0.9,0.0850544348359108,0.996376395225525,0,0,0
"132","BLAIRO MAGGI","PR","Mato Grosso",838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","BOHN GASS","PT","Rio Grande do Sul",499,105,6,4,116,0.876557230949402,0.956709956709957,0.899782240390778,-0.29234778881073,0,0,0
"134","BONIFÁCIO DE ANDRADA","PSDB","Minas Gerais",534,74,7,4,63,0.819948077201843,0.925675675675676,-0.715998411178589,-0.0300165172666311,0,0,0
"135","BRIZOLA NETO","PDT","Rio de Janeiro",566,19,2,3,18,0.876752972602844,0.880952380952381,0.364722430706024,-0.931116223335266,0,0,0
"136","BRUNA FURLAN","PSDB","São Paulo",335,82,9,9,64,0.773616850376129,0.890243902439024,-0.718447148799896,-0.223681107163429,0,0,0
"137","BRUNO ARAÚJO","PSDB","Pernambuco",146,93,8,5,75,0.7943195104599,0.92817679558011,-0.764781951904297,0.0230043698102236,0,0,0
"138","CABO JULIANO RABELO","PSB","Mato Grosso",584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","CAMILO COLA","PMDB","Espírito Santo",543,89,7,8,68,0.793282568454742,0.912790697674419,0.149531900882721,0.954966366291046,0,0,0
"140","CARLAILE PEDROSA","PSDB","Minas Gerais",222,39,6,4,49,0.838110446929932,0.897959183673469,-0.842234134674072,-0.12641441822052,0,0,0
"141","CARLINHOS ALMEIDA","PT","São Paulo",341,52,4,1,49,0.858031749725342,0.952830188679245,0.455513477325439,-0.427875131368637,0,0,0
"142","CARLOS ALBERTO LERÉIA","PSDB","Goiás",415,53,6,6,65,0.750235319137573,0.907692307692308,-0.756876051425934,-0.0894019231200218,0,0,0
"143","CARLOS BEZERRA","PMDB","Mato Grosso",400,110,9,5,84,0.84670877456665,0.932692307692308,0.144173160195351,0.984982848167419,0,0,0
"144","CARLOS BRANDÃO","PSDB","Maranhão",68,86,10,7,68,0.770973145961761,0.900584795321637,-0.732184708118439,-0.0465066395699978,0,0,0
"145","CARLOS EDUARDO CADOCA","PCdoB","Pernambuco",152,24,6,5,27,0.700296580791473,0.82258064516129,0.307047784328461,-0.460602432489395,0,0,0
"146","CARLOS EDUARDO CADOCA","PSC","Pernambuco",152,69,20,14,51,0.632296621799469,0.779220779220779,-0.0172970406711102,-0.154383614659309,0,0,0
"147","CARLOS MAGNO","PP","Rondonia",44,83,7,10,63,0.770530045032501,0.895705521472393,0.113441675901413,0.993544697761536,0,0,0
"148","CARLOS MANATO","Solidaried","Espírito Santo",275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","CARLOS MELLES","DEM","Minas Gerais",226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","CARLOS ROBERTO","PSDB","São Paulo",569,34,5,4,24,0.751000702381134,0.865671641791045,-0.779628932476044,-0.047765526920557,0,0,0
"151","CARLOS SAMPAIO","PSDB","São Paulo",338,62,12,10,69,0.701491117477417,0.856209150326797,-0.717266499996185,-0.521691560745239,0,0,0
"152","CARLOS SOUZA","PP","Amazonas",37,21,3,1,13,0.78384268283844,0.894736842105263,-0.0165742412209511,0.720864295959473,0,0,0
"153","CARLOS SOUZA","PSD","Amazonas",37,90,14,8,65,0.723472237586975,0.875706214689266,-0.234142258763313,0.606510818004608,0,0,0
"154","CARLOS ZARATTINI","PT","São Paulo",398,109,10,4,105,0.847369790077209,0.93859649122807,0.672720432281494,-0.149054259061813,0,0,0
"155","CARMEN ZANOTTO","PPS","Santa Catarina",561,89,14,14,98,0.733061671257019,0.869767441860465,-0.625034034252167,-0.417279094457626,0,0,0
"156","CASILDO MALDANER","PMDB","Santa Catarina",928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","CELIA ROCHA","PTB","Alagoas",165,45,2,2,34,0.850780546665192,0.951807228915663,0.0793633684515953,0.455646991729736,0,0,0
"158","CELSO JACOB","PMDB","Rio de Janeiro",632,50,7,9,44,0.726337015628815,0.854545454545454,0.0503834411501884,0.834567904472351,0,0,0
"159","CELSO MALDANER","PMDB","Santa Catarina",472,132,5,7,96,0.851297974586487,0.95,0.181249126791954,0.746604919433594,0,0,0
"160","CESAR COLNAGO","PSDB","Espírito Santo",276,93,23,8,99,0.736770629882812,0.860986547085202,-0.749563276767731,-0.451564759016037,0,0,0
"161","CEZAR SILVESTRI","PPS","Paraná",447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","CHICO ALENCAR","PSOL","Rio de Janeiro",295,87,32,23,122,0.655033111572266,0.791666666666667,-0.429118663072586,-0.903248131275177,0,0,0
"163","CHICO DANGELO","PT","Rio de Janeiro",527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","CHICO DAS VERDURAS","PRP","Roraima",3,74,14,9,70,0.751003682613373,0.862275449101796,0.166141718626022,0.0315436571836472,0,0,0
"165","CHICO D`ANGELO","PT","Rio de Janeiro",527,48,0,0,36,0.972261428833008,1,0.8417928814888,-0.539800703525543,0,0,0
"166","CHICO LOPES","PCdoB","Ceará",88,108,12,16,110,0.787578105926514,0.886178861788618,0.426210761070251,-0.331595063209534,0,0,0
"167","CIDA BORGHETTI","PP","Paraná",442,65,4,5,56,0.87243926525116,0.930769230769231,0.116238065063953,0.667360484600067,0,0,0
"168","CIDA BORGHETTI","PROS","Paraná",442,24,2,3,17,0.775473237037659,0.891304347826087,0.089209645986557,0.044084157794714,0,0,0
"169","CIDINHO SANTOS","PR","Mato Grosso",924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","CIRO NOGUEIRA","PP","Piauí",811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","CLAUDIO CAJADO","DEM","Bahia",186,88,14,7,67,0.757064402103424,0.880681818181818,-0.603049993515015,0.272180736064911,0,0,0
"172","CLEBER VERDE","PRB","Maranhão",70,87,18,14,83,0.751143634319305,0.841584158415842,0.0910810977220535,-0.186831578612328,0,0,0
"173","CLÁUDIO PUTY","PT","Pará",22,99,8,4,106,0.878462314605713,0.944700460829493,0.882298052310944,-0.470691233873367,0,0,0
"174","CLÉSIO ANDRADE","PMDB","Minas Gerais",898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","COLBERT MARTINS","PMDB","Bahia",622,45,13,6,45,0.685039877891541,0.825688073394495,-0.00917806569486856,0.999957978725433,0,0,0
"176","COSTA FERREIRA","PSC","Maranhão",571,94,15,12,77,0.733858942985535,0.863636363636364,-0.0431467406451702,0.351059377193451,0,0,0
"177","CRISTIANO","PTdoB","Rio de Janeiro",292,12,0,0,13,0.97878223657608,1,0.582156956195831,-0.228277593851089,0,0,0
"178","CRISTOVAM BUARQUE","PDT","Distrito Federal",851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","CYRO MIRANDA","PSDB","Goiás",906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","CÁSSIO CUNHA LIMA","PSDB","Paraíba",938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","CÂNDIDO VACCAREZZA","PT","São Paulo",389,87,6,1,73,0.888713479042053,0.958083832335329,0.63032454252243,-0.108607865869999,0,0,0
"182","CÉSAR HALUM","PPS","Tocantins",64,16,4,6,11,0.594946622848511,0.72972972972973,-0.239774197340012,0.18970300257206,0,0,0
"183","CÉSAR HALUM","PRB","Tocantins",64,23,3,0,12,0.852004647254944,0.921052631578947,0.0824178904294968,0.527419209480286,0,0,0
"184","CÉSAR HALUM","PSD","Tocantins",64,54,4,2,32,0.798361361026764,0.934782608695652,-0.183456629514694,0.686346828937531,0,0,0
"185","CÍCERO LUCENA","PSDB","Paraíba",819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","DALVA FIGUEIREDO","PT","Amapá",9,105,4,1,106,0.9102942943573,0.976851851851852,0.811020016670227,-0.420753508806229,0,0,0
"187","DAMIÃO FELICIANO","PDT","Paraíba",127,86,9,10,80,0.765992522239685,0.897297297297297,0.0980532169342041,-0.164855659008026,0,0,0
"188","DANIEL ALMEIDA","PCdoB","Bahia",188,104,6,11,111,0.835861921310425,0.926724137931034,0.531956672668457,-0.333937287330627,0,0,0
"189","DANILO CABRAL","PSB","Pernambuco",148,17,2,1,12,0.752773225307465,0.90625,-0.374398857355118,-0.61761862039566,0,0,0
"190","DANILO FORTE","PMDB","Ceará",95,97,13,2,79,0.818457365036011,0.921465968586387,0.0887855142354965,0.614742040634155,0,0,0
"191","DANRLEI DE DEUS HINTERHOLZ","PSD","Rio Grande do Sul",495,102,12,7,60,0.762413024902344,0.895027624309392,-0.190030634403229,0.677328526973724,0,0,0
